순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1088142910,주식회사 세온이엠에스  [최종낙찰],조상현,분석,81845499,85.0,87.746,87.814,0.07890 (100.0789),9 13,2018/04/20 08:53:24,
2,1198636878,주식회사 에이티,박제용,분석,81845740,85.0,87.746,87.814,0.07919 (100.07919),2 3,2018/04/20 08:52:30,
3,1200399230,건영정보통신,김재곤,분석,81845900,85.0,87.746,87.814,0.07939 (100.07939),11 4,2018/04/19 08:43:23,
4,2148647194,투앤원정보통신주식회사,서승호,분석,81846210,85.0,87.746,87.814,0.07977 (100.07977),7 8,2018/04/18 19:18:16,
5,2158607273,(주)미주전통,장원식,분석,81846895,85.0,87.747,87.815,0.08060 (100.0806),14 5,2018/04/19 22:46:39,
6,1098160416,(주)용진정보통신,도용석,분석,81848032,85.0,87.748,87.816,0.08199 (100.08199),7 11,2018/04/19 09:40:13,
7,1128141680,주식회사엠케이씨티,장재철,분석,81850657,85.0,87.751,87.819,0.08520 (100.0852),5 15,2018/04/20 08:29:01,
8,1078715052,(주)에이스씨씨텍,신현종,분석,81850730,85.0,87.751,87.819,0.08529 (100.08529),2 6,2018/04/18 10:25:43,
9,3908600227,신진아이앤씨주식회사,김보성,분석,81852430,85.0,87.753,87.821,0.08737 (100.08737),2 13,2018/04/19 09:45:36,
10,1258180919,(주)경일전공,정요진,분석,81853431,85.0,87.754,87.822,0.08860 (100.0886),1 13,2018/04/19 09:44:40,
11,2158689085,(주)에스지테크놀러지,손병학,분석,81853758,85.2,87.755,87.823,0.08900 (100.089),7 6,2018/04/18 15:38:20,
12,2158176135,케이씨에스통신기술(주),김정서,분석,81854150,85.2,87.755,87.823,0.08948 (100.08948),8 14,2018/04/19 10:30:53,
13,2148734721,(주)다모아테크,장용일,분석,81857200,85.2,87.758,87.826,0.09320 (100.0932),5 3,2018/04/18 15:01:12,
14,1198148078,(주)선진네트콤,김찬중,분석,81860567,85.2,87.762,87.83,0.09732 (100.09732),2 8,2018/04/19 12:09:22,
15,1088180573,다올정보기술주식회사,주재선,분석,81861220,85.2,87.763,87.831,0.09812 (100.09812),12 1,2018/04/19 09:28:43,
16,1068184554,(주)송화전기통신,고진홍,분석,81865860,85.4,87.768,87.836,0.10379 (100.10379),14 6,2018/04/18 11:08:18,
17,1058746675,(주)양지이엔지,백종현,분석,81868152,85.4,87.77,87.838,0.10660 (100.1066),10 9,2018/04/20 09:25:34,
18,1138169250,코리아이지텔주식회사,임규학,분석,81868314,85.4,87.77,87.838,0.10679 (100.10679),11 7,2018/04/20 09:28:29,
19,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,81868561,85.4,87.77,87.838,0.10710 (100.1071),13 1,2018/04/19 09:19:24,
20,1138163445,주식회사 삼도통신,이정경,분석,81869000,85.4,87.771,87.839,0.10763 (100.10763),15 12,2018/04/18 13:18:15,
21,2048624438,에스엘테크 주식회사,김한주,분석,81869130,85.4,87.771,87.839,0.10779 (100.10779),5 14,2018/04/19 10:18:58,
22,2038164825,(주)스피드정보통신,정회주,분석,81869360,85.4,87.771,87.839,0.10807 (100.10807),11 2,2018/04/19 20:41:08,
23,2140875125,삼화전기정보통신공사,석동욱,분석,81869620,85.4,87.772,87.84,0.10839 (100.10839),13 7,2018/04/18 19:23:44,
24,2048626080,주식회사 엘제이이엔지,임성희,분석,81871379,85.4,87.773,87.841,0.11054 (100.11054),11 2,2018/04/18 16:42:42,
25,1198656229,주식회사 경진네트워크,김응환,분석,81874040,85.6,87.776,87.844,0.11380 (100.1138),13 7,2018/04/18 16:53:18,
26,3958800527,주식회사 에스에이치아이티,최동환,분석,81875050,85.6,87.777,87.845,0.11503 (100.11503),6 14,2018/04/19 18:06:46,
27,1058792785,주식회사 신석,김민경,분석,81876780,85.6,87.779,87.847,0.11715 (100.11715),5 1,2018/04/19 15:27:29,
28,2148669048,보라정보통신 주식회사,송철상,분석,81877100,85.6,87.78,87.848,0.11754 (100.11754),3 4,2018/04/19 11:02:09,
29,1248106672,(주)데스코,이상혁,분석,81877400,85.6,87.78,87.848,0.11790 (100.1179),8 4,2018/04/20 09:10:06,
30,1208137120,(주)지티일렉콘,고광열,분석,81878150,85.6,87.781,87.849,0.11882 (100.11882),5 9,2018/04/19 17:42:04,
31,2208869047,양지전기 주식회사,박승연,분석,81880130,85.6,87.783,87.851,0.12124 (100.12124),3 5,2018/04/18 13:46:52,
32,1058153698,진우산전(주),정진태,분석,81880663,85.6,87.783,87.851,0.12189 (100.12189),7 3,2018/04/18 13:16:46,
33,1088155278,금하개발(주),김채모,분석,81882220,85.8,87.785,87.853,0.12380 (100.1238),4 7,2018/04/19 10:36:59,
34,1068602542,주식회사 유셀네트웍스,김구동,분석,81883279,85.8,87.786,87.854,0.12509 (100.12509),6 9,2018/04/19 14:53:56,
35,2118691240,거성일렉콤(주),박성래,분석,81883520,85.8,87.786,87.855,0.12539 (100.12539),2 14,2018/04/20 09:11:39,
