순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1288610057,주식회사 청명씨앤아이  [최종낙찰],문현민,분석,50889963,85.0,87.745,87.741,-0.00420 (99.9958),2 15,2018/07/26 16:20:42,
2,1208128825,(주)이일엔지니어링,정찬면,분석,50890010,85.0,87.745,87.741,-0.00411 (99.99589),6 13,2018/07/27 08:24:18,
3,2158727392,매컴정보통신(주),장병호,분석,50890940,85.0,87.746,87.743,-0.00228 (99.99772),9 1,2018/07/30 10:05:41,
4,1200399230,건영정보통신,김재곤,분석,50891591,85.0,87.748,87.744,-0.00101 (99.99899),6 9,2018/07/30 09:41:06,
5,1258180919,(주)경일전공,정요진,분석,50892050,85.0,87.748,87.744,-0.00010 (99.9999),8 11,2018/07/27 16:48:18,
6,7188100420,주식회사 오투정보통신,양성윤,분석,50892100,85.0,87.748,87.745,0.00000 (100),1 3,2018/07/26 14:37:41,
7,2068159879,우성씨엔에스(주),소병완,분석,50892110,85.0,87.748,87.745,0.00001 (100.00001),2 13,2018/07/26 15:27:42,
8,6818700095,주식회사 진영이엔씨,조근호,분석,50893779,85.0,87.751,87.747,0.00329 (100.00329),8 5,2018/07/26 14:02:54,
9,1198616173,(주)와이드큐브,최원근,분석,50895000,85.0,87.753,87.75,0.00569 (100.00569),4 10,2018/07/26 10:45:24,
10,1208194567,아산정보통신(주),홍수길,분석,50896160,85.2,87.755,87.752,0.00797 (100.00797),8 3,2018/07/26 11:40:26,
11,2100412872,유광미디어,김유성,분석,50897320,85.2,87.757,87.754,0.01025 (100.01025),3 11,2018/07/27 08:56:41,
12,2098113590,(주)통광,박응성,분석,50897597,85.2,87.758,87.754,0.01080 (100.0108),10 1,2018/07/27 08:37:25,
13,2078149656,코리아데이타코퍼레이션(주),이기철,분석,50898000,85.2,87.759,87.755,0.01159 (100.01159),10 7,2018/07/27 10:17:27,
14,2158601380,세계정보시스템(주),최용이,분석,50899146,85.2,87.761,87.757,0.01384 (100.01384),12 1,2018/07/26 15:37:46,
15,1198182057,(주)투비에이스,남기완,분석,50899224,85.2,87.761,87.757,0.01399 (100.01399),3 11,2018/07/30 08:54:42,
16,1178175429,주식회사 아이씨스템,서현권,분석,50899580,85.2,87.761,87.757,0.01469 (100.01469),10 14,2018/07/26 16:55:01,
17,1198173261,(주)현대네트웍기술,조성익,분석,50899640,85.2,87.761,87.758,0.01481 (100.01481),4 6,2018/07/26 10:30:23,
18,2118640251,모범전설(주),오세창,분석,50899785,85.2,87.762,87.758,0.01510 (100.0151),12 1,2018/07/26 16:00:43,
19,2198111833,주식회사 대영아이오티,전인구,분석,50900240,85.2,87.762,87.759,0.01599 (100.01599),1 3,2018/07/26 10:16:11,
20,2118603519,서울전자통신(주),이명규,분석,50903093,85.4,87.767,87.763,0.02160 (100.0216),3 5,2018/07/27 09:23:33,
21,1128152663,한국아이디정보(주),송찬호,분석,50903347,85.4,87.768,87.764,0.02209 (100.02209),15 11,2018/07/30 00:26:15,
22,1148683959,제이엔에스텍주식회사,안종기,분석,50904570,85.4,87.77,87.766,0.02450 (100.0245),7 8,2018/07/30 00:11:25,
23,1048635974,주식회사 성원통신,송준형,분석,50904850,85.4,87.77,87.766,0.02505 (100.02505),12 4,2018/07/30 07:42:53,
24,2958800474,주식회사 원정보기술원,송은자,분석,50905100,85.4,87.771,87.767,0.02554 (100.02554),10 11,2018/07/30 09:54:50,
25,2208163442,두우정보통신(주),김진수,분석,50905716,85.4,87.772,87.768,0.02675 (100.02675),7 13,2018/07/26 16:23:49,
26,2208143387,(주)글로벌텔레콤,서승현,분석,50906000,85.4,87.772,87.768,0.02731 (100.02731),14 12,2018/07/30 09:11:47,
27,1138157962,(주)하이눈정보통신,박종우,분석,50906750,85.4,87.774,87.77,0.02878 (100.02878),9 4,2018/07/27 10:59:58,
28,1068642694,우림정보시스템(주),조원희,분석,50906900,85.4,87.774,87.77,0.02908 (100.02908),1 7,2018/07/30 09:58:06,
29,2148759208,(주)로드반,김형준,분석,50909000,85.6,87.778,87.774,0.03320 (100.0332),13 3,2018/07/26 10:56:50,
30,2208782247,(주)안국정보통신,조군행,분석,50909098,85.6,87.778,87.774,0.03340 (100.0334),10 12,2018/07/27 14:14:00,
31,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,50909513,85.6,87.778,87.775,0.03421 (100.03421),15 13,2018/07/30 09:01:37,
32,1138622662,퍼스트아이앤씨 주식회사,한종인,분석,50909810,85.6,87.779,87.775,0.03479 (100.03479),13 1,2018/07/29 22:15:15,
33,1148692327,주식회사 우진미디어테크,김상범,분석,50910270,85.6,87.78,87.776,0.03570 (100.0357),15 12,2018/07/30 08:57:25,
34,1198191309,용진하이테크에너지 주식회사,김진석,분석,50915307,85.8,87.788,87.785,0.04560 (100.0456),8 13,2018/07/27 14:45:22,
35,1108155460,주식회사 자유전설,김상중,분석,50915610,85.8,87.789,87.785,0.04619 (100.04619),2 9,2018/07/30 08:24:44,
36,2038164825,(주)스피드정보통신,정회주,분석,50916130,85.8,87.79,87.786,0.04721 (100.04721),11 10,2018/07/29 16:04:52,
37,2108150557,(주)우신정보시스템,김진영,분석,50917830,85.8,87.793,87.789,0.05055 (100.05055),7 14,2018/07/27 14:55:38,
38,1198611222,(주)제이에이티,이세창,분석,50918590,85.8,87.794,87.79,0.05205 (100.05205),8 1,2018/07/26 17:37:15,
39,1198664224,포스텍네트웍스 주식회사,김권일,분석,50918642,85.8,87.794,87.79,0.05215 (100.05215),6 13,2018/07/30 12:08:17,
40,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,50919939,86.0,87.796,87.792,0.05470 (100.0547),14 3,2018/07/26 17:52:33,
41,1218610885,주식회사 씨에스포유앤이,김승섭,분석,50919989,86.0,87.796,87.793,0.05480 (100.0548),10 3,2018/07/27 16:46:10,
42,1058762452,주식회사 제이엠시스,최지만,분석,50920000,86.0,87.797,87.793,0.05482 (100.05482),8 2,2018/07/30 11:47:15,
43,2158749469,(주)더블유에프텍,이영길,분석,50920220,86.0,87.797,87.793,0.05525 (100.05525),8 3,2018/07/27 18:38:43,
44,2118612681,(주)해우정보시스템,김병헌,분석,50920497,86.0,87.797,87.793,0.05579 (100.05579),7 3,2018/07/26 10:14:45,
45,1028132281,현대씨앤알 주식회사,최갑필,분석,50920498,86.0,87.797,87.793,0.05580 (100.0558),10 1,2018/07/27 10:56:37,
46,2078152132,(주)홍남테크,김홍길,분석,50921620,86.0,87.799,87.795,0.05800 (100.058),9 15,2018/07/30 08:09:50,
47,2108118504,보성전기산업(주),강준구,분석,50922800,86.0,87.801,87.797,0.06032 (100.06032),12 5,2018/07/27 09:47:53,
48,1088127729,주식회사 대원네시스,이연호,분석,50923000,86.0,87.802,87.798,0.06071 (100.06071),4 5,2018/07/28 12:25:02,
49,1108140593,(주)대건이엔씨,이황희,분석,50923260,86.0,87.802,87.798,0.06122 (100.06122),15 1,2018/07/29 23:36:31,
50,1138683636,주식회사 온택,허윤훈,분석,50924780,86.2,87.805,87.801,0.06421 (100.06421),4 5,2018/07/27 10:44:44,
51,1068194348,(주)퓨젼아이앤씨,방극진,분석,50924830,86.2,87.805,87.801,0.06431 (100.06431),3 8,2018/07/30 08:57:16,
52,1048155392,에이제이아이티(주),김수용,분석,50926450,86.2,87.808,87.804,0.06749 (100.06749),13 4,2018/07/26 10:15:40,
53,2068170480,(주)금성전력기술,김일혁,분석,50928430,86.2,87.811,87.807,0.07138 (100.07138),11 15,2018/07/30 09:43:10,
54,2208604531,주식회사 월드린시스템즈,류준열,분석,50928650,86.2,87.811,87.808,0.07181 (100.07181),5 1,2018/07/30 09:32:56,
55,2148711728,에이에이씨케이(주),주수양,분석,50929403,86.2,87.813,87.809,0.07329 (100.07329),10 15,2018/07/30 09:41:39,
56,2048197877,(주)그린주의,김현미,분석,50929800,86.2,87.813,87.81,0.07407 (100.07407),5 9,2018/07/30 13:28:09,
57,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,50930570,86.4,87.815,87.811,0.07559 (100.07559),8 15,2018/07/26 17:11:12,
58,1068147942,태양이엠씨(주),선오규,분석,50931240,86.4,87.816,87.812,0.07690 (100.0769),15 6,2018/07/30 09:40:15,
59,2208798467,주식회사 태산이에이지,최홍석,분석,50931270,86.4,87.816,87.812,0.07696 (100.07696),8 15,2018/07/26 10:22:02,
60,1078763383,주식회사 아이티블럭,배경원,분석,50932990,86.4,87.819,87.815,0.08034 (100.08034),1 2,2018/07/26 17:58:51,
61,1088124659,(주)비젼텔레콤,김진수,분석,50935817,86.4,87.824,87.82,0.08590 (100.0859),12 10,2018/07/28 09:56:22,
62,1068608755,(주)디제이티,차시환,분석,50936987,86.6,87.826,87.822,0.08820 (100.0882),7 12,2018/07/30 08:09:12,
63,2208804175,주식회사 예준시스템,이인애,분석,50938496,86.6,87.828,87.824,0.09116 (100.09116),8 5,2018/07/27 15:56:12,
