순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2028138682,협진통신(주),이승훈,분석,85651200.0,87.746,87.96,0.24602 (100.24602),,2022/10/25 13:31:52,
2,1058153999,현대계장공업(주),박종성,분석,85651340.0,87.747,87.961,0.24619 (100.24619),,2022/10/26 09:43:44,
3,5528801885,주식회사 정도아이넷,장일석,분석,85651433.0,87.747,87.961,0.24630 (100.2463),,2022/10/26 09:05:55,
4,2068153517,뉴텔레콤(주),김을선,분석,85651690.0,87.747,87.961,0.24660 (100.2466),,2022/10/25 08:50:00,
5,1138629419,(주)에스이든,하태정,분석,85651770.0,87.747,87.961,0.24669 (100.24669),,2022/10/25 18:46:46,
6,3128196859,주식회사 가델,김정민,분석,85653100.0,87.748,87.962,0.24825 (100.24825),,2022/10/25 18:23:09,
7,1138183325,주식회사금강전력,오영선,분석,85653570.0,87.749,87.963,0.24880 (100.2488),,2022/10/24 14:04:28,
8,1078642265,텔레플러스주식회사,황은성,분석,85654873.0,87.75,87.964,0.25032 (100.25032),,2022/10/20 14:09:34,
9,2158615337,(주)아이링크시스템,오치성,분석,85656303.0,87.752,87.966,0.25199 (100.25199),,2022/10/25 09:29:40,
10,2708702044,(주)넷원시스템,김두한,분석,85657150.0,87.753,87.966,0.25299 (100.25299),,2022/10/26 05:04:09,
11,1138131356,중원기전(주),김창중,분석,85657220.0,87.753,87.967,0.25307 (100.25307),,2022/10/26 08:42:34,
12,2048635411,주식회사 화산에스티아이,이명재,분석,85658780.0,87.754,87.968,0.25489 (100.25489),,2022/10/24 10:11:38,
13,1708601068,주식회사 와이비정보시스템,정영배,분석,85661690.0,87.757,87.971,0.25830 (100.2583),,2022/10/25 21:50:16,
14,3188601020,주식회사 프레이,조성준,분석,85662901.0,87.758,87.972,0.25972 (100.25972),,2022/10/26 11:00:39,
15,2098137137,주식회사우일씨앤아이,이준호,분석,85665390.0,87.761,87.975,0.26263 (100.26263),,2022/10/25 10:26:10,
16,1168144224,제일정보건설 주식회사,김진철,분석,85666386.0,87.762,87.976,0.26380 (100.2638),,2022/10/26 08:47:25,
17,2208799807,아이브스 주식회사,배영훈,분석,85668610.0,87.764,87.978,0.26640 (100.2664),,2022/10/24 10:33:48,
18,1018144159,주식회사 넥선,박민호,분석,85669290.0,87.765,87.979,0.26719 (100.26719),,2022/10/24 15:03:38,
19,1041890207,삼정정보통신,이순봉,분석,85669547.0,87.765,87.979,0.26750 (100.2675),,2022/10/24 17:03:36,
20,2178114305,주식회사 광문정보통신,서정만,분석,85672035.0,87.768,87.982,0.27041 (100.27041),,2022/10/27 10:02:44,
21,1198688435,시큐리티앤맵 주식회사,정동회,분석,85672451.0,87.768,87.982,0.27089 (100.27089),,2022/10/24 11:19:09,
22,1068602542,주식회사 유셀네트웍스,김구동,분석,85672700.0,87.768,87.982,0.27119 (100.27119),,2022/10/26 14:44:22,
23,7018801658,쓰리씨건설산업 주식회사,최태규,분석,85674000.0,87.77,87.984,0.27271 (100.27271),,2022/10/24 15:01:44,
24,1088107572,세빈테크(주),박재영,분석,85675185.0,87.771,87.985,0.27409 (100.27409),,2022/10/26 18:04:25,
25,1108190583,키오스크코리아 주식회사,이명철,분석,85677580.0,87.773,87.987,0.27690 (100.2769),,2022/10/26 15:48:53,
26,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,85678520.0,87.774,87.988,0.27800 (100.278),,2022/10/26 09:20:01,
27,1198164229,(주) 이준시스템,한상훈,분석,85678950.0,87.775,87.989,0.27850 (100.2785),,2022/10/25 19:17:54,
28,2118145912,영남스퀘어 주식회사,장한목,분석,85679960.0,87.776,87.99,0.27968 (100.27968),,2022/10/26 10:36:24,
29,1048140865,다이아몬드전자(주),이건,분석,85680260.0,87.776,87.99,0.28003 (100.28003),,2022/10/26 11:30:58,
30,8958700597,주식회사 아이티앤에스,김세영,분석,85681423.0,87.777,87.991,0.28140 (100.2814),,2022/10/24 15:15:30,
31,2208131391,호진산업기연(주),안형근,분석,85681590.0,87.778,87.992,0.28159 (100.28159),,2022/10/26 20:30:01,
32,2108156959,두레에스텍 주식회사,유의근,분석,85681600.0,87.778,87.992,0.28160 (100.2816),,2022/10/25 15:41:22,
33,1058130768,세원전설 주식회사,최영래,분석,85683986.0,87.78,87.994,0.28440 (100.2844),,2022/10/26 16:12:56,
34,2068613975,세인에스앤씨(주),손은숙,분석,85684243.0,87.78,87.994,0.28470 (100.2847),,2022/10/25 21:24:00,
35,2338109463,주식회사 아이티에스서비스,지영일,분석,85685000.0,87.781,87.995,0.28558 (100.28558),,2022/10/26 14:23:30,
36,8038600460,주식회사 파르이앤씨,김종훈,분석,85685190.0,87.781,87.995,0.28580 (100.2858),,2022/10/27 08:17:41,
37,2148781807,(주)창리정보통신,정종호,분석,85685690.0,87.782,87.996,0.28639 (100.28639),,2022/10/24 09:19:48,
38,2048105154,우일정보기술 주식회사,이오,분석,85686465.0,87.783,87.997,0.28730 (100.2873),,2022/10/26 14:21:30,
39,1128143733,공간미디어(주),김명숙,분석,85689950.0,87.786,88.0,0.29138 (100.29138),,2022/10/27 07:46:58,
40,1198687872,주식회사 스타버킷,김영섭,분석,85694320.0,87.791,88.005,0.29649 (100.29649),,2022/10/25 17:03:03,
41,2048137258,대신엔에스(주),정동진,분석,85696200.0,87.793,88.007,0.29869 (100.29869),,2022/10/25 16:03:12,
42,2198111833,주식회사 대영아이오티,전인구,분석,85696461.0,87.793,88.007,0.29900 (100.299),,2022/10/25 17:45:45,
43,1128107625,(주)삼정전기통신,김상민,분석,85698980.0,87.795,88.009,0.30194 (100.30194),,2022/10/26 09:10:52,
44,2148847295,티에스퓨처 주식회사,김명성,분석,85699879.0,87.796,88.01,0.30300 (100.303),,2022/10/25 18:41:25,
45,1138158414,(주)신우종합정보,김찬종,분석,85701857.0,87.798,88.012,0.30531 (100.30531),,2022/10/26 10:08:22,
46,2068685955,주식회사 스마트웍스,정훈,분석,85702613.0,87.799,88.013,0.30620 (100.3062),,2022/10/27 08:58:47,
47,2198124769,(주)성문엔지니어링,김선호,분석,85702784.0,87.799,88.013,0.30640 (100.3064),,2022/10/26 09:02:42,
48,2098133432,(주)가람씨앤씨,임승덕,분석,85703040.0,87.8,88.014,0.30670 (100.3067),,2022/10/25 10:29:47,
49,1198169165,(주)기창인포텍,김석진,분석,85703980.0,87.801,88.015,0.30780 (100.3078),,2022/10/24 10:44:11,
50,2078136563,동하이앤에프(주),전영길,분석,85706457.0,87.803,88.017,0.31070 (100.3107),,2022/10/25 09:12:51,
51,2068666263,세움기술 주식회사,주익중,분석,85708252.0,87.805,88.019,0.31280 (100.3128),,2022/10/26 17:03:08,
52,1198189778,주식회사 듀델코리아,정현종,분석,85711670.0,87.808,88.022,0.31680 (100.3168),,2022/10/24 09:14:34,
53,1168105686,대덕전설(주),남궁성규,분석,85714660.0,87.811,88.026,0.32030 (100.3203),,2022/10/26 09:28:23,
54,6218602134,(주)플러스전력,이하일,분석,85715510.0,87.812,88.026,0.32129 (100.32129),,2022/10/21 16:36:45,
55,1188109975,(주)부광네트워크,박경진,분석,85718420.0,87.815,88.029,0.32470 (100.3247),,2022/10/24 14:00:15,
56,2168107645,(주)한신기전통신,한후수,분석,85721480.0,87.818,88.033,0.32828 (100.32828),,2022/10/24 10:30:34,
57,2148683225,(주)신화시스템,채관석,분석,85724490.0,87.822,88.036,0.33180 (100.3318),,2022/10/26 16:33:41,
58,7968600745,마스트아이엔씨 주식회사,전병호,분석,85726110.0,87.823,88.037,0.33370 (100.3337),,2022/10/26 07:47:15,
59,2058140076,(주)제일첨단테크,김성수,분석,85726621.0,87.824,88.038,0.33429 (100.33429),,2022/10/26 09:28:52,
60,7608700874,주식회사 에스비엠,정한철,분석,85728246.0,87.825,88.04,0.33620 (100.3362),,2022/10/25 10:05:53,
61,2098139213,(주)뉴타운전력,박형우,분석,85730553.0,87.828,88.042,0.33890 (100.3389),,2022/10/27 07:16:36,
62,2188114856,서교정보통신(주),김기설,분석,85732770.0,87.83,88.044,0.34149 (100.34149),,2022/10/26 19:15:21,
63,1068660843,세중물산 주식회사,김용욱,분석,85732860.0,87.83,88.044,0.34160 (100.3416),,2022/10/26 09:12:19,
64,2148811443,(주)우신지엘에스,문경종,분석,85733520.0,87.831,88.045,0.34237 (100.34237),,2022/10/26 16:17:14,
65,2118620935,주식회사 한양티이씨,조형국,분석,85735000.0,87.832,88.046,0.34410 (100.3441),,2022/10/27 09:59:05,
66,1208609672,(주)디에스티인터내셔날,김형태,분석,85737300.0,87.835,88.049,0.34679 (100.34679),,2022/10/24 11:33:34,
67,1138615875,뮤지엄아이주식회사,김영훈,분석,85737900.0,87.835,88.049,0.34750 (100.3475),,2022/10/26 13:22:50,
68,1098613335,주식회사 스마트씨앤아이,임요웅,분석,85738200.0,87.836,88.05,0.34785 (100.34785),,2022/10/26 16:29:47,
69,1108155382,(주)굿채널시스템,백홍현,분석,85740470.0,87.838,88.052,0.35050 (100.3505),,2022/10/24 11:53:35,
70,2208869047,양지전기 주식회사,박승연,분석,85743880.0,87.841,88.056,0.35449 (100.35449),,2022/10/24 13:10:27,
70,2188109765,(주)웨이브컴,채인석,분석,85743880.0,87.841,88.056,0.35449 (100.35449),,2022/10/25 16:08:49,
72,1138123972,(주)일광테크,임기철,분석,85747214.0,87.845,88.059,0.35840 (100.3584),,2022/10/26 17:13:28,
73,1108609224,주식회사 두루스코,김옥연,분석,85748332.0,87.846,88.06,0.35971 (100.35971),,2022/10/26 09:36:30,
74,1208635791,주식회사 피엔에이링크,박윤철,분석,85750980.0,87.849,88.063,0.36280 (100.3628),,2022/10/25 14:31:40,
75,1138683636,주식회사 온택,허윤훈,분석,85752600.0,87.85,88.065,0.36470 (100.3647),,2022/10/25 13:47:10,
76,7088800946,주식회사 아이티아이비전,정준호,분석,85756697.0,87.855,88.069,0.36950 (100.3695),,2022/10/25 14:01:43,
77,1208742187,주식회사 미소아이티,김재욱,분석,85756970.0,87.855,88.069,0.36982 (100.36982),,2022/10/25 11:01:05,
78,1018639665,(주)한양인프라넷,김주호,분석,85757130.0,87.855,88.069,0.37000 (100.37),,2022/10/24 08:05:09,
79,1128126393,주식회사 승도이엔씨,신종성,분석,85758900.0,87.857,88.071,0.37207 (100.37207),,2022/10/26 12:13:27,
80,1178119238,주식회사 동양네트워크,김종렬,분석,85759090.0,87.857,88.071,0.37230 (100.3723),,2022/10/25 17:11:27,
81,8418601383,주식회사 미리내통신,박맹관,분석,85759400.0,87.857,88.071,0.37266 (100.37266),,2022/10/25 16:11:48,
82,2140562973,대산정보통신공사,오도균,분석,85759773.0,87.858,88.072,0.37310 (100.3731),,2022/10/25 17:01:07,
83,2048129194,위성이앤씨(주),이양숙,분석,85760280.0,87.858,88.072,0.37369 (100.37369),,2022/10/25 15:39:18,
84,2100412872,유광미디어,김유성,분석,85763104.0,87.861,88.075,0.37699 (100.37699),,2022/10/26 10:15:52,
85,1048643227,(주)제이더블유씨네트웍스,이동원,분석,85763606.0,87.862,88.076,0.37758 (100.37758),,2022/10/26 14:42:46,
86,1138636870,주식회사 나우시스템,이종한,분석,85764360.0,87.862,88.077,0.37846 (100.37846),,2022/10/26 09:16:31,
87,2108122973,인터컴넷(주),양지호,분석,85766950.0,87.865,88.079,0.38150 (100.3815),,2022/10/25 11:06:11,
88,1128118909,(주)한일종합산업,박응석,분석,85766968.0,87.865,88.079,0.38152 (100.38152),,2022/10/20 14:01:29,
89,1138680513,주식회사연수이앤씨,조운호,분석,85767376.0,87.865,88.08,0.38199 (100.38199),,2022/10/26 15:50:11,
90,1068180183,보람정보통신서비스(주),정승원,분석,85769100.0,87.867,88.081,0.38401 (100.38401),,2022/10/25 00:18:17,
91,1238175875,주식회사 휴톤,김영상,분석,85769172.0,87.867,88.082,0.38410 (100.3841),,2022/10/25 12:33:30,
