순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068625393,주식회사 성림전설  [최종낙찰],박상동,분석,394893144,75.0,87.747,88.14,-0.47752 (99.52248),10 4,2022/04/27 10:11:58,
2,2208110402,정안전기(주),이학용,분석,394896518,75.0,87.748,88.14,-0.47666 (99.52334),13 4,2022/05/02 09:38:51,
3,2148711728,에이에이씨케이(주),주수양,분석,394898326,75.0,87.749,88.141,-0.47620 (99.5238),15 5,2022/05/02 09:21:45,
4,1238175875,주식회사 휴톤,김영상,분석,394900293,75.0,87.749,88.141,-0.47570 (99.5243),7 11,2022/04/28 08:56:42,
5,1108175433,승림이앤씨(주),서영식,분석,394914090,75.0,87.752,88.144,-0.47220 (99.5278),1 15,2022/04/29 15:21:55,
6,1048159651,(주)성우음향정보통신,송민자,분석,394914838,75.0,87.753,88.144,-0.47200 (99.528),7 10,2022/05/02 08:59:27,
7,2208649824,주식회사 넥스모어시스템즈,김용걸,분석,394916737,75.0,87.753,88.145,-0.47152 (99.52848),10 11,2022/04/27 10:16:32,
8,1200582335,델타전자통신,이성남,분석,394922770,75.0,87.754,88.146,-0.46999 (99.53001),15 4,2022/05/02 02:42:40,
9,2188114856,서교정보통신(주),김기설,분석,394943650,75.2,87.759,88.151,-0.46468 (99.53532),11 6,2022/04/28 14:39:58,
10,1098651964,셀코정보기술 주식회사,권영용,분석,394949530,75.2,87.761,88.152,-0.46318 (99.53682),11 2,2022/05/02 08:36:24,
11,1058608183,코위버(주),황인환,분석,394955742,75.2,87.762,88.154,-0.46160 (99.5384),15 12,2022/04/28 14:30:36,
12,1168175601,한빛인프라소닉(주),이한철,분석,394956390,75.2,87.763,88.154,-0.46144 (99.53856),12 8,2022/04/28 08:58:34,
13,2128606988,원강정보통신 주식회사,우강원,분석,394961939,75.2,87.764,88.155,-0.46002 (99.53998),9 12,2022/05/02 09:53:12,
14,1148190678,주식회사 에드원,김춘걸,분석,394969000,75.4,87.766,88.157,-0.45823 (99.54177),3 1,2022/04/28 09:48:44,
15,5088103742,"에쓰와이이앤씨 주식회사 (SY ENC., Ltd)",정민호,분석,394971340,75.4,87.766,88.157,-0.45763 (99.54237),9 5,2022/04/28 07:53:00,
16,2158669639,(주)한정원,이수환,분석,394973420,75.4,87.767,88.158,-0.45710 (99.5429),9 12,2022/04/28 15:34:04,
17,1408177811,주식회사 네오비젼,유정식,분석,394976950,75.4,87.767,88.158,-0.45621 (99.54379),13 5,2022/04/29 12:28:10,
18,4891100742,다인테크,한아름,분석,394982260,75.4,87.769,88.159,-0.45485 (99.54515),6 9,2022/04/29 16:17:41,
19,2158689085,(주)에스지테크놀러지,손병학,분석,394991100,75.4,87.771,88.161,-0.45261 (99.54739),9 3,2022/05/02 09:39:35,
20,2148798098,주식회사 에이스뷰테크,김종오,분석,395000500,75.4,87.773,88.164,-0.45021 (99.54979),1 12,2022/04/28 08:31:46,
21,1068653279,주식회사 랜오아시스,서진선,분석,395011939,75.6,87.776,88.166,-0.44730 (99.5527),3 14,2022/04/29 09:52:59,
22,2148888151,주식회사 씨앤피테크,제해동,분석,395017840,75.6,87.777,88.167,-0.44580 (99.5542),2 14,2022/04/29 16:25:40,
23,2158727392,매컴정보통신(주),장병호,분석,395020200,75.6,87.778,88.168,-0.44520 (99.5548),8 1,2022/05/02 06:23:48,
24,1138613391,주식회사 지에스씨앤씨,석덕림,분석,395020580,75.6,87.778,88.168,-0.44511 (99.55489),4 1,2022/04/29 08:06:57,
25,1098167078,(주)에스씨네트,이계영,분석,395026380,75.6,87.779,88.169,-0.44363 (99.55637),2 8,2022/04/27 10:50:57,
26,1108139892,(주)이화텔레콤,윤영배,분석,395028018,75.6,87.78,88.17,-0.44321 (99.55679),8 14,2022/05/02 09:07:08,
27,1118126196,(주)광성통신,김성철,분석,395029276,75.6,87.78,88.17,-0.44289 (99.55711),6 8,2022/04/28 14:04:18,
28,1088604075,청목이앤아이 주식회사,김희경,분석,395033660,75.6,87.781,88.171,-0.44178 (99.55822),2 12,2022/04/29 16:58:40,
29,6458700672,주식회사 비앤아이테크,김혜용,분석,395044960,75.6,87.784,88.173,-0.43891 (99.56109),8 6,2022/04/28 15:32:42,
30,1081154276,영우정보통신,이영우,분석,395045300,75.6,87.784,88.174,-0.43882 (99.56118),8 1,2022/04/28 17:00:05,
31,1068157019,(주)세호영상,박석신,분석,395054000,75.8,87.786,88.175,-0.43661 (99.56339),2 4,2022/04/29 11:14:45,
32,2148607396,(주) 리노스,박병근,분석,395055180,75.8,87.786,88.176,-0.43631 (99.56369),4 8,2022/04/29 16:41:35,
33,2188109765,(주)웨이브컴,채인석,분석,395059900,75.8,87.787,88.177,-0.43510 (99.5649),9 1,2022/04/29 15:34:36,
34,1238195565,(주)지엔텔,이맹희,분석,395061100,75.8,87.788,88.177,-0.43480 (99.5652),15 1,2022/05/02 09:22:10,
35,2158168275,천마정보통신(주),황범만,분석,395072000,75.8,87.79,88.18,-0.43203 (99.56797),2 11,2022/05/01 21:21:22,
36,1078162422,프라미스유 주식회사,박정은,분석,395087410,75.8,87.794,88.183,-0.42811 (99.57189),6 1,2022/04/30 19:57:59,
37,2018603701,소성정보기술 주식회사,김금남,분석,395094749,76.0,87.796,88.185,-0.42624 (99.57376),8 1,2022/05/02 09:04:26,
38,1098647062,주식회사 조아정보통신,박민응,분석,395099605,76.0,87.797,88.186,-0.42500 (99.575),1 7,2022/04/28 09:09:24,
39,1328800173,난방산업 주식회사,강경옥,분석,395104570,76.0,87.798,88.187,-0.42374 (99.57626),11 4,2022/04/29 09:50:31,
40,1068146133,(주)케이씨이,조정휘,분석,395109827,76.0,87.799,88.188,-0.42240 (99.5776),14 12,2022/04/28 10:54:31,
41,1078731896,(주)비시텍코리아,임헌욱,분석,395118476,76.0,87.801,88.19,-0.42020 (99.5798),12 2,2022/04/29 20:53:09,
42,2028138682,협진통신(주),이승훈,분석,395128300,76.0,87.804,88.192,-0.41771 (99.58229),7 1,2022/04/27 16:09:54,
43,1138163917,백두전기통신(주),장철,분석,395128303,76.0,87.804,88.192,-0.41770 (99.5823),11 2,2022/05/01 14:43:52,
44,2018634956,주식회사 신성전자통신,전용한,분석,395129482,76.0,87.804,88.192,-0.41741 (99.58259),2 3,2022/04/27 17:42:15,
45,2178141893,주식회사대웅텔레콤,전진숙,분석,395138140,76.2,87.806,88.194,-0.41520 (99.5848),14 13,2022/04/29 09:18:18,
46,1138195817,(주)베스트일렉트로닉스,최경원,분석,395138520,76.2,87.806,88.194,-0.41511 (99.58489),11 3,2022/04/28 17:44:27,
47,5728702483,주식회사 케이제이에스랩,나봉채,분석,395142500,76.2,87.807,88.195,-0.41409 (99.58591),10 12,2022/04/28 12:31:56,
48,2158623647,시공전설(주),황호진,분석,395143046,76.2,87.807,88.195,-0.41395 (99.58605),1 2,2022/04/29 13:42:30,
49,2068629138,(주)하나윈정보기술,도수현,분석,395149926,76.2,87.809,88.197,-0.41220 (99.5878),11 12,2022/05/02 09:30:16,
50,1208137120,(주)지티일렉콘,고광열,분석,395150810,76.2,87.809,88.197,-0.41198 (99.58802),12 10,2022/05/01 23:52:59,
51,2108156959,두레에스텍 주식회사,유의근,분석,395207700,76.4,87.823,88.21,-0.39751 (99.60249),9 14,2022/04/28 13:25:07,
52,1208802896,주식회사 라임에스엔씨,김종훈,분석,395222650,76.6,87.826,88.213,-0.39371 (99.60629),10 6,2022/04/27 17:11:26,
53,1018139321,(주)세웅정보통신,장우진,분석,395228550,76.6,87.828,88.214,-0.39220 (99.6078),2 1,2022/04/28 13:40:10,
54,1188109728,득진통신(주),김진섭,분석,395233661,76.6,87.829,88.216,-0.39090 (99.6091),4 15,2022/04/29 11:46:32,
55,2078141917,합자회사 대성전업상사,권기원,분석,395248750,76.6,87.833,88.219,-0.38707 (99.61293),7 5,2022/04/27 14:17:40,
56,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,395256980,76.8,87.835,88.221,-0.38497 (99.61503),11 4,2022/04/29 09:04:48,
57,1198173261,주식회사 현대네트웍기술,조성익,분석,395265110,76.8,87.837,88.223,-0.38290 (99.6171),11 10,2022/04/28 09:07:43,
58,2078127900,합동전자통신(주),하명용,분석,395265960,76.8,87.837,88.223,-0.38269 (99.61731),15 9,2022/04/29 09:18:20,
59,1108170025,(주)원비즈시스템,박의영,분석,395276708,76.8,87.839,88.225,-0.37995 (99.62005),3 15,2022/04/29 09:54:05,
60,2118726218,주식회사 씨그테크,이윤호,분석,395279460,76.8,87.84,88.226,-0.37925 (99.62075),14 12,2022/04/27 11:15:35,
61,2208869047,양지전기 주식회사,박승연,분석,395281220,76.8,87.841,88.226,-0.37881 (99.62119),7 13,2022/04/27 10:07:48,
62,1088611746,에스비엠텔레콤(주),홍은수,분석,395288690,76.8,87.842,88.228,-0.37691 (99.62309),13 4,2022/04/29 08:57:56,
63,2178113330,(주)오성에스이엠,오성표,분석,395299312,77.0,87.845,88.23,-0.37420 (99.6258),4 2,2022/04/28 17:28:15,
64,1148189360,(주)지오,오광연,분석,395299902,77.0,87.845,88.23,-0.37405 (99.62595),4 1,2022/05/02 09:12:46,
65,1098655451,주식회사 투비,차인성,분석,395300460,77.0,87.845,88.23,-0.37391 (99.62609),10 14,2022/04/29 10:40:48,
66,1208164006,(주)청음미디어,박공서,분석,395304338,77.0,87.846,88.231,-0.37293 (99.62707),9 8,2022/04/28 10:29:37,
67,1048607916,대신브이씨에스주식회사,김창선,분석,395307960,77.0,87.847,88.232,-0.37201 (99.62799),10 12,2022/04/29 17:34:15,
68,2148829787,주식회사 노바에스앤씨,최성운,분석,395332727,77.0,87.853,88.238,-0.36570 (99.6343),7 5,2022/04/27 11:06:06,
69,4568800195,주식회사 동부코리아통신,윤미옥,분석,395339804,77.2,87.855,88.239,-0.36390 (99.6361),11 14,2022/04/28 09:09:20,
70,1168144224,제일정보건설 주식회사,김진철,분석,395345701,77.2,87.856,88.241,-0.36240 (99.6376),11 8,2022/05/02 07:57:37,
71,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,395346487,77.2,87.856,88.241,-0.36220 (99.6378),12 2,2022/05/02 09:53:46,
72,2108170441,주식회사 에이원아이티,문계숙,분석,395349239,77.2,87.857,88.241,-0.36150 (99.6385),14 13,2022/04/28 08:54:42,
73,2028136758,주식회사 남양계전,민강기,분석,395356000,77.2,87.859,88.243,-0.35978 (99.64022),12 11,2022/05/02 09:25:59,
