순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2108156959,두레에스텍 주식회사  [최종낙찰],유의근,분석,211241300,85.0,87.748,88.045,-0.21753 (99.78247),12 15,2022/12/12 16:21:25,
2,1198611746,(주)지트인,김재환,분석,211241437,85.0,87.748,88.045,-0.21746 (99.78254),1 11,2022/12/09 13:28:20,
3,2178145434,주식회사 한양전자피에이,여동도,분석,211242820,85.0,87.749,88.046,-0.21680 (99.7832),13 3,2022/12/09 16:30:49,
4,2138180142,서울아이디시스템(주),김동수,분석,211248720,85.0,87.751,88.048,-0.21400 (99.786),6 15,2022/12/09 14:37:16,
5,3058627650,레아전기통신 주식회사,이해경,분석,211249770,85.0,87.752,88.049,-0.21350 (99.7865),3 15,2022/12/08 21:27:52,
6,1198169165,(주)기창인포텍,김석진,분석,211252300,85.0,87.753,88.05,-0.21230 (99.7877),13 8,2022/12/09 09:20:41,
7,2066762193,보성통신,문용권,분석,211254830,85.0,87.754,88.051,-0.21110 (99.7889),9 5,2022/12/09 13:16:31,
8,2118771649,주식회사 월드멀티넷,박영희,분석,211255318,85.0,87.754,88.051,-0.21087 (99.78913),2 7,2022/12/12 11:59:10,
9,2078129117,경우전기(주),김한정,분석,211259860,85.2,87.756,88.053,-0.20871 (99.79129),15 9,2022/12/12 17:10:30,
10,1208105711,주식회사 삼진일렉스,김성관,분석,211261900,85.2,87.757,88.054,-0.20774 (99.79226),7 6,2022/12/10 15:06:22,
11,1108609224,주식회사 두루스코,김옥연,분석,211263743,85.2,87.758,88.055,-0.20686 (99.79314),2 7,2022/12/13 08:47:11,
12,1178124861,케이이피엔지니어링(주),박성진,분석,211264050,85.2,87.758,88.055,-0.20672 (99.79328),13 6,2022/12/11 23:25:24,
13,2748800123,중앙씨앤티 주식회사,윤영진,분석,211267220,85.2,87.759,88.056,-0.20521 (99.79479),4 3,2022/12/12 15:30:02,
14,1188111452,동화전자산업(주),김종화,분석,211270860,85.2,87.761,88.058,-0.20348 (99.79652),12 6,2022/12/12 07:47:30,
15,1128701225,주식회사 블루인텔리전스,조축호,분석,211275238,85.2,87.763,88.059,-0.20140 (99.7986),8 12,2022/12/12 10:51:17,
16,2298117246,투빅스(주),김정란,분석,211275240,85.2,87.763,88.059,-0.20140 (99.7986),15 2,2022/12/13 09:58:58,
17,1088186937,(주)네오텔링크,박귀남,분석,211281341,85.4,87.766,88.062,-0.19851 (99.80149),14 12,2022/12/12 09:42:18,
18,2028159713,거산음향통신(주),김기만,분석,211283450,85.4,87.766,88.063,-0.19750 (99.8025),8 2,2022/12/09 12:29:34,
19,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,211285972,85.4,87.768,88.064,-0.19631 (99.80369),9 5,2022/12/12 17:25:36,
20,1078677070,씨지에스아이티(주),최규식,분석,211293553,85.4,87.771,88.067,-0.19270 (99.8073),3 6,2022/12/12 20:59:58,
21,2158607273,(주)미주전통,장원식,분석,211299786,85.4,87.774,88.07,-0.18974 (99.81026),9 14,2022/12/12 23:11:23,
22,1138189770,인콤아이에스(주),강점식,분석,211304920,85.6,87.776,88.072,-0.18730 (99.8127),3 13,2022/12/09 12:58:52,
23,2198128106,우선이엔씨(주),김광수,분석,211305000,85.6,87.776,88.072,-0.18727 (99.81273),9 4,2022/12/13 07:53:32,
24,2068682619,주식회사 엠플러스통신,신동수,분석,211305970,85.6,87.776,88.072,-0.18681 (99.81319),10 13,2022/12/09 15:23:30,
25,2158686429,주식회사 비엔솔루트,김진형,분석,211318184,85.6,87.782,88.077,-0.18100 (99.819),4 5,2022/12/13 08:23:53,
26,1198116692,주식회사 서우건설산업,이종근,분석,211318226,85.6,87.782,88.077,-0.18098 (99.81902),15 4,2022/12/13 09:32:24,
27,2378700035,주식회사 사운드플레이스,도상우,분석,211318300,85.6,87.782,88.077,-0.18095 (99.81905),14 1,2022/12/12 10:13:34,
28,1118114477,주식회사 대흥데이타통신,박상영,분석,211322814,85.6,87.784,88.079,-0.17880 (99.8212),5 12,2022/12/09 10:17:54,
29,2128169519,세진시스콤주식회사,박수환,분석,211327020,85.8,87.785,88.081,-0.17681 (99.82319),11 7,2022/12/12 09:05:55,
30,1138668654,주식회사코리아아이씨티,장규호,분석,211329972,85.8,87.787,88.082,-0.17540 (99.8246),9 12,2022/12/09 10:16:17,
31,2148669602,(주)우호텔레콤,이강록,분석,211330180,85.8,87.787,88.082,-0.17531 (99.82469),15 13,2022/12/11 13:05:56,
32,1068615367,대성아이넷(주),이충은,분석,211332078,85.8,87.788,88.083,-0.17440 (99.8256),3 1,2022/12/09 12:23:54,
33,1018148698,(주)석산텔레콤,박봉환,분석,211332709,85.8,87.788,88.083,-0.17410 (99.8259),9 4,2022/12/09 17:58:26,
34,1058649262,주식회사 노하우전기통신,임창배,분석,211333970,85.8,87.788,88.084,-0.17351 (99.82649),15 12,2022/12/09 10:01:34,
35,2198114499,(주)이레에너지테크,강래원,분석,211334200,85.8,87.789,88.084,-0.17340 (99.8266),7 15,2022/12/12 11:19:20,
