순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1078155407,(주)윤익계전,안용준,분석,20253850.0,87.746,87.745,0.00097 (100.00097),,2022/10/05 13:56:03,
2,2028158261,주식회사 남두,김승균,분석,20254000.0,87.746,87.746,0.00171 (100.00171),,2022/10/12 06:26:03,
3,1198164229,(주) 이준시스템,한상훈,분석,20254500.0,87.748,87.748,0.00418 (100.00418),,2022/10/07 17:35:11,
4,2948601665,누리종합전기 주식회사,천금진,분석,20254720.0,87.749,87.749,0.00527 (100.00527),,2022/10/11 08:20:56,
5,1098150581,주식회사 우진파워텍,한용일,분석,20254840.0,87.75,87.75,0.00586 (100.00586),,2022/10/11 09:38:04,
6,2208197511,(주)다산지앤지,유철종,분석,20254990.0,87.751,87.75,0.00660 (100.0066),,2022/10/07 17:33:10,
7,1858801633,삼보종합이앤씨주식회사,공갑배,분석,20255290.0,87.752,87.752,0.00808 (100.00808),,2022/10/12 09:42:36,
8,8418600934,주식회사 디토시스,이민용,분석,20256430.0,87.757,87.757,0.01371 (100.01371),,2022/10/07 13:22:51,
9,1058645500,태지종합건설(주),박명호,분석,20256840.0,87.759,87.758,0.01574 (100.01574),,2022/10/12 08:51:00,
10,1058162163,주식회사대한종합산전,이섭,분석,20257300.0,87.761,87.76,0.01801 (100.01801),,2022/10/07 18:30:06,
11,7948100026,(주)아성엠(M),전세희,분석,20257530.0,87.762,87.761,0.01914 (100.01914),,2022/10/05 14:04:30,
12,2048140753,(주)청효이씨이,이범석,분석,20257640.0,87.762,87.762,0.01969 (100.01969),,2022/10/07 13:24:57,
13,2178135654,주식회사 카이저솔루션,박현용,분석,20258796.0,87.767,87.767,0.02539 (100.02539),,2022/10/06 11:42:51,
14,2118691240,거성일렉콤(주),박성래,분석,20258899.0,87.768,87.767,0.02590 (100.0259),,2022/10/07 11:16:38,
15,2118668579,(주)아이정보기술,이훈희,분석,20260376.0,87.774,87.774,0.03319 (100.03319),,2022/10/11 07:35:28,
16,2068613975,세인에스앤씨(주),손은숙,분석,20260701.0,87.775,87.775,0.03480 (100.0348),,2022/10/10 15:11:20,
