순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1018176627,(주)엔터정보통신  [최종낙찰],이용구,분석,79181891,85.0,87.745,87.56,-0.39057 (99.60943),14 7,2022/09/14 13:06:13,
2,2128142640,팍스코이앤아이(주),송기민,분석,79182180,85.0,87.746,87.56,-0.39020 (99.6098),3 12,2022/09/15 13:36:46,
3,1088607693,(주)가온데이터,이기원,분석,79182894,85.0,87.746,87.561,-0.38930 (99.6107),15 12,2022/09/14 17:07:48,
4,1148714240,주식회사 유진21,김용석,분석,79185430,85.0,87.749,87.564,-0.38611 (99.61389),8 10,2022/09/16 08:59:47,
5,1138175034,(주)윈플러스정보기술,정재원,분석,79186566,85.0,87.751,87.565,-0.38468 (99.61532),6 15,2022/09/15 17:21:29,
6,5208801248,주식회사 해주정보통신,임나영,분석,79189240,85.0,87.754,87.568,-0.38131 (99.61869),8 7,2022/09/15 08:59:55,
7,1198123174,주식회사 도래정보시스템,이은숙,분석,79195770,85.2,87.761,87.575,-0.37308 (99.62692),1 10,2022/09/15 09:17:11,
8,4178600013,블랙썬 주식회사,이희부,분석,79197180,85.2,87.762,87.577,-0.37130 (99.6287),13 1,2022/09/16 09:31:18,
9,2018603701,소성정보기술 주식회사,김금남,분석,79199907,85.4,87.766,87.58,-0.36786 (99.63214),4 9,2022/09/15 09:35:19,
10,1078211162,사회복지법인한국노인생활지원재단,이주희,분석,79200906,85.4,87.767,87.581,-0.36661 (99.63339),4 12,2022/09/15 14:35:19,
11,1088124659,(주)비젼텔레콤,김진수,분석,79201780,85.4,87.768,87.582,-0.36550 (99.6345),6 11,2022/09/14 13:54:04,
12,1058740405,(주)화성이엔지,김택환,분석,79202176,85.4,87.768,87.582,-0.36500 (99.635),6 8,2022/09/15 11:30:45,
13,2098121862,거우전설주식회사,김영훈,분석,79206254,85.4,87.773,87.587,-0.35987 (99.64013),13 1,2022/09/14 11:36:03,
14,1858801633,삼보종합이앤씨주식회사,공갑배,분석,79206300,85.4,87.773,87.587,-0.35981 (99.64019),7 6,2022/09/15 18:02:52,
15,3798700760,로안테크(주),장승현,분석,79207100,85.4,87.774,87.588,-0.35880 (99.6412),1 6,2022/09/14 14:26:45,
16,1018635413,(주)씨유앰앤아이,김정순,분석,79207960,85.6,87.775,87.589,-0.35772 (99.64228),4 12,2022/09/16 09:38:43,
17,2048124559,(주)대용와트스,남상태,분석,79207969,85.6,87.775,87.589,-0.35770 (99.6423),13 8,2022/09/15 10:11:16,
18,1088182120,(주) 포스콤 에스아이,양병기,분석,79208700,85.6,87.775,87.59,-0.35678 (99.64322),5 8,2022/09/15 09:14:39,
19,1058718276,에이원게이트 주식회사,이옥경,분석,79209000,85.6,87.776,87.59,-0.35640 (99.6436),14 11,2022/09/14 16:27:21,
20,2148134127,(주)대경텔레콤,오병도,분석,79211140,85.6,87.778,87.592,-0.35371 (99.64629),1 10,2022/09/15 09:21:29,
21,2118645407,흥일정보통신(주),정본영,분석,79211460,85.6,87.779,87.593,-0.35330 (99.6467),13 1,2022/09/14 10:54:25,
22,1068619820,주식회사유엔콘트롤,남성모,분석,79213700,85.6,87.781,87.595,-0.35048 (99.64952),2 15,2022/09/15 14:13:38,
23,1188120780,(주)웅비정보통신,강영종,분석,79213840,85.6,87.781,87.595,-0.35030 (99.6497),12 15,2022/09/15 09:30:14,
24,3388801483,주식회사 에버그린티앤씨,최재완,분석,79216220,85.6,87.784,87.598,-0.34731 (99.65269),3 2,2022/09/14 16:38:11,
25,1058169109,대조전설 주식회사,장철호,분석,79219475,85.8,87.788,87.602,-0.34320 (99.6568),5 7,2022/09/14 10:04:52,
26,2148768177,(주)프라임엔시스템,윤재중,분석,79220500,85.8,87.789,87.603,-0.34191 (99.65809),9 8,2022/09/16 09:10:19,
