순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058622531,건웅신호산전(주)  [최종낙찰],박정현,분석,85699880,85.0,87.747,88.776,0.22543 (100.22543),2 3,2021/08/02 15:45:15,
2,1018642326,한우이앤에스(주),변준석,분석,85699934,85.0,87.747,88.776,0.22549 (100.22549),7 12,2021/08/03 09:17:03,
3,2148619102,유석산업(주),최현호,분석,85700867,85.0,87.748,88.777,0.22660 (100.2266),15 7,2021/08/02 18:46:43,
4,2178601498,주식회사 엔키텍,원영춘,분석,85709253,85.2,87.757,88.786,0.23650 (100.2365),7 15,2021/07/30 08:52:03,
5,1108130339,(주)기양상사,조효진,분석,85709270,85.2,87.757,88.786,0.23652 (100.23652),1 8,2021/07/29 09:20:42,
6,2208602950,(주)세연텔레콤,홍성일,분석,85711000,85.2,87.759,88.788,0.23856 (100.23856),10 11,2021/07/29 09:38:05,
7,2068179706,(주)씨엠유니버샬,전재용,분석,85711879,85.2,87.76,88.788,0.23960 (100.2396),7 12,2021/08/03 09:13:18,
8,1138139080,(주)성강통신기술사사무소,안치영,분석,85717180,85.4,87.766,88.794,0.24585 (100.24585),8 2,2021/08/04 09:39:25,
9,2078124989,청보음향(주),고인우,분석,85717630,85.4,87.766,88.794,0.24639 (100.24639),1 12,2021/08/02 09:35:54,
10,1058727284,(주)조은네트웍스,김장열,분석,85721959,85.4,87.771,88.799,0.25150 (100.2515),10 8,2021/07/30 18:15:27,
11,1078651497,모바일파킹 유한회사,김중근,분석,85728057,85.6,87.778,88.805,0.25870 (100.2587),2 13,2021/07/30 13:12:41,
12,2128606988,원강정보통신 주식회사,우강원,분석,85729157,85.6,87.779,88.806,0.25999 (100.25999),2 3,2021/08/04 09:29:07,
13,1148714240,주식회사 유진21,박영숙,분석,85731870,85.6,87.782,88.809,0.26320 (100.2632),6 4,2021/08/03 15:17:49,
14,2118726218,주식회사 씨그테크,이윤호,분석,85732525,85.6,87.783,88.81,0.26397 (100.26397),5 12,2021/07/30 10:28:15,
15,2068694508,주식회사 웰정보기술,강희춘,분석,85734834,85.8,87.785,88.812,0.26670 (100.2667),1 14,2021/08/03 08:05:45,
16,4108607408,주식회사 천운정보통신,김복중,분석,85735600,85.8,87.786,88.813,0.26760 (100.2676),2 1,2021/08/03 08:36:26,
17,2118691240,거성일렉콤(주),박성래,분석,85739086,85.8,87.79,88.817,0.27172 (100.27172),8 6,2021/08/03 15:45:56,
18,1188116568,후지쯔코리아테크놀러지 주식회사,백종도,분석,85741525,85.8,87.793,88.819,0.27460 (100.2746),15 12,2021/08/02 19:12:47,
19,1108127950,서경전기(주),이종환,분석,85742176,85.8,87.794,88.82,0.27536 (100.27536),6 3,2021/08/03 13:08:30,
20,1148680379,주식회사 다경시스템,김대원,분석,85742550,85.8,87.794,88.82,0.27581 (100.27581),9 13,2021/08/02 08:14:49,
21,1198123174,주식회사 도래정보시스템,이은숙,분석,85745000,86.0,87.797,88.823,0.27870 (100.2787),12 7,2021/08/03 09:14:31,
22,1138185890,(주)두손씨에스티,최수경,분석,85745670,86.0,87.798,88.823,0.27949 (100.27949),5 2,2021/08/03 20:27:22,
23,2048620636,(주)유시스,이경재,분석,85746100,86.0,87.798,88.824,0.28000 (100.28),15 1,2021/07/30 15:45:37,
24,2148777322,주식회사 보림프러스,김병관,분석,85747115,86.0,87.799,88.825,0.28120 (100.2812),12 1,2021/08/03 12:57:09,
25,2148134127,(주)대경텔레콤,오병도,분석,85748390,86.0,87.801,88.826,0.28270 (100.2827),1 5,2021/08/03 08:20:26,
26,2208604531,주식회사 월드린시스템즈,류준열,분석,85748500,86.0,87.801,88.826,0.28283 (100.28283),6 3,2021/08/03 17:39:14,
27,2018162836,(주)선전력시스템,임철학,분석,85749723,86.0,87.802,88.828,0.28427 (100.28427),14 3,2021/08/02 22:40:42,
28,1048159651,(주)성우음향정보통신,송민자,분석,85749995,86.0,87.802,88.828,0.28460 (100.2846),12 1,2021/08/04 08:10:09,
29,2068617141,(주)텔코아,황민석,분석,85752710,86.2,87.805,88.831,0.28780 (100.2878),12 1,2021/08/03 17:52:22,
30,1058683498,주식회사 일동전력,오정미,분석,85753215,86.2,87.806,88.831,0.28840 (100.2884),15 10,2021/08/03 23:12:09,
31,2208612496,주식회사 드림시스텍,최기선,분석,85753300,86.2,87.806,88.831,0.28850 (100.2885),8 6,2021/08/02 14:51:01,
32,1058773833,시큐솔루션 주식회사,남병창,분석,85755830,86.2,87.809,88.834,0.29148 (100.29148),5 2,2021/08/04 00:53:22,
33,1018172790,(주)공신데이타,서만식,분석,85757240,86.2,87.81,88.835,0.29315 (100.29315),5 1,2021/07/30 12:55:37,
34,1088124659,(주)비젼텔레콤,김진수,분석,85760075,86.2,87.813,88.838,0.29650 (100.2965),5 15,2021/08/02 17:40:00,
35,1358131171,(주)금성전기통신공사,김윤환,분석,85764150,86.4,87.818,88.843,0.30131 (100.30131),13 6,2021/08/02 10:37:27,
36,2158119769,주식회사 남일기업,이범석,분석,85766047,86.4,87.82,88.845,0.30355 (100.30355),8 10,2021/08/04 07:42:57,
37,2148772161,주식회사 비에스아이시스템,박해용,분석,85769477,86.4,87.824,88.848,0.30760 (100.3076),15 4,2021/08/03 10:47:47,
38,1208793560,주식회사 아이페이지온,김영환,분석,85770490,86.6,87.825,88.849,0.30879 (100.30879),5 4,2021/08/02 19:57:36,
