순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,3498801353,주식회사 삼신이엔지  [최종낙찰],장호기,분석,120260874,85.0,87.745,88.812,0.53525 (100.53525),3 12,2020/12/10 12:32:43,
2,4048131290,(주)아이앤씨코리아,박규성,분석,120261346,85.0,87.745,88.812,0.53564 (100.53564),6 1,2020/12/15 21:55:16,
3,2068617141,(주)텔코아,황민석,분석,120274360,85.2,87.755,88.822,0.54660 (100.5466),3 6,2020/12/14 16:49:19,
4,1068157019,(주)세호영상,박석신,분석,120279000,85.2,87.759,88.825,0.55050 (100.5505),4 7,2020/12/15 10:28:54,
5,1198123174,주식회사 도래정보시스템,이은숙,분석,120283510,85.2,87.762,88.829,0.55430 (100.5543),5 12,2020/12/16 09:13:24,
6,1048636288,(주)엠케이이엔씨,문광일,분석,120284623,85.2,87.763,88.829,0.55523 (100.55523),1 5,2020/12/15 18:16:59,
7,6118700363,주식회사 서경산업,이대규,분석,120285049,85.2,87.763,88.83,0.55559 (100.55559),11 6,2020/12/15 19:19:00,
8,2128140491,(주)벧엘정보통신,채수진,분석,120295987,85.4,87.772,88.838,0.56480 (100.5648),5 1,2020/12/16 07:46:36,
9,1138622662,퍼스트아이앤씨 주식회사,한종인,분석,120301687,85.6,87.776,88.842,0.56960 (100.5696),7 11,2020/12/14 22:02:22,
10,2068629138,(주)하나윈정보기술,도수현,분석,120303182,85.6,87.777,88.843,0.57085 (100.57085),11 2,2020/12/15 17:00:21,
11,2188100686,주식회사 윈피앤에스,경은배,분석,120303700,85.6,87.778,88.844,0.57129 (100.57129),4 9,2020/12/14 15:49:12,
12,1048159651,(주)성우음향정보통신,송민자,분석,120303717,85.6,87.778,88.844,0.57130 (100.5713),15 11,2020/12/16 08:46:18,
13,2068627407,(주)미르에스디아이,김원식,분석,120304062,85.6,87.778,88.844,0.57160 (100.5716),9 7,2020/12/16 09:39:55,
14,2021295047,협진전기통신공사,최종운,분석,120316680,85.8,87.788,88.853,0.58221 (100.58221),4 10,2020/12/16 09:36:13,
15,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,120317960,85.8,87.789,88.854,0.58329 (100.58329),5 3,2020/12/14 09:42:39,
16,5208801248,주식회사 해주정보통신,임나영,분석,120320103,85.8,87.79,88.856,0.58510 (100.5851),8 1,2020/12/14 09:34:54,
17,2208709343,유텔레콤주식회사,이종일,분석,120320578,85.8,87.791,88.856,0.58550 (100.5855),7 4,2020/12/15 11:57:47,
18,2128144255,경방전기통신(주),장기인,분석,120320896,85.8,87.791,88.856,0.58576 (100.58576),8 4,2020/12/16 09:27:13,
19,1138132447,태진정보통신(주),정태수,분석,120325094,85.8,87.794,88.859,0.58930 (100.5893),15 1,2020/12/14 11:27:23,
20,2128196243,신광씨앤티 주식회사,박광선,분석,120327710,86.0,87.796,88.861,0.59150 (100.5915),5 11,2020/12/11 11:21:35,
21,2118101156,(주)인스틴솔루션,박세준,분석,120330800,86.0,87.799,88.864,0.59410 (100.5941),11 2,2020/12/14 11:29:51,
22,2068666263,세움기술 주식회사,주익중,분석,120338400,86.2,87.805,88.869,0.60050 (100.6005),13 10,2020/12/15 16:36:57,
23,1298104500,주식회사 상지카일룸,최기보,분석,120339200,86.2,87.805,88.87,0.60117 (100.60117),5 4,2020/12/15 14:35:11,
24,1198174839,(주)선진솔루션,송성재,분석,120347192,86.2,87.811,88.876,0.60789 (100.60789),6 2,2020/12/14 16:37:38,
25,1198664210,하하정보통신(주),송정식,분석,120350560,86.2,87.814,88.878,0.61073 (100.61073),11 1,2020/12/16 09:47:09,
26,7608700874,주식회사 에스비엠,정한철,분석,120358590,86.4,87.82,88.884,0.61749 (100.61749),12 14,2020/12/15 09:29:37,
27,1198616173,(주)와이드큐브,최원근,분석,120363241,86.4,87.824,88.888,0.62140 (100.6214),14 13,2020/12/11 08:27:01,
28,2298119166,(주)삼영기업,금동흠,분석,120365370,86.6,87.825,88.889,0.62319 (100.62319),2 12,2020/12/15 15:44:25,
29,1208194567,아산정보통신(주),홍수길,분석,120365698,86.6,87.826,88.889,0.62347 (100.62347),1 4,2020/12/16 06:58:12,
30,1428168147,주식회사 다옴건설,이창석,분석,120366700,86.6,87.826,88.89,0.62431 (100.62431),6 12,2020/12/15 14:00:24,
31,2148710582,모던웨이브(주),원회광,분석,120374104,86.6,87.832,88.896,0.63055 (100.63055),4 1,2020/12/14 09:34:22,
32,2068601178,주식회사 해인이티에프,오재근,분석,120376030,86.6,87.834,88.897,0.63217 (100.63217),2 9,2020/12/15 08:31:12,
33,5568600996,주영전자통신 주식회사,임채열,분석,120376560,86.6,87.834,88.897,0.63261 (100.63261),2 11,2020/12/15 11:46:33,
34,1408177811,주식회사 네오비젼,유정식,분석,120378800,86.8,87.836,88.899,0.63450 (100.6345),8 4,2020/12/15 17:29:10,
35,1148137654,(주)미동이엔씨,이병복,분석,120389729,86.8,87.844,88.907,0.64370 (100.6437),11 1,2020/12/16 08:32:36,
36,1108604272,소리콤 주식회사,정재홍,분석,120391868,87.0,87.846,88.909,0.64550 (100.6455),11 1,2020/12/15 23:32:49,
37,2198125754,알티엘산업 주식회사,이근태,분석,120403986,87.2,87.855,88.918,0.65570 (100.6557),12 10,2020/12/16 03:33:18,
38,1171187825,신원전자,안희덕,분석,120423690,87.4,87.87,88.932,0.67228 (100.67228),11 8,2020/12/15 17:37:35,
39,2068679088,(주)한맥아이티,최예니,분석,120424530,87.4,87.871,88.933,0.67299 (100.67299),1 8,2020/12/15 17:50:23,
40,2098147159,(주)동방에스앤에스,정재훈,분석,120425404,87.4,87.872,88.933,0.67372 (100.67372),15 3,2020/12/15 17:29:44,
41,2208806533,제이와이씨엔아이(주),주용삼,분석,120426600,87.4,87.873,88.934,0.67473 (100.67473),9 5,2020/12/14 15:33:50,
42,2038164825,(주)스피드정보통신,선의석,분석,120428760,87.4,87.874,88.936,0.67655 (100.67655),11 3,2020/12/15 09:42:59,
43,1208137120,(주)지티일렉콘,고광열,분석,120431018,87.6,87.876,88.938,0.67845 (100.67845),9 12,2020/12/16 08:53:37,
44,4178600013,블랙썬 주식회사,이희부,분석,120438330,87.6,87.882,88.943,0.68460 (100.6846),4 5,2020/12/15 13:07:21,
45,2118145912,영남전기통신 주식회사,장한목,분석,120438800,87.6,87.882,88.943,0.68500 (100.685),14 2,2020/12/15 10:55:46,
