순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2188120741,케이씨티정보통신(주),백형은,분석,1677993930,86.335,86.585,0.28957 (100.28957),,0000/00/00 00:00:00,
2,1298210993,사단법인 장애인녹색일자리사랑회,이병윤,분석,1678042950,86.337,86.587,0.29249 (100.29249),,0000/00/00 00:00:00,
3,1168159673,주식회사 엠비씨씨앤아이,전영배,분석,1678049640,86.337,86.587,0.29289 (100.29289),,0000/00/00 00:00:00,
4,1218142077,(주)알파인테크,이정진,분석,1678069000,86.338,86.588,0.29405 (100.29405),,0000/00/00 00:00:00,
5,3148184932,주식회사 삼일정보통신,정택수,분석,1678081433,86.339,86.589,0.29480 (100.2948),,0000/00/00 00:00:00,
6,1218176903,주식회사 아라정보,오병호,분석,1678085198,86.339,86.589,0.29502 (100.29502),,0000/00/00 00:00:00,
7,1328176688,주식회사블루나일네트웍스,정민현,분석,1678118243,86.341,86.591,0.29700 (100.297),,0000/00/00 00:00:00,
8,1268194167,(주)인포인네트웍스,전헌주,분석,1678129000,86.341,86.591,0.29764 (100.29764),,0000/00/00 00:00:00,
9,1058199938,삼호전자통신(주),이경희,분석,1678158345,86.343,86.593,0.29939 (100.29939),,0000/00/00 00:00:00,
10,2212461255,춘천종합통신,윤원석,분석,1678168400,86.343,86.594,0.29999 (100.29999),,0000/00/00 00:00:00,
11,1018144159,주식회사 넥선,박민호,분석,1678193370,86.345,86.595,0.30149 (100.30149),,0000/00/00 00:00:00,
12,1118124994,오리엔트주식회사,이경미,분석,1678210000,86.346,86.596,0.30248 (100.30248),,0000/00/00 00:00:00,
13,1208117027,세안이엔씨 주식회사,이은상,분석,1678265480,86.348,86.599,0.30580 (100.3058),,0000/00/00 00:00:00,
14,6058150022,(주)제일시스템,곽현수,분석,1678278860,86.349,86.599,0.30659 (100.30659),,0000/00/00 00:00:00,
15,1198609177,이유솔루션주식회사,장지호,분석,1678282211,86.349,86.599,0.30680 (100.3068),,0000/00/00 00:00:00,
