순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1198647905,주식회사 리안시스템  [최종낙찰],원미리,분석,128128000,85.0,87.745,87.909,0.18739 (100.18739),6 2,2019/12/18 09:49:39,
2,1138143793,(주)오라시스템,김동화,분석,128128130,85.0,87.745,87.909,0.18750 (100.1875),10 8,2019/12/16 17:19:38,
3,7518800203,주식회사 엔티유시스템,한근섭,분석,128130500,85.0,87.747,87.911,0.18935 (100.18935),2 8,2019/12/17 11:27:24,
4,2158727392,매컴정보통신(주),장병호,분석,128141440,85.0,87.754,87.918,0.19790 (100.1979),6 2,2019/12/18 06:19:06,
5,2178121937,부광이앤씨 주식회사,정동국,분석,128142453,85.2,87.755,87.919,0.19870 (100.1987),3 6,2019/12/18 09:54:05,
6,1078635181,티에스라인시스템 주식회사,최국현,분석,128146400,85.2,87.758,87.922,0.20178 (100.20178),10 9,2019/12/19 09:23:34,
7,1058130768,세원전설 주식회사,최영래,분석,128146542,85.2,87.758,87.922,0.20189 (100.20189),14 8,2019/12/18 17:08:15,
8,1138158414,(주)신우종합정보,김찬종,분석,128146559,85.2,87.758,87.922,0.20191 (100.20191),12 3,2019/12/17 20:39:34,
9,1198165586,제이케이앤티텔레콤(주),전찬화,분석,128146641,85.2,87.758,87.922,0.20197 (100.20197),7 3,2019/12/17 10:53:02,
10,2148667152,주식회사 어니언소프트웨어,조창희,분석,128147590,85.2,87.759,87.922,0.20271 (100.20271),11 13,2019/12/16 17:47:55,
11,2298119166,(주)삼영기업,금동흠,분석,128148200,85.2,87.759,87.923,0.20319 (100.20319),11 3,2019/12/19 09:04:42,
12,2148690274,주식회사 유니콤넷,최경식,분석,128148809,85.2,87.76,87.923,0.20367 (100.20367),6 2,2019/12/16 13:54:29,
13,2208782247,(주)안국정보통신,조군행,분석,128150800,85.2,87.761,87.925,0.20522 (100.20522),10 2,2019/12/18 08:11:40,
14,1180565240,성보전자통신,양행천,분석,128152000,85.2,87.762,87.925,0.20616 (100.20616),14 9,2019/12/18 10:36:14,
15,2068179706,(주)씨엠유니버샬,전재용,분석,128153579,85.2,87.763,87.926,0.20740 (100.2074),11 5,2019/12/17 09:16:35,
16,1138135425,(주)뉴넷팝,이경택,분석,128159200,85.4,87.767,87.93,0.21179 (100.21179),4 12,2019/12/17 10:43:23,
17,1098610416,(주)네시비스,이은섭,분석,128159580,85.4,87.767,87.931,0.21209 (100.21209),12 4,2019/12/18 09:22:56,
18,1108153161,(주)나이츠넷,이용현,분석,128159844,85.4,87.767,87.931,0.21229 (100.21229),1 8,2019/12/18 09:59:22,
19,1208609541,청강전기(주),김관호,분석,128160612,85.4,87.768,87.931,0.21290 (100.2129),9 5,2019/12/19 09:33:33,
20,4538100144,주식회사 파란아이티,박관우,분석,128162000,85.4,87.769,87.932,0.21398 (100.21398),10 2,2019/12/19 09:47:31,
21,1138607924,두성건설주식회사,안성병,분석,128162800,85.4,87.769,87.933,0.21461 (100.21461),9 12,2019/12/18 12:23:27,
22,7418801210,주식회사 한국에이브이산업,이재숙,분석,128163600,85.4,87.77,87.933,0.21523 (100.21523),10 1,2019/12/18 07:14:36,
23,2068184285,주식회사 진명파워택,이명규,분석,128166710,85.4,87.772,87.935,0.21766 (100.21766),10 11,2019/12/17 16:11:13,
24,2188114856,서교정보통신(주),김기설,분석,128171900,85.6,87.775,87.939,0.22172 (100.22172),6 13,2019/12/17 08:50:57,
25,1058153698,진우산전(주),정진태,분석,128175318,85.6,87.778,87.941,0.22439 (100.22439),12 7,2019/12/18 09:51:53,
26,2021295047,협진전기통신공사,최종운,분석,128175680,85.6,87.778,87.942,0.22468 (100.22468),5 4,2019/12/18 09:28:59,
27,1058676906,(주)디엠씨정보,윤성인,분석,128176400,85.6,87.778,87.942,0.22524 (100.22524),10 8,2019/12/18 11:30:12,
