순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2128153400,일렉파워주식회사,김성호,분석,519034024,45.0,86.745,86.954,0.24100 (100.241),15 12,2019/06/24 14:45:16,
2,1378604597,주식회사 선진일렉텍,김정현,분석,519035528,45.0,86.745,86.954,0.24130 (100.2413),6 5,2019/06/25 10:01:04,
3,1388189861,주식회사 나로정보통신,조성자,분석,519043295,45.0,86.746,86.955,0.24280 (100.2428),14 10,2019/06/26 09:44:59,
4,1268634029,(주)토탈음향,심영록,분석,519050026,45.0,86.748,86.956,0.24410 (100.2441),6 1,2019/06/24 17:30:38,
5,2158753003,주식회사 이예스피,민은정,분석,519050550,45.0,86.748,86.956,0.24420 (100.2442),6 2,2019/06/24 10:26:01,
6,1358600197,주식회사 뮤즈테크,유병재,분석,519053600,45.0,86.748,86.957,0.24479 (100.24479),15 7,2019/06/24 10:10:50,
7,2098132016,주식회사 건양전기신호,홍순양,분석,519056534,45.0,86.749,86.957,0.24535 (100.24535),4 12,2019/06/26 09:57:08,
8,1120180788,대성미디어,김상봉,분석,519058828,45.0,86.749,86.958,0.24580 (100.2458),3 4,2019/06/25 08:43:28,
8,1388153946,주식회사 넷마루,손창국,분석,519058828,45.0,86.749,86.958,0.24580 (100.2458),3 4,2019/06/25 09:48:50,
10,3168123644,주식회사 지엔씨원,이미자,분석,519067631,45.0,86.751,86.959,0.24750 (100.2475),10 5,2019/06/24 11:05:30,
11,4168136599,주식회사 보경이엔지,최재봉,분석,519076166,45.0,86.752,86.961,0.24914 (100.24914),5 13,2019/06/26 09:30:09,
12,1328182462,주식회사에스제이,오영주,분석,519077810,45.0,86.752,86.961,0.24946 (100.24946),14 8,2019/06/25 10:03:16,
13,2148188924,우민전기(주),이학표,분석,519077990,45.0,86.752,86.961,0.24950 (100.2495),12 10,2019/06/25 17:26:40,
14,1068633138,포에스미디어(주),원태우,분석,519078134,45.0,86.752,86.961,0.24952 (100.24952),8 7,2019/06/25 16:00:12,
15,1168600032,엠네트워크 주식회사,이경섭,분석,519087307,45.0,86.754,86.962,0.25130 (100.2513),12 13,2019/06/25 08:57:00,
16,1238184001,주식회사 삼도텔레콤,정대상,분석,519091180,45.0,86.754,86.963,0.25204 (100.25204),4 10,2019/06/24 10:06:35,
17,1348197923,대승정보통신 주식회사,최승곤,분석,519095073,45.2,86.755,86.964,0.25280 (100.2528),4 14,2019/06/24 11:23:07,
18,1148137654,(주)미동이엔씨,이병복,분석,519096628,45.2,86.755,86.964,0.25310 (100.2531),13 14,2019/06/26 09:21:21,
19,2148687288,(주)포어링크,송기봉,분석,519098180,45.2,86.756,86.964,0.25340 (100.2534),11 6,2019/06/25 09:36:45,
20,2128180192,(주)에스포스텔레콤,이상수,분석,519100511,45.2,86.756,86.965,0.25385 (100.25385),14 1,2019/06/24 17:34:50,
21,1380671442,중앙전자통신,송창민,분석,519102320,45.2,86.756,86.965,0.25419 (100.25419),1 5,2019/06/25 08:55:45,
22,2158171237,(주)모빌텍,오승환,분석,519105900,45.2,86.757,86.966,0.25489 (100.25489),12 9,2019/06/26 09:08:09,
23,4038127508,유한회사 우진이엔지,이동우,분석,519108277,45.2,86.757,86.966,0.25535 (100.25535),4 7,2019/06/26 09:14:53,
24,1108130979,(주)대림코퍼레이션,이상기,분석,519108500,45.2,86.757,86.966,0.25539 (100.25539),12 6,2019/06/24 10:22:02,
