순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108175433,승림이앤씨(주)  [최종낙찰],서영식,분석,90253754,85.0,87.745,88.035,0.06110 (100.0611),3 4,2019/12/06 15:24:16,
2,2118606665,주식회사 아라랏,오선환,분석,90255731,85.0,87.747,88.037,0.06329 (100.06329),6 2,2019/12/09 21:14:25,
3,1078761838,주식회사 아인시스아이엔씨,최창근,분석,90256400,85.0,87.747,88.037,0.06404 (100.06404),1 10,2019/12/09 17:42:33,
4,1078128574,(주)대진정보텔레콤,경완수,분석,90257790,85.0,87.749,88.039,0.06558 (100.06558),2 13,2019/12/04 10:40:22,
5,1018642326,한우이앤에스(주),변준석,분석,90260946,85.0,87.752,88.042,0.06909 (100.06909),5 12,2019/12/09 10:07:52,
6,1018151121,주식회사 경원전력,최경택,분석,90261490,85.0,87.752,88.042,0.06970 (100.0697),6 13,2019/12/10 08:42:31,
7,1058746506,(주)파워일렉,이정림,분석,90261669,85.0,87.753,88.042,0.06990 (100.0699),15 8,2019/12/09 15:09:41,
8,2308103607,주식회사 디케이앤트,양동국,분석,90264240,85.2,87.755,88.045,0.07275 (100.07275),8 10,2019/12/06 10:41:59,
9,1138158414,(주)신우종합정보,김찬종,분석,90264293,85.2,87.755,88.045,0.07281 (100.07281),11 14,2019/12/07 21:23:59,
10,1298627304,(주)진네트웍스,이호진,분석,90264336,85.2,87.755,88.045,0.07286 (100.07286),1 3,2019/12/10 09:24:49,
11,1268620622,(주)엑스코하이텍,박정현,분석,90266000,85.2,87.757,88.047,0.07471 (100.07471),15 6,2019/12/09 16:56:11,
12,3018159868,주식회사일경네트워크,최도열,분석,90267000,85.2,87.758,88.048,0.07582 (100.07582),3 13,2019/12/06 10:00:31,
13,4178600013,블랙썬 주식회사,이희부,분석,90269410,85.2,87.76,88.05,0.07850 (100.0785),1 6,2019/12/09 19:40:09,
14,2128196942,동진이앤씨(주),민진식,분석,90271500,85.2,87.762,88.052,0.08082 (100.08082),11 6,2019/12/09 12:07:31,
15,5338700141,주식회사 인프라엔이,정우진,분석,90273158,85.2,87.764,88.054,0.08267 (100.08267),11 14,2019/12/09 10:46:27,
16,2108122973,인터컴넷(주),양지호,분석,90274353,85.4,87.765,88.055,0.08400 (100.084),15 14,2019/12/06 14:12:38,
17,2118691240,거성일렉콤(주),박성래,분석,90275973,85.4,87.767,88.056,0.08580 (100.0858),6 11,2019/12/09 09:55:07,
18,1078155407,(주)윤익계전,안용준,분석,90280786,85.4,87.772,88.061,0.09115 (100.09115),2 10,2019/12/04 14:06:41,
19,1068146133,(주)케이씨이,조정휘,분석,90282720,85.4,87.774,88.063,0.09330 (100.0933),8 9,2019/12/09 13:31:34,
20,2148669048,보라정보통신 주식회사,송석상,분석,90284351,85.6,87.775,88.065,0.09511 (100.09511),14 8,2019/12/09 15:11:45,
21,1198658528,진솔이앤에스 주식회사,김정현,분석,90286400,85.6,87.777,88.067,0.09739 (100.09739),2 13,2019/12/09 16:13:39,
22,2138627690,(주)이스텍,황복영,분석,90286588,85.6,87.777,88.067,0.09760 (100.0976),10 9,2019/12/10 09:28:50,
23,1128139637,(주)씨엘에이에스,윤호중,분석,90288500,85.6,87.779,88.069,0.09972 (100.09972),13 3,2019/12/10 09:04:45,
24,1018143596,부기테크(주),은철우,분석,90288600,85.6,87.779,88.069,0.09983 (100.09983),2 3,2019/12/10 09:20:22,
25,2208804175,주식회사 예준시스템,이인애,분석,90288926,85.6,87.78,88.069,0.10020 (100.1002),14 12,2019/12/09 19:08:23,
26,1078104441,진화전기(주),문충모,분석,90289556,85.6,87.78,88.07,0.10090 (100.1009),3 5,2019/12/09 22:46:50,
