순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1278602802,(주)하나넷  [최종낙찰],김기훈,분석,76684302,85.0,87.746,87.429,-0.35972 (99.64028),8 1,2014/04/28 08:16:24,
2,2158190006,광명인터컴(주),오광세,분석,76685420,85.0,87.748,87.43,-0.35826 (99.64174),11 12,2014/04/25 14:27:37,
3,1068180183,보람정보통신서비스(주),안창진,분석,76685630,85.0,87.748,87.43,-0.35799 (99.64201),13 2,2014/04/28 09:27:58,
4,1018644343,주식회사 세광이엔씨,장 문 주,분석,76685928,85.0,87.748,87.431,-0.35760 (99.6424),7 1,2014/04/25 17:52:29,
5,1288147108,주식회사 씨앤씨전력,정행엽,분석,76686380,85.0,87.749,87.431,-0.35702 (99.64298),12 15,2014/04/24 15:00:47,
6,2208104031,(주)율전이앤씨,강신무,분석,76686430,85.0,87.749,87.431,-0.35695 (99.64305),11 2,2014/04/28 19:18:22,
7,2048174554,주식회사 창흥텔레콤,진경미,분석,76686500,85.0,87.749,87.431,-0.35686 (99.64314),1 8,2014/04/29 07:55:40,
8,1298600983,대주씨앤에스(주),이종원,분석,76686696,85.0,87.749,87.432,-0.35661 (99.64339),14 7,2014/04/28 10:53:49,
9,3058137395,우진씨아이 주식회사,권기춘,분석,76687698,85.0,87.75,87.433,-0.35530 (99.6447),7 14,2014/04/28 17:30:17,
10,1258147939,(주)중앙컴정보통신,유해달,분석,76688530,85.0,87.751,87.434,-0.35422 (99.64578),8 14,2014/04/27 18:14:49,
11,1428142211,에스케이이에스티 주식회사,김수연,분석,76688620,85.0,87.751,87.434,-0.35411 (99.64589),3 7,2014/04/28 10:13:20,
12,2178112762,(주)예향텔레콤,김응식,분석,76689620,85.0,87.752,87.435,-0.35281 (99.64719),2 11,2014/04/28 09:49:03,
13,2048160856,(주)천양네트웍스,이국상,분석,76689850,85.0,87.753,87.435,-0.35251 (99.64749),11 12,2014/04/28 15:09:19,
14,1198609177,이유솔루션주식회사,장지호,분석,76689928,85.0,87.753,87.435,-0.35241 (99.64759),15 14,2014/04/28 11:03:32,
15,1278606166,주식회사 승진정보,박진서,분석,76690700,85.0,87.754,87.436,-0.35140 (99.6486),14 15,2014/04/25 12:20:46,
16,2158181318,(주)라사정보통신,김선용,분석,76691860,85.2,87.755,87.437,-0.34990 (99.6501),6 1,2014/04/28 10:39:41,
17,2011497895,정우이앤씨,유동환,분석,76692330,85.2,87.755,87.438,-0.34928 (99.65072),5 9,2014/04/24 20:25:56,
18,1058195043,주식회사티지오,김규삼,분석,76692682,85.2,87.756,87.438,-0.34883 (99.65117),1 11,2014/04/24 10:07:09,
