순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2208829991,주식회사 이노트리,김병근,분석,736958430,86.337,86.738,0.46729 (100.46729),4 9,2019/05/17 11:00:00,
2,3118112900,(주)평화통신,최장길,분석,736961370,86.338,86.738,0.46769 (100.46769),13 4,2019/05/17 11:00:00,
3,1238643252,피아이유엔 주식회사,신종립,분석,736961373,86.338,86.738,0.46769 (100.46769),2 7,2019/05/17 11:00:00,
4,1278622185,(주)한올정보통신,임상규,분석,736965292,86.338,86.739,0.46823 (100.46823),12 14,2019/05/17 11:00:00,
5,1268613010,주식회사 제이브이지,이하용,분석,736985590,86.341,86.741,0.47100 (100.471),13 8,2019/05/17 11:00:00,
6,1298624156,주식회사 강산아이티,임영미,분석,736986960,86.341,86.741,0.47118 (100.47118),11 8,2019/05/17 11:00:00,
7,1138139080,(주)성강통신기술사사무소,안치영,분석,736998050,86.342,86.743,0.47270 (100.4727),11 13,2019/05/17 11:00:00,
8,2158133077,오티씨테크놀로지 주식회사,김희언,분석,737000000,86.342,86.743,0.47296 (100.47296),12 8,2019/05/17 11:00:00,
9,2298100750,(주)세홍산전,김태형,분석,737000985,86.342,86.743,0.47310 (100.4731),1 14,2019/05/17 11:00:00,
10,3128195729,주식회사 예스에너텍,성기호,분석,737024460,86.345,86.746,0.47630 (100.4763),5 7,2019/05/17 11:00:00,
11,1108162262,주식회사예원정보통신,한백복,분석,737028850,86.346,86.746,0.47689 (100.47689),14 9,2019/05/17 11:00:00,
12,1248137312,대신네트웍스주식회사,연규현,분석,737035460,86.347,86.747,0.47780 (100.4778),11 14,2019/05/17 11:00:00,
13,1088167041,(주)가디엘,최혜심,분석,737047750,86.348,86.748,0.47947 (100.47947),2 3,2019/05/17 11:00:00,
14,2258115381,(주)인하통신,이춘범,분석,737047930,86.348,86.748,0.47949 (100.47949),1 8,2019/05/17 11:00:00,
15,1338137048,주식회사 도아(到我),박기덕,분석,737068810,86.35,86.751,0.48234 (100.48234),10 15,2019/05/17 11:00:00,
16,1098613335,주식회사 스마트씨앤아이,임요웅,분석,737071400,86.351,86.751,0.48269 (100.48269),10 4,2019/05/17 11:00:00,
17,1198609177,이유솔루션주식회사,장지호,분석,737077805,86.351,86.752,0.48357 (100.48357),1 8,2019/05/17 11:00:00,
18,3988100022,화영엔지니어링 주식회사,홍은미,분석,737106246,86.355,86.755,0.48745 (100.48745),4 6,2019/05/17 11:00:00,
19,3118141104,경민정보통신 주식회사,조병로,분석,737108080,86.355,86.756,0.48770 (100.4877),10 6,2019/05/17 11:00:00,
20,1258148205,(주)동남전기통신,양희동,분석,737113950,86.356,86.756,0.48850 (100.4885),13 7,2019/05/17 11:00:00,
21,1068199566,(주)엔토스정보통신,조태야,분석,737144760,86.359,86.76,0.49270 (100.4927),3 6,2019/05/17 11:00:00,
22,4108607408,주식회사 천운정보통신,김복중,분석,737159500,86.361,86.762,0.49470 (100.4947),12 4,2019/05/17 11:00:00,
23,1238610431,구일정보통신주식회사,김은순,분석,737159720,86.361,86.762,0.49473 (100.49473),15 4,2019/05/17 11:00:00,
24,1218136672,더원네트웍스(주),신의숙,분석,737161444,86.361,86.762,0.49497 (100.49497),13 15,2019/05/17 11:00:00,
25,1328604705,태영건설산업 주식회사,이기용,분석,737164930,86.362,86.762,0.49545 (100.49545),11 9,2019/05/17 11:00:00,
26,1328122746,하프트인(주),최민영,분석,737175750,86.363,86.764,0.49692 (100.49692),1 6,2019/05/17 11:00:00,
27,6788700537,주식회사 금화전통,송영준,분석,737179150,86.363,86.764,0.49738 (100.49738),4 9,2019/05/17 11:00:00,
28,1078714164,주식회사 링솔류션즈,신감우,분석,737181430,86.364,86.764,0.49769 (100.49769),1 13,2019/05/17 11:00:00,
29,1088195004,(주)한양케이앤이,김홍인,분석,737190234,86.365,86.765,0.49889 (100.49889),15 3,2019/05/17 11:00:00,
30,2228110354,주식회사 동해삼테크,김수광,분석,737191000,86.365,86.765,0.49900 (100.499),15 6,2019/05/17 11:00:00,
31,2298131888,세운씨앤텍 (주),이미경,분석,737197620,86.366,86.766,0.49990 (100.4999),14 6,2019/05/17 11:00:00,
32,1188109975,(주)부광네트워크,박경진,분석,737199400,86.366,86.766,0.50014 (100.50014),13 8,2019/05/17 11:00:00,
33,1288625680,(주)미래엔시스,송정곤,분석,737209000,86.367,86.767,0.50145 (100.50145),2 3,2019/05/17 11:00:00,
34,1108139892,(주)이화텔레콤,윤영배,분석,737216642,86.368,86.768,0.50249 (100.50249),13 3,2019/05/17 11:00:00,
35,8718600352,주식회사 국민전기통신,전제용,분석,737282659,86.375,86.776,0.51149 (100.51149),13 5,2019/05/17 11:00:00,
36,2298117246,투빅스(주),김정란,분석,737306866,86.378,86.779,0.51479 (100.51479),14 5,2019/05/17 11:00:00,
37,1188100203,株式會社 協成機電 (주식회사 협성기전),김경현,분석,737317100,86.38,86.78,0.51619 (100.51619),12 13,2019/05/17 11:00:00,
38,1268148208,(주)삼일통신,이애정,분석,737317870,86.38,86.78,0.51630 (100.5163),13 15,2019/05/17 11:00:00,
39,6468800798,주식회사 원넷시스템,지원구,분석,737323730,86.38,86.781,0.51709 (100.51709),13 6,2019/05/17 11:00:00,
40,1198632979,성민전기 주식회사,김미영,분석,737345000,86.383,86.783,0.51999 (100.51999),14 15,2019/05/17 11:00:00,
41,1308633941,현대파워텍 주식회사,최혜숙,분석,737345100,86.383,86.783,0.52001 (100.52001),13 7,2019/05/17 11:00:00,
42,1302643159,피벗텍시스템,정용환,분석,737351610,86.384,86.784,0.52089 (100.52089),1 6,2019/05/17 11:00:00,
43,1348182624,(주)이앤에스알앤디,이봉희,분석,737370992,86.386,86.787,0.52354 (100.52354),15 8,2019/05/17 11:00:00,
44,1128120900,(주)조일이씨에스,안종석,분석,737373500,86.386,86.787,0.52388 (100.52388),10 2,2019/05/17 11:00:00,
45,1301173095,코맥스씨앤씨,최동철,분석,737391960,86.388,86.789,0.52640 (100.5264),3 6,2019/05/17 11:00:00,
46,2148669048,보라정보통신 주식회사,송석상,분석,737405894,86.39,86.791,0.52830 (100.5283),6 9,2019/05/17 11:00:00,
47,1348648747,도원아이앤씨(주),고찬수,분석,737415430,86.391,86.792,0.52960 (100.5296),10 3,2019/05/17 11:00:00,
48,1248718530,(주)화성통신네트워크,최종운,분석,737458710,86.396,86.797,0.53550 (100.5355),12 5,2019/05/17 11:00:00,
49,1198800016,주식회사 태영정보통신공사,김석주,분석,737460100,86.396,86.797,0.53568 (100.53568),13 2,2019/05/17 11:00:00,
50,1298155708,오름정보통신 주식회사,유정석,분석,737512250,86.402,86.803,0.54279 (100.54279),10 4,2019/05/17 11:00:00,
51,1148615000,셔블테크놀러지(주),이상욱,분석,737546983,86.406,86.807,0.54753 (100.54753),11 8,2019/05/17 11:00:00,
