순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058164176,(주)신보파워텍  [최종낙찰],공민우,분석,85341330,85.0,87.748,88.086,-0.28095 (99.71905),6 7,2019/08/28 09:07:51,
2,1198188750,(주)코에버정보기술,반기동,분석,85343819,85.0,87.75,88.088,-0.27802 (99.72198),14 15,2019/08/27 17:21:59,
3,1198116692,주식회사 서우건설산업,이종근,분석,85344000,85.0,87.75,88.088,-0.27780 (99.7222),11 4,2019/08/28 09:32:22,
4,1058645188,(주)삼구정보통신,장원기,분석,85345950,85.0,87.753,88.09,-0.27551 (99.72449),13 10,2019/08/26 16:38:58,
5,1188111165,주식회사 세원이엔피디,이왕종,분석,85346178,85.0,87.753,88.091,-0.27524 (99.72476),6 5,2019/08/26 15:05:16,
6,2168100638,원흥전설(주),이제호,분석,85347700,85.0,87.754,88.092,-0.27345 (99.72655),6 14,2019/08/27 10:56:42,
7,1138184945,에스엠티정보기술(주),이묵희,분석,85348140,85.2,87.755,88.093,-0.27293 (99.72707),10 12,2019/08/26 15:02:06,
8,2148823314,화인정보기술주식회사,이명우,분석,85348510,85.2,87.755,88.093,-0.27250 (99.7275),3 4,2019/08/27 08:47:01,
9,2118699301,(주)씨디네트웍스,리친야우,분석,85354271,85.2,87.762,88.099,-0.26572 (99.73428),11 5,2019/08/27 11:19:58,
10,2148626637,(주)아이엔지시스템,김정화,분석,85354450,85.2,87.762,88.099,-0.26551 (99.73449),4 6,2019/08/28 08:48:22,
11,2148188924,우민전기(주),이학표,분석,85355052,85.2,87.762,88.1,-0.26480 (99.7352),13 9,2019/08/28 09:22:10,
12,1018151121,주식회사 경원전력,최경택,분석,85356157,85.2,87.764,88.101,-0.26350 (99.7365),7 1,2019/08/28 09:24:46,
13,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,85356240,85.2,87.764,88.101,-0.26341 (99.73659),8 7,2019/08/27 12:20:39,
14,1180217524,대창 이엔씨,송효양,분석,85357750,85.4,87.765,88.103,-0.26163 (99.73837),13 9,2019/08/28 08:22:27,
15,5278600284,주식회사 수앤씨,이종수,분석,85362365,85.4,87.77,88.107,-0.25620 (99.7438),11 13,2019/08/27 08:51:10,
16,1168135502,(주)비엠더코리아,구진회,분석,85363383,85.4,87.771,88.108,-0.25500 (99.745),9 13,2019/08/27 12:59:20,
17,1018116968,(주)넥슨정보통신,신양인,분석,85364170,85.4,87.772,88.109,-0.25408 (99.74592),1 10,2019/08/26 10:12:11,
18,2048109261,영한산업(주),권태인,분석,85365000,85.4,87.773,88.11,-0.25310 (99.7469),4 14,2019/08/28 08:34:55,
19,1138628119,주식회사 아이티로그,한순애,분석,85365446,85.4,87.774,88.11,-0.25258 (99.74742),12 9,2019/08/28 09:55:49,
20,2078149729,주식회사 지앤에스기술,문창수,분석,85369674,85.6,87.778,88.115,-0.24760 (99.7524),2 7,2019/08/28 08:49:19,
21,2198111833,주식회사 대영아이오티,전인구,분석,85370458,85.6,87.779,88.116,-0.24668 (99.75332),13 14,2019/08/27 09:18:12,
22,1078156371,아주전자시스템(주),이재훈,분석,85371450,85.6,87.78,88.117,-0.24551 (99.75449),4 9,2019/08/27 07:59:36,
23,4108607408,주식회사 천운정보통신,김복중,분석,85373500,85.6,87.782,88.119,-0.24310 (99.7569),11 2,2019/08/27 09:03:33,
24,2148619081,주식회사 유신테크,김용근,분석,85373900,85.6,87.783,88.119,-0.24263 (99.75737),15 7,2019/08/26 17:29:36,
25,4088168391,금상디엔씨주식회사,장용수,분석,85374010,85.6,87.783,88.119,-0.24250 (99.7575),3 8,2019/08/28 08:11:00,
26,2198106704,유복전기(주),유정식,분석,85375570,85.8,87.785,88.121,-0.24067 (99.75933),1 6,2019/08/27 10:20:37,
27,1058682164,(주)울트라텔레콤,김성철,분석,85377410,85.8,87.787,88.123,-0.23850 (99.7615),13 12,2019/08/26 16:08:08,
28,5518100318,주식회사 씨스테크,류니나,분석,85377920,85.8,87.787,88.123,-0.23790 (99.7621),7 8,2019/08/28 01:00:39,
29,1068147942,태양이엠씨(주),선오규,분석,85381000,85.8,87.791,88.127,-0.23428 (99.76572),2 8,2019/08/28 09:26:16,
30,2208829991,주식회사 이노트리,김병근,분석,85382000,85.8,87.792,88.128,-0.23310 (99.7669),15 5,2019/08/27 07:49:00,
31,1138694303,향원전자통신 주식회사,이진영,분석,85384470,85.8,87.794,88.13,-0.23020 (99.7698),7 2,2019/08/27 23:30:04,
32,8568800361,주식회사 우선기술,정우영,분석,85387131,86.0,87.797,88.133,-0.22707 (99.77293),2 13,2019/08/27 10:53:46,
33,1068638093,(주)엘케이시스코,이기일,분석,85389949,86.0,87.8,88.136,-0.22375 (99.77625),11 4,2019/08/28 09:26:13,
34,1068642995,(주)비엠시스솔루션,김시천,분석,85390098,86.0,87.801,88.136,-0.22358 (99.77642),10 9,2019/08/28 09:26:04,
35,1198182057,주식회사 다온티엔지,남기완,분석,85390586,86.0,87.801,88.136,-0.22300 (99.777),1 9,2019/08/28 08:54:11,
36,1198178757,주식회사우신아이앤씨,이화세,분석,85390590,86.0,87.801,88.136,-0.22300 (99.777),6 4,2019/08/28 08:41:39,
37,1188114949,이주씨스템(주),이복균,분석,85391620,86.0,87.802,88.138,-0.22179 (99.77821),15 9,2019/08/28 09:18:36,
38,2078126444,(주)대영전설,김문영,분석,85393414,86.0,87.804,88.139,-0.21968 (99.78032),13 5,2019/08/26 13:33:23,
39,1108124633,(주)디앤에스테크놀로지,이원우,분석,85393443,86.0,87.804,88.139,-0.21964 (99.78036),14 2,2019/08/28 08:58:30,
40,2148777322,주식회사 보림프러스,김병관,분석,85394497,86.2,87.805,88.14,-0.21840 (99.7816),7 1,2019/08/28 09:38:37,
41,1058684745,(주)대곤아이엔씨,이체범,분석,85398467,86.2,87.81,88.145,-0.21373 (99.78627),14 11,2019/08/26 10:07:53,
42,1408177811,주식회사 네오비젼,유정식,분석,85398620,86.2,87.81,88.145,-0.21355 (99.78645),12 1,2019/08/27 15:07:58,
43,1348120104,(주)씨월드정보기술,남형연,분석,85399598,86.2,87.811,88.146,-0.21240 (99.7876),5 11,2019/08/28 08:21:58,
44,2128142640,팍스코이앤아이(주),박경인,분석,85400960,86.2,87.812,88.147,-0.21080 (99.7892),12 3,2019/08/27 15:58:23,
45,2118645407,흥일정보통신(주),정본영,분석,85402998,86.4,87.815,88.149,-0.20840 (99.7916),2 15,2019/08/27 09:15:26,
46,2148710582,모던웨이브(주),원회광,분석,85405150,86.4,87.817,88.151,-0.20587 (99.79413),8 10,2019/08/27 08:57:25,
47,1268620622,(주)엑스코하이텍,박정현,분석,85406994,86.4,87.819,88.153,-0.20370 (99.7963),1 14,2019/08/26 15:47:33,
48,1108609224,주식회사 두루스코,김옥연,분석,85411279,86.4,87.824,88.158,-0.19866 (99.80134),6 8,2019/08/28 08:54:26,
49,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,85412775,86.6,87.825,88.159,-0.19690 (99.8031),1 9,2019/08/28 09:06:36,
50,2048620126,(주)상부사종합건설,이상만,분석,85412840,86.6,87.825,88.159,-0.19683 (99.80317),8 12,2019/08/28 08:16:48,
51,1138131356,중원기전(주),김창중,분석,85415570,86.6,87.828,88.162,-0.19362 (99.80638),6 1,2019/08/27 15:36:28,
52,2128178492,주식회사 제이에치코리아,이주일,분석,85416670,86.6,87.829,88.163,-0.19232 (99.80768),13 11,2019/08/26 17:47:00,
53,1178186611,(주)신흥에프에이,박인숙,분석,85420425,86.6,87.834,88.167,-0.18790 (99.8121),4 14,2019/08/27 18:36:19,
54,2208604531,주식회사 월드린시스템즈,류준열,분석,85420850,86.6,87.834,88.168,-0.18740 (99.8126),6 1,2019/08/28 09:19:01,
55,2118759096,(주)사운드레이스,장명훈,분석,85420930,86.6,87.834,88.168,-0.18731 (99.81269),8 10,2019/08/26 10:08:37,
56,1198629800,주식회사 메카넷,천수연,분석,85423060,86.8,87.836,88.17,-0.18480 (99.8152),2 7,2019/08/26 13:54:43,
57,1278180439,누리전기 주식회사,천금진,분석,85424070,86.8,87.837,88.171,-0.18362 (99.81638),13 14,2019/08/28 09:05:47,
58,1078679665,(주)젤루텍,이두규,분석,85428590,86.8,87.842,88.176,-0.17830 (99.8217),11 7,2019/08/26 10:14:53,
59,1018144159,주식회사 넥선,박민호,분석,85429350,86.8,87.843,88.176,-0.17741 (99.82259),5 7,2019/08/26 10:17:08,
60,1058684008,(주)인성아이앤씨,김환재,분석,85429692,86.8,87.844,88.177,-0.17700 (99.823),1 14,2019/08/27 18:30:01,
61,1108170025,(주)원비즈시스템,박의영,분석,85430131,86.8,87.844,88.177,-0.17649 (99.82351),11 1,2019/08/27 10:45:19,
62,1088195004,(주)한양케이앤이,김홍인,분석,85432660,87.0,87.847,88.18,-0.17351 (99.82649),11 7,2019/08/27 08:17:35,
63,2068124123,(주)세양텔레콤,김한섭,분석,85432667,87.0,87.847,88.18,-0.17350 (99.8265),9 3,2019/08/27 08:40:21,
64,1198192370,(주)신관산업,이철재,분석,85435369,87.0,87.85,88.183,-0.17033 (99.82967),7 14,2019/08/26 16:28:31,
65,2120549052,태성통신,최재석,분석,85435923,87.0,87.85,88.183,-0.16967 (99.83033),11 1,2019/08/28 06:42:23,
66,2108122823,우영정보통신(주),황인희,분석,85436600,87.0,87.851,88.184,-0.16888 (99.83112),7 1,2019/08/28 08:52:07,
67,2118101156,(주)인스틴솔루션,박세준,분석,85437500,87.0,87.852,88.185,-0.16782 (99.83218),10 5,2019/08/26 11:26:25,
68,1198123174,주식회사 도래정보시스템,이은숙,분석,85437850,87.0,87.852,88.185,-0.16741 (99.83259),11 12,2019/08/27 09:31:04,
69,1068609792,(주)아이티로그인,김태현,분석,85438269,87.0,87.853,88.186,-0.16691 (99.83309),4 5,2019/08/27 09:00:56,
70,1068674084,주식회사월드아이,신영구,분석,85439980,87.2,87.855,88.187,-0.16490 (99.8351),5 3,2019/08/28 09:01:32,
71,1118126196,(주)광성통신,김성철,분석,85442443,87.2,87.857,88.19,-0.16200 (99.838),12 7,2019/08/26 14:03:24,
72,1108131570,(주)조은시스템,김창윤,분석,85444057,87.2,87.859,88.192,-0.16011 (99.83989),4 9,2019/08/27 10:47:13,
73,2148675138,(주)대호아이티에스,임진덕,분석,85444820,87.2,87.86,88.192,-0.15921 (99.84079),13 5,2019/08/27 17:43:01,
74,1098153822,서울텔엔지니어링(주),정영철,분석,85446350,87.2,87.862,88.194,-0.15741 (99.84259),7 9,2019/08/27 09:27:42,
75,6378801279,주식회사정암정보통신,조강수,분석,85454850,87.4,87.871,88.203,-0.14741 (99.85259),14 13,2019/08/28 08:18:25,
76,1068178635,(주)지아이테크놀러지,홍영우,분석,85455000,87.4,87.871,88.203,-0.14723 (99.85277),5 12,2019/08/26 10:03:23,
77,2128169519,세진시스콤주식회사,박수환,분석,85455960,87.4,87.872,88.204,-0.14610 (99.8539),10 11,2019/08/27 08:45:23,
78,2158687767,(주)에스앤디비즈,정성호,분석,85456000,87.4,87.872,88.204,-0.14606 (99.85394),4 2,2019/08/26 23:12:11,
79,1198165586,제이케이앤티텔레콤(주),전찬화,분석,85456300,87.4,87.873,88.204,-0.14570 (99.8543),12 13,2019/08/27 09:01:07,
80,2158199031,한소리이앤씨주식회사,전화진,분석,85456890,87.4,87.873,88.205,-0.14501 (99.85499),4 14,2019/08/27 08:03:30,
81,1108155382,(주)굿채널시스템,백홍현,분석,85458700,87.6,87.875,88.207,-0.14288 (99.85712),5 15,2019/08/27 10:08:44,
82,1078651838,(주)캐스트 원,윤정순,분석,85459400,87.6,87.876,88.207,-0.14206 (99.85794),10 9,2019/08/27 09:08:14,
83,1138139080,(주)성강통신기술사사무소,안치영,분석,85460040,87.6,87.877,88.208,-0.14130 (99.8587),15 3,2019/08/28 09:05:27,
84,1138146387,(주)대산시스템,전재수,분석,85461570,87.6,87.878,88.21,-0.13950 (99.8605),12 15,2019/08/27 09:00:02,
85,1138618789,이노뎁(주),이성진,분석,85462238,87.6,87.879,88.21,-0.13872 (99.86128),11 4,2019/08/26 13:06:40,
86,1198181214,엔텍월드주식회사,안병립,분석,85464780,87.6,87.882,88.213,-0.13573 (99.86427),9 8,2019/08/26 20:05:40,
87,1178122655,셀렉트정보기술(주),임윤정,분석,85465758,87.6,87.883,88.214,-0.13458 (99.86542),5 12,2019/08/28 01:34:13,
88,2128196942,동진이앤씨(주),민진식,분석,85466700,87.6,87.884,88.215,-0.13347 (99.86653),12 5,2019/08/26 10:02:59,
89,2141167760,세기정보통신,송재홍,분석,85467690,87.8,87.885,88.216,-0.13231 (99.86769),9 3,2019/08/27 17:08:24,
90,2208886221,주식회사 지엔아이티,윤상병,분석,85467820,87.8,87.885,88.216,-0.13215 (99.86785),12 13,2019/08/26 16:46:54,
91,1188117816,(주)영원정보통신,전춘식,분석,85469646,87.8,87.887,88.218,-0.13000 (99.87),9 7,2019/08/26 14:41:38,
92,1198191309,용진하이테크에너지 주식회사,김진석,분석,85470070,87.8,87.888,88.218,-0.12951 (99.87049),8 6,2019/08/27 15:28:23,
93,2208680918,(주)엠디엠알,이재원,분석,85470331,87.8,87.888,88.219,-0.12920 (99.8708),3 8,2019/08/28 09:35:45,
94,2208114219,서림기전개발(주),송석웅,분석,85470590,87.8,87.888,88.219,-0.12889 (99.87111),13 12,2019/08/28 05:22:54,
95,2058140076,(주)제일첨단테크,김성수,분석,85474323,87.8,87.892,88.223,-0.12450 (99.8755),9 14,2019/08/28 09:22:18,
96,1058763349,(주)트랜시아,임영식,분석,85474378,87.8,87.892,88.223,-0.12444 (99.87556),1 15,2019/08/27 15:25:11,
97,2208719934,주식회사 지제이전기통신,김진수,분석,85474460,87.8,87.892,88.223,-0.12434 (99.87566),2 11,2019/08/26 10:39:52,
98,2058132431,(주)삼화동력개발,정권봉,분석,85475510,87.8,87.893,88.224,-0.12311 (99.87689),13 11,2019/08/26 15:05:05,
99,1088607510,애드온스마트 주식회사,신승자,분석,85477300,88.0,87.895,88.226,-0.12100 (99.879),5 14,2019/08/27 23:51:20,
100,1138111990,한경기전(주),박태용,분석,85477403,88.0,87.895,88.226,-0.12088 (99.87912),8 7,2019/08/27 11:10:00,
101,6318800044,화인씨엔이 주식회사,김영심,분석,85478421,88.0,87.897,88.227,-0.11968 (99.88032),15 8,2019/08/26 14:52:09,
102,1068602542,주식회사 유셀네트웍스,김구동,분석,85479260,88.0,87.898,88.228,-0.11870 (99.8813),9 13,2019/08/26 10:22:53,
103,1208802896,주식회사 라임에스엔씨,김종훈,분석,85479510,88.0,87.898,88.228,-0.11840 (99.8816),5 3,2019/08/26 17:29:29,
104,1098610416,(주)네시비스,이은섭,분석,85479940,88.0,87.898,88.229,-0.11790 (99.8821),14 6,2019/08/27 11:07:30,
105,2148693742,에이치디에스주식회사,조한봉,분석,85480103,88.0,87.898,88.229,-0.11770 (99.8823),2 12,2019/08/26 11:09:38,
106,1198118405,우광기전(주),이기진,분석,85481000,88.0,87.899,88.23,-0.11665 (99.88335),14 10,2019/08/26 15:20:35,
107,1208662454,(주)위엠비,김수현,분석,85481276,88.0,87.9,88.23,-0.11632 (99.88368),12 11,2019/08/28 09:17:17,
108,1058199938,삼호전자통신(주),이경희,분석,85482360,88.0,87.901,88.231,-0.11505 (99.88495),6 8,2019/08/27 09:31:43,
109,1128148285,(주)백제이앤씨,손흥도,분석,85482993,88.0,87.902,88.232,-0.11430 (99.8857),14 13,2019/08/27 14:03:27,
110,6188134896,주식회사 동신정보통신,임춘섭,분석,85483160,88.0,87.902,88.232,-0.11411 (99.88589),3 15,2019/08/28 08:29:07,
111,1208147588,서현정보통신(주),배상만,분석,85483870,88.0,87.903,88.233,-0.11327 (99.88673),13 9,2019/08/27 21:12:33,
112,2108156959,두레에스텍 주식회사,유의근,분석,85484180,88.0,87.903,88.233,-0.11291 (99.88709),5 8,2019/08/26 11:04:17,
113,1068687032,주식회사 엔에스미디어,김경옥,분석,85487660,88.2,87.907,88.237,-0.10881 (99.89119),5 12,2019/08/28 09:03:32,
114,2018199051,나루씨앤씨주식회사,이상협,분석,85489562,88.2,87.909,88.239,-0.10658 (99.89342),3 13,2019/08/26 17:25:17,
115,1138655784,주식회사 유씨큐넷,김경,분석,85490640,88.2,87.91,88.24,-0.10531 (99.89469),9 15,2019/08/27 11:42:50,
116,2208626821,한성씨앤엔(주),한성,분석,85497500,88.4,87.917,88.247,-0.09724 (99.90276),1 12,2019/08/27 09:55:05,
117,2068120414,(주)일광기업,오도진,분석,85498574,88.4,87.919,88.248,-0.09598 (99.90402),15 1,2019/08/26 10:48:56,
118,1108130339,(주)기양상사,조효진,분석,85499900,88.4,87.92,88.249,-0.09442 (99.90558),1 13,2019/08/26 10:04:26,
