순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2178135988,주식회사 조은정보  [최종낙찰],조용정,분석,121505500,85.0,87.748,87.932,-0.57720 (99.4228),11 4,2020/09/08 14:24:40,
2,1198800016,주식회사 태영정보통신공사,김석주,분석,121506750,85.0,87.749,87.933,-0.57617 (99.42383),12 15,2020/09/09 19:21:45,
3,1058645500,태지종합건설(주),정지혜,분석,121507208,85.0,87.749,87.933,-0.57579 (99.42421),14 3,2020/09/10 09:05:54,
4,4168128895,(주)비아이씨스템,방인식,분석,121507480,85.0,87.749,87.933,-0.57557 (99.42443),12 8,2020/09/09 06:54:21,
5,2208798467,주식회사 태산이에이지,최홍석,분석,121507560,85.0,87.749,87.933,-0.57550 (99.4245),14 15,2020/09/08 17:02:50,
6,2068184591,신명네트워크(주),임은수,분석,121509010,85.0,87.751,87.934,-0.57431 (99.42569),1 13,2020/09/07 17:42:58,
7,1138163445,주식회사 삼도통신,이정경,분석,121509379,85.0,87.751,87.934,-0.57400 (99.426),4 3,2020/09/09 14:16:02,
8,2048129194,위성이앤씨(주),김두태,분석,121509740,85.0,87.751,87.935,-0.57371 (99.42629),6 3,2020/09/08 11:36:23,
9,2208782247,(주)안국정보통신,조군행,분석,121511076,85.0,87.752,87.936,-0.57260 (99.4274),12 14,2020/09/10 08:19:58,
10,1180673427,한마음정보시스템,정인숙,분석,121511437,85.0,87.752,87.936,-0.57231 (99.42769),1 9,2020/09/09 15:01:24,
11,2058140076,(주)제일첨단테크,김성수,분석,121517000,85.2,87.757,87.94,-0.56772 (99.43228),13 12,2020/09/09 09:15:02,
12,2158640952,(주)에스티탑,민기동,분석,121517259,85.2,87.757,87.94,-0.56750 (99.4325),4 7,2020/09/09 08:45:21,
13,2178134000,(주)에스엠텔레콤,오현택,분석,121522352,85.2,87.761,87.944,-0.56330 (99.4367),15 9,2020/09/08 08:28:45,
14,1298163829,(주)시원코리아,임희득,분석,121522980,85.2,87.761,87.944,-0.56279 (99.43721),10 1,2020/09/09 08:35:39,
15,1078212123,사단법인 장애인인권센터,서인환,분석,121526900,85.2,87.764,87.947,-0.55955 (99.44045),10 8,2020/09/10 08:56:18,
16,2028162708,(주)에스텍시스템,이병화,분석,121527484,85.4,87.765,87.948,-0.55907 (99.44093),12 4,2020/09/09 08:26:19,
17,1188108054,대한신호(주),안종석,분석,121529545,85.4,87.766,87.949,-0.55737 (99.44263),3 2,2020/09/08 20:00:07,
18,1068660843,세중물산 주식회사,김용욱,분석,121529750,85.4,87.767,87.949,-0.55720 (99.4428),12 5,2020/09/09 09:14:17,
19,1138635212,(주)아이제이일렉트론,김도형,분석,121529900,85.4,87.767,87.949,-0.55708 (99.44292),4 7,2020/09/08 13:34:15,
20,1198164229,(주) 이준시스템,한상훈,분석,121530500,85.4,87.767,87.95,-0.55658 (99.44342),3 5,2020/09/09 15:39:16,
