순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1098603593,주식회사 완일이씨에스  [최종낙찰],김경창,분석,188137682,75.0,87.745,88.384,-0.20270 (99.7973),10 2,2020/12/02 09:34:43,
2,1198188750,(주)코에버정보기술,반기동,분석,188142999,75.0,87.747,88.386,-0.19986 (99.80014),7 5,2020/12/01 16:19:15,
3,1078162422,프라미스유 주식회사,박정은,분석,188143980,75.0,87.748,88.387,-0.19933 (99.80067),1 11,2020/11/30 23:58:45,
4,1128126393,주식회사 승도이엔씨,신종성,분석,188172900,75.2,87.763,88.4,-0.18385 (99.81615),9 6,2020/12/02 09:24:32,
5,1058161048,서울데이타통신(주),이희승,분석,188173356,75.2,87.763,88.401,-0.18360 (99.8164),4 11,2020/12/02 09:57:31,
5,2208727579,유환아이텍 주식회사,유창수,분석,188173356,75.2,87.763,88.401,-0.18360 (99.8164),11 1,2020/12/02 09:38:21,
7,2078126444,(주)대영전설,김문영,분석,188177464,75.4,87.765,88.403,-0.18141 (99.81859),1 14,2020/11/26 16:56:16,
8,8058600302,주식회사 케이엔엑스정보통신,홍지연,분석,188178212,75.4,87.765,88.403,-0.18100 (99.819),10 12,2020/12/02 08:57:08,
9,1358178502,주식회사 디알네트웍스,이기영,분석,188183450,75.4,87.768,88.405,-0.17820 (99.8218),7 5,2020/11/30 18:32:55,
10,2018199051,나루씨앤씨주식회사,이상협,분석,188184376,75.4,87.768,88.406,-0.17770 (99.8223),10 13,2020/11/27 14:56:48,
11,2058126341,종합전기 주식회사,김유훈,분석,188184488,75.4,87.768,88.406,-0.17764 (99.82236),11 3,2020/12/02 08:50:59,
12,2118691240,거성일렉콤(주),박성래,분석,188188485,75.4,87.77,88.408,-0.17550 (99.8245),3 9,2020/12/02 09:14:24,
13,1328800173,난방산업 주식회사,강경옥,분석,188191630,75.4,87.772,88.409,-0.17382 (99.82618),12 7,2020/11/30 19:20:36,
14,2208197511,(주)다산지앤지,유철종,분석,188203427,75.6,87.778,88.415,-0.16750 (99.8325),3 8,2020/11/26 17:49:20,
15,1018138303,주식회사 비엘에스,안홍서,분석,188205107,75.6,87.779,88.416,-0.16661 (99.83339),9 10,2020/12/02 09:04:27,
16,1288110974,주식회사 승원에이씨오,박태환,분석,188205800,75.6,87.779,88.416,-0.16623 (99.83377),3 8,2020/12/02 09:07:30,
17,1108175433,승림이앤씨(주),서영식,분석,188209030,75.6,87.781,88.417,-0.16450 (99.8355),7 10,2020/12/01 16:49:36,
18,1138189770,인콤아이에스(주),강점식,분석,188209970,75.6,87.781,88.418,-0.16400 (99.836),14 7,2020/12/01 08:36:59,
19,1068612230,(주)사강통신,정일영,분석,188216870,75.8,87.785,88.421,-0.16031 (99.83969),6 14,2020/12/01 16:33:31,
20,3158800929,에이블이엔씨 주식회사,김주형,분석,188221920,75.8,87.787,88.423,-0.15760 (99.8424),14 2,2020/11/30 16:03:05,
21,2148705513,주식회사 케이이에스 전기공사,강성진,분석,188222290,75.8,87.787,88.424,-0.15741 (99.84259),15 8,2020/12/01 16:00:55,
22,2158714581,씨엠티정보통신(주),김국동,분석,188223226,75.8,87.788,88.424,-0.15690 (99.8431),15 2,2020/11/27 15:24:39,
23,1018639665,(주)한양인프라넷,김주호,분석,188224160,75.8,87.788,88.425,-0.15640 (99.8436),11 13,2020/11/30 14:52:16,
24,2048129194,위성이앤씨(주),김두태,분석,188227330,75.8,87.79,88.426,-0.15471 (99.84529),15 2,2020/11/30 13:29:11,
25,2037683508,우리통신네트워크,김만수,분석,188229575,75.8,87.791,88.427,-0.15351 (99.84649),9 14,2020/11/30 08:16:06,
26,1018605466,금부통신 주식회사,정재학,분석,188230100,75.8,87.791,88.427,-0.15322 (99.84678),9 4,2020/12/01 16:41:38,
27,1198617129,주식회사 조인에프에스,박용민,분석,188231600,75.8,87.792,88.428,-0.15242 (99.84758),10 12,2020/11/30 09:33:11,
28,2208100563,경창계전 주식회사,이성욱,분석,188232940,75.8,87.793,88.429,-0.15170 (99.8483),15 6,2020/11/26 15:45:41,
29,2958800474,주식회사 원정보기술원,송은자,분석,188232980,75.8,87.793,88.429,-0.15168 (99.84832),2 4,2020/12/01 18:56:37,
30,2018170734,아이디비넷(주),박철민,분석,188234245,75.8,87.793,88.429,-0.15100 (99.849),1 13,2020/12/01 08:59:01,
31,1208147588,서현정보통신(주),배상만,분석,188245685,76.0,87.799,88.435,-0.14488 (99.85512),15 7,2020/11/30 17:50:30,
32,2108164712,주식회사 데스카,조혜연,분석,188246456,76.0,87.8,88.435,-0.14447 (99.85553),4 15,2020/11/26 15:29:40,
33,1138165967,(주)다솔이앤씨,김광순,분석,188247880,76.0,87.8,88.436,-0.14370 (99.8563),10 6,2020/11/30 15:04:57,
34,1018151121,주식회사 경원전력,최경택,분석,188248810,76.0,87.801,88.436,-0.14321 (99.85679),7 4,2020/12/02 07:31:52,
35,1088178984,(주)포소드,마명철,분석,188250300,76.0,87.802,88.437,-0.14241 (99.85759),14 7,2020/12/01 09:25:32,
36,2058139910,우현전기(주),채광식,분석,188251430,76.0,87.802,88.437,-0.14180 (99.8582),8 15,2020/12/01 22:57:30,
37,1208164006,(주)청음미디어,조남수,분석,188252040,76.0,87.802,88.438,-0.14148 (99.85852),15 4,2020/11/26 10:04:28,
38,2118774990,(주)제이에프텍,김중규,분석,188254600,76.0,87.804,88.439,-0.14011 (99.85989),14 5,2020/11/30 15:39:21,
39,1068604157,주식회사 넥시스정보,오세후,분석,188256470,76.2,87.805,88.44,-0.13911 (99.86089),14 10,2020/11/30 09:17:53,
40,2298119166,(주)삼영기업,금동흠,분석,188257400,76.2,87.805,88.44,-0.13861 (99.86139),12 1,2020/12/02 09:03:12,
41,2148186794,주식회사 리트코,정종경,분석,188261920,76.2,87.807,88.442,-0.13619 (99.86381),8 1,2020/11/30 16:24:29,
42,1058763349,(주)트랜시아,임영식,분석,188262635,76.2,87.808,88.443,-0.13580 (99.8642),4 14,2020/12/01 11:28:52,
