순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1168155492,주식회사 코콤텍  [최종낙찰],고성춘,분석,932379260,65.0,86.746,86.954,0.24180 (100.2418),8 10,2020/02/18 11:16:21,
2,1198633833,제이디씨앤씨 주식회사,박재용,분석,932386500,65.0,86.747,86.955,0.24257 (100.24257),5 7,2020/02/19 09:39:23,
3,2148647194,투앤원정보통신주식회사,서승호,분석,932455529,65.0,86.754,86.961,0.25000 (100.25),7 4,2020/02/13 10:52:49,
4,2198128028,(주)성신네트워크,강성범,분석,932468900,65.04,86.755,86.963,0.25143 (100.25143),6 9,2020/02/13 16:43:14,
5,4488100569,주식회사 엔에스테크,박현수,분석,932539230,65.04,86.761,86.969,0.25899 (100.25899),1 13,2020/02/17 16:04:26,
6,1138628948,주식회사 씨큐프라임,이승열,분석,932544113,65.04,86.762,86.97,0.25952 (100.25952),2 4,2020/02/17 10:06:12,
7,2128196243,신광씨앤티 주식회사,박광선,분석,932570400,65.04,86.764,86.972,0.26235 (100.26235),11 14,2020/02/13 14:15:45,
8,1288141176,주식회사 와이씨스템,장영찬,분석,932583889,65.08,86.766,86.973,0.26380 (100.2638),1 13,2020/02/17 10:25:03,
9,1198675906,대경정보통신 주식회사,변원덕,분석,932596350,65.08,86.767,86.974,0.26514 (100.26514),1 4,2020/02/19 08:37:14,
10,1088195004,(주)한양케이앤이,김홍인,분석,932626672,65.08,86.77,86.977,0.26840 (100.2684),3 9,2020/02/18 13:49:54,
11,2141167760,세기정보통신,송재홍,분석,932638760,65.08,86.771,86.978,0.26969 (100.26969),7 14,2020/02/18 13:03:50,
12,1078155407,(주)윤익계전,안용준,분석,932645740,65.08,86.771,86.979,0.27045 (100.27045),13 11,2020/02/13 13:48:20,
13,1198616251,주식회사 누리인프라,정성우,분석,932651800,65.08,86.772,86.98,0.27110 (100.2711),9 11,2020/02/17 09:17:16,
14,4318600057,주식회사 엘제이텍,임재우,분석,932663880,65.08,86.773,86.981,0.27240 (100.2724),3 8,2020/02/17 16:24:24,
15,2108168358,주식회사 영호정보통신,조영민,분석,932719685,65.12,86.778,86.986,0.27840 (100.2784),11 14,2020/02/17 12:33:32,
