순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1248174826,화진전자통신(주),한광철,분석,278438934,85.0,87.745,88.613,0.35452 (100.35452),2 4,2020/03/31 12:22:45,
2,2208159759,승원시스템(주),장인호,분석,278439020,85.0,87.745,88.613,0.35455 (100.35455),2 11,2020/04/01 18:50:16,
3,2068196840,주식회사 혜성이티에스,이상영,분석,278439410,85.0,87.745,88.613,0.35469 (100.35469),1 8,2020/04/02 08:25:04,
4,1198116692,주식회사 서우건설산업,이종근,분석,278440000,85.0,87.745,88.613,0.35491 (100.35491),6 2,2020/04/02 09:25:58,
5,1268159398,(주)파이런텍,이병길,분석,278442180,85.0,87.746,88.614,0.35570 (100.3557),6 14,2020/03/31 15:30:21,
6,1328146205,주식회사 다성아이앤에스,이명훈,분석,278448242,85.0,87.748,88.616,0.35790 (100.3579),15 4,2020/04/02 09:23:26,
7,2118836479,(주)에스피엔이,이정임,분석,278451000,85.0,87.749,88.617,0.35890 (100.3589),7 1,2020/03/31 21:46:43,
8,1408177811,주식회사 네오비젼,유정식,분석,278451964,85.0,87.749,88.617,0.35925 (100.35925),11 14,2020/04/01 19:17:14,
9,7188100420,주식회사 오투정보통신,양성윤,분석,278454900,85.0,87.75,88.618,0.36031 (100.36031),8 15,2020/03/31 15:07:33,
10,1358181763,주식회사 텔라이프,조인순,분석,278456700,85.0,87.751,88.619,0.36096 (100.36096),7 8,2020/03/31 11:26:41,
11,2048188475,주식회사 오파스넷,장수현,분석,278461063,85.0,87.752,88.62,0.36255 (100.36255),10 4,2020/03/31 10:18:53,
12,1288141176,주식회사 와이씨스템,장영찬,분석,278461752,85.0,87.752,88.62,0.36280 (100.3628),8 13,2020/04/01 16:14:19,
13,1138150993,주식회사 우진정보,배재중,분석,278463000,85.0,87.753,88.621,0.36325 (100.36325),1 15,2020/04/01 11:08:50,
14,1148664613,(주)상우정보기술,하문한,분석,278464510,85.0,87.753,88.621,0.36380 (100.3638),8 10,2020/04/02 09:05:08,
15,2158602337,지엔네텔(주),고시영,분석,278465060,85.0,87.753,88.621,0.36400 (100.364),10 8,2020/04/02 09:43:40,
16,1248170266,주식회사 한국전설,조재철,분석,278465690,85.0,87.754,88.622,0.36422 (100.36422),9 6,2020/04/02 07:08:59,
17,7708100831,진아이티 주식회사,이진행,분석,278465790,85.0,87.754,88.622,0.36426 (100.36426),11 7,2020/04/01 14:04:18,
18,3678601376,주식회사 하성씨앤씨,박경배,분석,278466100,85.0,87.754,88.622,0.36437 (100.36437),4 12,2020/04/01 13:56:36,
19,1238173799,주식회사 알엠케이,이윤미,분석,278468100,85.0,87.754,88.622,0.36510 (100.3651),11 7,2020/04/01 09:16:42,
20,1238166376,원전기통신 주식회사,박다훈,분석,278471960,85.2,87.756,88.624,0.36650 (100.3665),7 13,2020/03/31 13:42:18,
21,1238644305,나성산업 주식회사,정을순,분석,278473303,85.2,87.756,88.624,0.36698 (100.36698),6 2,2020/04/01 10:58:30,
22,1088178984,(주)포소드,마명철,분석,278473600,85.2,87.756,88.624,0.36709 (100.36709),4 9,2020/04/01 09:50:09,
23,2208709343,유텔레콤주식회사,이종일,분석,278475538,85.2,87.757,88.625,0.36780 (100.3678),7 14,2020/03/31 12:05:33,
24,3908600227,신진아이앤씨주식회사,김보성,분석,278477470,85.2,87.758,88.625,0.36850 (100.3685),14 9,2020/04/01 15:11:30,
25,1068674084,주식회사월드아이,신영구,분석,278478450,85.2,87.758,88.626,0.36885 (100.36885),4 7,2020/04/02 09:45:51,
26,1048142446,(주)대성텔레콤,양종만,분석,278479400,85.2,87.758,88.626,0.36920 (100.3692),13 9,2020/04/02 09:33:34,
27,2128166604,주식회사 은혜정보통신,박병준,분석,278480914,85.2,87.759,88.626,0.36975 (100.36975),11 9,2020/04/01 08:00:49,
28,1248650187,(주)성창엔지니어링,장춘일,분석,278481780,85.2,87.759,88.627,0.37006 (100.37006),8 14,2020/04/02 09:09:29,
29,2208192516,(주)한싹시스템,이주도,분석,278484332,85.2,87.76,88.628,0.37099 (100.37099),9 15,2020/04/01 18:15:07,
30,5208600435,주식회사 이안씨엔티,김혜선,분석,278484361,85.2,87.76,88.628,0.37100 (100.371),13 1,2020/04/02 09:17:16,
31,7618601224,다온정보통신주식회사,김선욱,분석,278489046,85.2,87.761,88.629,0.37269 (100.37269),3 5,2020/04/02 09:07:52,
32,1278105497,(주)이화엔지니어링,이승자,분석,278489322,85.2,87.761,88.629,0.37280 (100.3728),7 11,2020/04/01 16:50:29,
33,2118168569,삼익정보통신(주),김진섭,분석,278493183,85.2,87.763,88.63,0.37420 (100.3742),2 13,2020/03/31 14:27:32,
34,1238610431,구일정보통신주식회사,김은순,분석,278494700,85.2,87.763,88.631,0.37475 (100.37475),9 3,2020/04/01 12:42:52,
35,1278168793,주식회사 경기방재,최대현,분석,278495113,85.2,87.763,88.631,0.37490 (100.3749),8 1,2020/04/01 16:09:44,
36,1128148359,(주)펜타콤씨엔씨,최상록,분석,278498421,85.4,87.765,88.632,0.37610 (100.3761),5 2,2020/04/01 16:15:27,
37,2208626821,한성씨앤엔(주),한성,분석,278498500,85.4,87.765,88.632,0.37612 (100.37612),15 13,2020/04/01 09:41:08,
38,3018634386,주식회사 아이티엔에스,김향여,분석,278500760,85.4,87.765,88.633,0.37694 (100.37694),5 12,2020/03/31 18:31:07,
39,2158621241,주식회사 비욘드커뮤니케이션,한정은,분석,278503380,85.4,87.766,88.634,0.37789 (100.37789),8 5,2020/04/01 09:24:49,
40,1238163705,주식회사 동명이엔씨,김현문,분석,278504210,85.4,87.766,88.634,0.37819 (100.37819),8 4,2020/03/31 16:21:49,
