순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2208727337,주식회사주니파워네트웍스  [최종낙찰],노병준,분석,233293100,75.0,87.75,87.794,0.05615 (100.05615),2 15,2017/07/21 14:46:54,
2,2068184529,(주)네오티엔씨,조정현,분석,233298400,75.0,87.752,87.796,0.05843 (100.05843),11 13,2017/07/24 09:27:22,
3,1078197085,(주)코어넷,소흥섭,분석,233303951,75.0,87.754,87.798,0.06081 (100.06081),12 11,2017/07/19 11:51:22,
4,1148137386,(주)유일엔지니어링,신우현,분석,233315345,75.2,87.758,87.802,0.06570 (100.0657),3 14,2017/07/24 09:44:14,
5,1108131416,중앙하이텔 주식회사,김광헌,분석,233317450,75.2,87.759,87.803,0.06660 (100.0666),1 14,2017/07/24 09:35:41,
6,2078152132,(주)홍남테크,김홍길,분석,233320540,75.2,87.76,87.804,0.06792 (100.06792),2 7,2017/07/25 09:51:53,
7,1018126108,(주)일능,정운겸,분석,233323410,75.2,87.761,87.805,0.06915 (100.06915),11 10,2017/07/25 09:21:17,
8,1058618361,한글정보통신(주),최경환,분석,233327240,75.2,87.763,87.807,0.07080 (100.0708),12 6,2017/07/24 13:21:02,
9,2148123348,성제전기(주),김팔성,분석,233329335,75.2,87.763,87.807,0.07170 (100.0717),6 7,2017/07/25 09:36:10,
10,2098111724,(주)석주기업,유영만,분석,233330034,75.2,87.764,87.808,0.07200 (100.072),4 6,2017/07/19 10:51:57,
11,1098195410,(주)신성글로벌네트워크,홍우석,분석,233330266,75.2,87.764,87.808,0.07209 (100.07209),9 5,2017/07/20 17:18:58,
12,1188111165,주식회사 세원이엔피디,이왕종,분석,233338420,75.4,87.767,87.811,0.07559 (100.07559),14 11,2017/07/21 18:17:38,
13,2158607273,(주)미주전통,장원식,분석,233349211,75.4,87.771,87.815,0.08022 (100.08022),8 11,2017/07/24 14:52:52,
14,2030130565,이수정보통신,이한수,분석,233351700,75.4,87.772,87.816,0.08129 (100.08129),7 10,2017/07/24 16:57:15,
15,2098113590,(주)통광,박응성,분석,233356381,75.4,87.773,87.818,0.08330 (100.0833),9 7,2017/07/24 09:21:18,
16,2158769714,주식회사 누리엔에스,박봉기,분석,233360750,75.6,87.775,87.819,0.08517 (100.08517),14 15,2017/07/24 09:57:35,
17,1178119238,주식회사 동양네트워크,김종렬,분석,233385293,75.6,87.784,87.828,0.09570 (100.0957),7 8,2017/07/25 06:19:14,
18,2208128542,주식회사 삼일기업공사,박종웅,분석,233387860,75.8,87.785,87.829,0.09680 (100.0968),5 8,2017/07/24 15:55:36,
19,2148824685,육일정보통신(주),김영옥,분석,233396300,75.8,87.788,87.833,0.10042 (100.10042),10 2,2017/07/24 14:28:48,
20,1278171963,(주)서광시스템,박영,분석,233396871,75.8,87.789,87.833,0.10066 (100.10066),14 5,2017/07/24 16:32:15,
21,1018151140,(주)사운드솔루션,이홍,분석,233399510,75.8,87.79,87.834,0.10179 (100.10179),7 2,2017/07/25 09:14:04,
22,2208104161,대신정보기술(주),김형섭,분석,233400680,75.8,87.79,87.834,0.10229 (100.10229),3 8,2017/07/24 14:01:07,
23,2108122973,인터컴넷(주),양지호,분석,233404170,75.8,87.791,87.836,0.10379 (100.10379),4 8,2017/07/24 16:23:49,
24,2098141039,(주)벨에어테크,최트로이,분석,233404410,75.8,87.792,87.836,0.10389 (100.10389),6 12,2017/07/21 14:27:16,
25,1058640131,지구전자통신(주),조성인,분석,233406670,75.8,87.792,87.837,0.10486 (100.10486),2 5,2017/07/19 15:40:08,
26,1198182057,(주)투비에이스,남기완,분석,233408500,75.8,87.793,87.837,0.10565 (100.10565),14 8,2017/07/25 09:14:43,
27,1068188579,(주)키월드정보통신,김영범,분석,233408840,75.8,87.793,87.837,0.10579 (100.10579),11 7,2017/07/24 09:49:10,
28,5878600398,주식회사 엑사엔시스,김준용,분석,233416537,76.0,87.796,87.84,0.10910 (100.1091),6 2,2017/07/24 07:41:24,
29,2138627690,(주)이스텍,황복영,분석,233422830,76.0,87.798,87.843,0.11179 (100.11179),6 10,2017/07/25 09:09:23,
30,2208143387,(주)글로벌텔레콤,서승현,분석,233425226,76.0,87.799,87.844,0.11282 (100.11282),4 8,2017/07/24 10:05:43,
31,1098198023,주식회사 케이에프텔,이향순,분석,233426226,76.0,87.8,87.844,0.11325 (100.11325),2 15,2017/07/21 11:12:39,
32,1088122326,주식회사 주세움정보통신,염인덕,분석,233427490,76.0,87.8,87.844,0.11379 (100.11379),8 9,2017/07/25 08:03:33,
33,1148176981,(주)용희시스템,김한병,분석,233427962,76.0,87.8,87.845,0.11400 (100.114),5 8,2017/07/25 09:57:47,
34,1108155382,(주)굿채널시스템,백홍현,분석,233428660,76.0,87.801,87.845,0.11429 (100.11429),7 5,2017/07/21 09:39:58,
35,2078127900,합동전자통신(주),하명용,분석,233430290,76.0,87.801,87.845,0.11499 (100.11499),9 3,2017/07/25 08:46:33,
36,1148642486,(주)아이에스티플러스,유봉수,분석,233437980,76.0,87.804,87.848,0.11829 (100.11829),4 8,2017/07/23 09:56:13,
37,2118647666,새한통신(주),이재현,분석,233441080,76.2,87.805,87.849,0.11962 (100.11962),6 13,2017/07/25 10:03:23,
38,2188114856,서교정보통신(주),김기설,분석,233443590,76.2,87.806,87.85,0.12070 (100.1207),13 2,2017/07/25 08:44:37,
39,2148705513,주식회사 케이이에스 전기공사,강성진,분석,233446140,76.2,87.807,87.851,0.12179 (100.12179),6 4,2017/07/24 09:23:19,
