순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,7608701854,(주)비즈커넥트  [최종낙찰],김진덕,분석,155971389,85.0,87.745,88.983,0.38259 (100.38259),11 10,2023/11/24 09:24:30,
2,1018178116,(주)오경컴텍,김종근,분석,155971850,85.0,87.745,88.983,0.38289 (100.38289),5 15,2023/11/24 09:26:36,
3,1448108903,주식회사 우광이엔씨,김태현,분석,155974000,85.0,87.746,88.985,0.38429 (100.38429),1 4,2023/11/22 13:18:14,
4,2148675138,(주)대호아이티에스,임진덕,분석,155974620,85.0,87.747,88.985,0.38470 (100.3847),2 4,2023/11/22 10:02:43,
5,2208139700,(주)애플파워,김성국,분석,155974930,85.0,87.747,88.985,0.38490 (100.3849),3 10,2023/11/23 13:52:54,
6,1108179327,(주) 유엘네트웍스,정재순,분석,155977541,85.0,87.749,88.987,0.38659 (100.38659),1 2,2023/11/20 15:03:22,
7,1088164011,주식회사 신화,최창숙,분석,155978926,85.0,87.749,88.987,0.38750 (100.3875),11 2,2023/11/17 11:32:22,
8,2138802316,주식회사 삼정엔지니어링,홍병태,분석,155979380,85.0,87.75,88.988,0.38779 (100.38779),15 4,2023/11/23 09:29:45,
9,1358174490,(주)신화전공,최형진,분석,155979384,85.0,87.75,88.988,0.38779 (100.38779),5 14,2023/11/24 09:36:41,
10,5908102247,주식회사 넥스톤,이용택,분석,155979500,85.0,87.75,88.988,0.38787 (100.38787),13 12,2023/11/23 13:30:00,
11,1301494859,세진정보통신,김영숙,분석,155981541,85.0,87.751,88.989,0.38920 (100.3892),10 6,2023/11/20 10:16:56,
12,1348168919,엠에스텔레콤(주),이형순,분석,155982003,85.0,87.751,88.989,0.38950 (100.3895),15 10,2023/11/23 09:17:24,
13,1068619820,주식회사유엔콘트롤,남성모,분석,155982860,85.0,87.752,88.99,0.39005 (100.39005),12 3,2023/11/21 13:14:12,
14,1108609224,주식회사 두루스코,김옥연,분석,155982971,85.0,87.752,88.99,0.39013 (100.39013),6 7,2023/11/24 09:07:19,
15,6318800044,화인씨엔이 주식회사,김영심,분석,155984769,85.0,87.753,88.991,0.39129 (100.39129),5 9,2023/11/20 14:27:27,
16,3118800494,주식회사 케이제이텔레콤,박종환,분석,155986700,85.0,87.754,88.992,0.39255 (100.39255),10 14,2023/11/22 10:16:23,
17,4421500095,제이씨앤에스,안형자,분석,155987080,85.0,87.754,88.992,0.39280 (100.3928),7 14,2023/11/24 09:34:43,
18,7448700377,광영정보통신주식회사,이광모,분석,155992614,85.2,87.758,88.995,0.39640 (100.3964),2 4,2023/11/22 14:15:17,
19,1288602824,주식회사 우성텔레콤,송상의,분석,155993000,85.2,87.758,88.995,0.39665 (100.39665),3 2,2023/11/22 15:57:15,
20,1018172790,(주)공신데이타,서만식,분석,155993450,85.2,87.758,88.996,0.39694 (100.39694),1 7,2023/11/22 10:34:37,
21,1148187703,지엠아이티(주),한양희,분석,155993453,85.2,87.758,88.996,0.39694 (100.39694),2 6,2023/11/17 10:09:52,
22,1248650154,주식회사시열정보통신,임창섭,분석,155993691,85.2,87.758,88.996,0.39710 (100.3971),3 15,2023/11/22 17:07:35,
23,1178122655,셀렉트정보기술(주),임윤정,분석,155994150,85.2,87.759,88.996,0.39739 (100.39739),13 8,2023/11/23 21:11:09,
24,1308640307,케이씨전기주식회사,김선주,분석,155994310,85.2,87.759,88.996,0.39750 (100.3975),8 11,2023/11/22 17:45:57,
25,1358167679,원일 정보통신 주식회사,김영석,분석,155995441,85.2,87.76,88.997,0.39823 (100.39823),3 5,2023/11/22 09:16:41,
26,1288714730,주식회사 아이에스앤로드테크,박영배,분석,155997690,85.2,87.761,88.998,0.39970 (100.3997),1 2,2023/11/22 14:08:28,
27,5238701823,아이클라우드 주식회사,임재용,분석,155998920,85.2,87.762,88.999,0.40050 (100.4005),13 10,2023/11/21 13:49:24,
28,1248612693,네오에스티엠(주),김명겸,분석,156001840,85.2,87.763,89.001,0.40239 (100.40239),3 5,2023/11/24 09:09:37,
29,1018116968,(주)넥슨정보통신,신양인,분석,156002150,85.2,87.764,89.001,0.40260 (100.4026),10 15,2023/11/22 07:48:51,
29,1258163128,주식회사 다현정보통신,정지혜,분석,156002150,85.2,87.764,89.001,0.40260 (100.4026),6 2,2023/11/23 21:33:22,
31,4418800854,주식회사 신우에코넷,김진영,분석,156003080,85.2,87.764,89.001,0.40320 (100.4032),11 6,2023/11/17 15:58:50,
32,1168175601,한빛인프라소닉(주),이한철,분석,156004460,85.4,87.765,89.002,0.40410 (100.4041),10 14,2023/11/22 18:46:03,
33,2158704216,아임스통신주식회사,김종길,분석,156005070,85.4,87.765,89.002,0.40449 (100.40449),13 12,2023/11/22 10:11:53,
34,6178176364,(주)동양시스컴,정형보,분석,156005382,85.4,87.766,89.003,0.40470 (100.4047),14 11,2023/11/22 10:36:18,
35,1228185934,(주)시테크코리아,김진숙,분석,156007071,85.4,87.767,89.004,0.40580 (100.4058),5 8,2023/11/20 18:19:10,
36,2048147116,에이피엘모아 주식회사,이근효,분석,156009836,85.4,87.768,89.005,0.40759 (100.40759),8 10,2023/11/23 10:27:17,
37,1238160071,주식회사 래도,김윤성,분석,156010300,85.4,87.769,89.005,0.40789 (100.40789),4 12,2023/11/22 14:04:17,
38,1068648117,주식회사 티원엘에스,김영규,분석,156010450,85.4,87.769,89.005,0.40799 (100.40799),11 14,2023/11/20 20:27:00,
39,1068682075,주식회사 세이프원,이명근,분석,156011380,85.4,87.769,89.006,0.40860 (100.4086),4 2,2023/11/22 15:22:10,
40,2118645407,흥일정보통신(주),정본영,분석,156014146,85.4,87.771,89.008,0.41040 (100.4104),4 13,2023/11/22 10:29:43,
41,1248743567,주식회사 위드아이에스,이용주,분석,156014300,85.4,87.771,89.008,0.41050 (100.4105),3 6,2023/11/22 15:57:56,
42,1298124831,주식회사 이엔에스,정병덕,분석,156017680,85.4,87.773,89.01,0.41269 (100.41269),6 10,2023/11/24 07:37:16,
43,1098145720,주식회사 영원텔레콤,김재성,분석,156018450,85.4,87.774,89.01,0.41319 (100.41319),15 2,2023/11/21 15:36:12,
44,2298108150,한국산업써비스(주),조산현,분석,156018600,85.4,87.774,89.01,0.41329 (100.41329),5 2,2023/11/22 14:09:34,
45,1118113347,범진성업(주),최병권,분석,156019030,85.4,87.774,89.01,0.41357 (100.41357),4 7,2023/11/23 08:54:12,
46,6638100566,주식회사 이은네트웍스,김종필,분석,156021680,85.6,87.776,89.012,0.41529 (100.41529),13 2,2023/11/22 10:58:31,
47,1298119129,태극IBA(주),김용서,분석,156023374,85.6,87.777,89.013,0.41640 (100.4164),7 13,2023/11/23 09:17:24,
48,1498100022,주식회사 대승네트웍스,박중수,분석,156023840,85.6,87.777,89.013,0.41670 (100.4167),5 4,2023/11/22 14:19:09,
49,2158174914,덕일이앤티(주),김만준,분석,156024040,85.6,87.777,89.013,0.41683 (100.41683),1 15,2023/11/19 17:51:21,
50,5668100829,스마트한 주식회사,강호성,분석,156024144,85.6,87.777,89.013,0.41690 (100.4169),8 14,2023/11/20 13:02:53,
51,2158138510,신신이앤씨주식회사,하상청,분석,156025374,85.6,87.778,89.014,0.41770 (100.4177),12 1,2023/11/22 15:30:22,
52,1298635615,(주)두온네트웍스,임동성,분석,156028140,85.6,87.78,89.016,0.41949 (100.41949),3 9,2023/11/23 10:57:10,
53,1288152881,코디텍 주식회사,정경희,분석,156032760,85.6,87.782,89.018,0.42250 (100.4225),12 2,2023/11/22 17:15:14,
54,1328152594,(주)서원이엔씨,서철우,분석,156032910,85.6,87.783,89.018,0.42260 (100.4226),1 15,2023/11/23 17:36:49,
55,1018144159,주식회사 넥선,박민호,분석,156033210,85.6,87.783,89.018,0.42279 (100.42279),14 8,2023/11/22 12:21:54,
56,2158799300,주식회사 다인이엔에스,방인숙,분석,156036000,85.6,87.784,89.02,0.42460 (100.4246),9 11,2023/11/22 10:01:20,
57,2208742003,신영에스아이 (주),박형근,분석,156037680,85.8,87.785,89.021,0.42570 (100.4257),5 11,2023/11/23 13:20:04,
58,1278181893,오푸스(주),허도영,분석,156038110,85.8,87.786,89.021,0.42598 (100.42598),1 14,2023/11/23 07:03:20,
59,1238189423,엘림광통신 주식회사,유영록,분석,156038447,85.8,87.786,89.021,0.42620 (100.4262),8 7,2023/11/23 09:58:15,
60,1108131570,(주)조은시스템,김창윤,분석,156038910,85.8,87.786,89.022,0.42650 (100.4265),14 13,2023/11/22 08:01:24,
61,1098161583,주식회사 호서텔넷,민경일,분석,156041980,85.8,87.788,89.023,0.42849 (100.42849),14 10,2023/11/22 08:59:06,
62,2098132812,주식회사 피치테크,이현철,분석,156043520,85.8,87.789,89.024,0.42949 (100.42949),5 4,2023/11/22 09:05:25,
63,2648123533,주식회사 마이티시스템,조성철,분석,156046600,85.8,87.791,89.026,0.43150 (100.4315),14 13,2023/11/23 10:12:13,
64,1298656089,주식회사 쓰리에스전기통신,장동순,분석,156046900,85.8,87.791,89.026,0.43169 (100.43169),1 3,2023/11/22 15:47:32,
65,5028189475,(주)재우전력,최용준,분석,156048440,85.8,87.792,89.027,0.43269 (100.43269),12 5,2023/11/22 13:47:19,
66,4088126237,주식회사 홍석,심우상,분석,156049500,85.8,87.793,89.028,0.43338 (100.43338),15 4,2023/11/23 18:42:02,
67,1128152488,주식회사 아하,구기도,분석,156051670,85.8,87.794,89.029,0.43479 (100.43479),4 14,2023/11/22 15:50:31,
68,1298151420,네오넷피아 주식회사,김연길,분석,156052751,86.0,87.795,89.03,0.43550 (100.4355),11 12,2023/11/18 12:37:30,
69,1278142022,(주)광명텔레콤,윤경심,분석,156053810,86.0,87.795,89.03,0.43618 (100.43618),8 6,2023/11/22 21:45:15,
70,1168173694,(주)지엠에스인터내셔날,김형준,분석,156054289,86.0,87.796,89.03,0.43650 (100.4365),14 11,2023/11/21 14:35:15,
71,1278158989,(주)인터엠,조남용,분석,156055057,86.0,87.796,89.031,0.43700 (100.437),15 2,2023/11/23 16:59:51,
72,1388189861,주식회사 세종정보통신,이지영,분석,156055980,86.0,87.797,89.031,0.43760 (100.4376),5 14,2023/11/22 19:54:58,
73,1198191309,용진하이테크에너지 주식회사,김진석,분석,156059060,86.0,87.799,89.033,0.43960 (100.4396),15 6,2023/11/23 15:24:54,
74,5518802256,주식회사 극동이앤씨,국동성,분석,156059364,86.0,87.799,89.033,0.43980 (100.4398),15 2,2023/11/24 07:53:32,
75,1018642326,한우이앤에스(주),변준석,분석,156060287,86.0,87.799,89.034,0.44040 (100.4404),1 15,2023/11/23 14:36:14,
76,3038701398,주식회사 풀빛네트웍,박은혜,분석,156063670,86.0,87.801,89.036,0.44260 (100.4426),7 6,2023/11/23 19:04:55,
77,1308147023,가락전자(주),장성준,분석,156063700,86.0,87.801,89.036,0.44261 (100.44261),7 14,2023/11/23 09:23:12,
78,2140875125,삼화전기정보통신공사,석동욱,분석,156063970,86.0,87.802,89.036,0.44279 (100.44279),4 14,2023/11/17 19:13:58,
79,6378801279,주식회사정암정보통신,조강수,분석,156064590,86.0,87.802,89.036,0.44319 (100.44319),6 10,2023/11/22 08:19:14,
80,1258602577,주식회사 유디피시스,유정미,분석,156065520,86.0,87.803,89.037,0.44380 (100.4438),10 12,2023/11/22 08:40:15,
81,8518801292,주식회사 아텍정보시스템,이춘성,분석,156065930,86.0,87.803,89.037,0.44406 (100.44406),13 10,2023/11/20 10:29:10,
82,3638602257,주식회사 다윈정보기술,이득선,분석,156070280,86.2,87.805,89.04,0.44689 (100.44689),10 9,2023/11/23 16:59:11,
83,2608702203,주식회사 키움,최연희,분석,156070480,86.2,87.806,89.04,0.44702 (100.44702),5 10,2023/11/23 16:59:30,
84,1100668347,민성정보통신,김영익,분석,156074590,86.2,87.808,89.042,0.44970 (100.4497),7 12,2023/11/23 17:14:54,
84,1198647905,주식회사 리안시스템,원미리,분석,156074590,86.2,87.808,89.042,0.44970 (100.4497),14 15,2023/11/22 21:02:22,
86,7178701199,주식회사 에스오씨코리아,정훈채,분석,156076560,86.2,87.809,89.043,0.45098 (100.45098),15 2,2023/11/24 09:14:03,
87,6568601223,주식회사 미소기술공사,이춘근,분석,156078900,86.2,87.811,89.044,0.45250 (100.4525),7 6,2023/11/24 00:22:21,
88,1288669067,주식회사미르통신,정용익,분석,156079200,86.2,87.811,89.045,0.45269 (100.45269),10 3,2023/11/22 09:57:20,
89,4918801315,주식회사 혜성테크윈,우윤학,분석,156083970,86.2,87.814,89.047,0.45579 (100.45579),6 4,2023/11/24 09:56:37,
90,8418801179,주식회사 태경정보통신,나정은,분석,156084894,86.2,87.814,89.048,0.45640 (100.4564),7 2,2023/11/22 15:01:29,
91,1428108703,(주) 이엠테크,홍상기,분석,156085510,86.4,87.815,89.048,0.45680 (100.4568),2 7,2023/11/23 16:27:06,
92,2308103607,주식회사 디케이앤트,양동국,분석,156085664,86.4,87.815,89.048,0.45690 (100.4569),13 2,2023/11/23 17:13:54,
93,1308632559,(주)소리통신기술,구기성,분석,156085972,86.4,87.815,89.049,0.45710 (100.4571),3 2,2023/11/23 13:58:29,
94,2328102583,서진정보통신 주식회사,안병학,분석,156086740,86.4,87.816,89.049,0.45760 (100.4576),12 7,2023/11/22 14:10:59,
95,1138640850,주식회사 우솔네트웍스,유상열,분석,156088280,86.4,87.817,89.05,0.45860 (100.4586),12 5,2023/11/22 14:54:34,
96,1098603050,(주)이루기술,박지현,분석,156089510,86.4,87.817,89.051,0.45940 (100.4594),15 2,2023/11/23 10:26:00,
96,1108185552,한양이이씨 주식회사,문주환,분석,156089510,86.4,87.817,89.051,0.45940 (100.4594),9 8,2023/11/23 10:32:58,
98,1268125883,(주)성남공영,김민석,분석,156092510,86.4,87.819,89.052,0.46135 (100.46135),8 1,2023/11/22 10:01:24,
99,1088193869,(주)동명텔레콤,김경은,분석,156093350,86.4,87.82,89.053,0.46189 (100.46189),4 12,2023/11/22 08:42:05,
100,1198140488,(주)삼정보안시스템,조광남,분석,156093970,86.4,87.82,89.053,0.46230 (100.4623),7 13,2023/11/22 13:20:30,
101,3118701797,존텔레콤 주식회사,고현환,분석,156094390,86.4,87.82,89.053,0.46257 (100.46257),15 9,2023/11/23 15:13:24,
102,4278601362,주식회사 케이엔테크,고범철,분석,156094400,86.4,87.82,89.053,0.46258 (100.46258),12 6,2023/11/22 19:56:41,
103,2228118792,(주)우광전기통신,정동균,분석,156094500,86.4,87.82,89.053,0.46264 (100.46264),12 4,2023/11/24 07:45:36,
104,2068694508,주식회사 웰정보기술,강희춘,분석,156095161,86.4,87.821,89.054,0.46307 (100.46307),4 3,2023/11/22 10:06:00,
105,2158727392,매컴정보통신(주),장병호,분석,156095350,86.4,87.821,89.054,0.46319 (100.46319),13 1,2023/11/22 07:33:29,
106,1348143368,주식회사 디피엔,유선영,분석,156096830,86.4,87.822,89.055,0.46416 (100.46416),12 14,2023/11/17 15:04:55,
107,2458600908,주식회사 우일전력,박춘일,분석,156097970,86.4,87.822,89.055,0.46490 (100.4649),9 4,2023/11/22 12:45:32,
108,8978600790,로봇앤컴 주식회사,이경일,분석,156098280,86.4,87.823,89.056,0.46510 (100.4651),7 1,2023/11/17 13:00:35,
109,1198606485,주식회사 에이치엠솔루션,이상진,분석,156100000,86.4,87.824,89.057,0.46622 (100.46622),5 2,2023/11/17 10:10:39,
110,7138700204,주식회사 비츠에스앤지,최분임,분석,156100250,86.4,87.824,89.057,0.46638 (100.46638),8 5,2023/11/23 16:43:35,
111,1138672575,주식회사 시스메이트,정종균,분석,156101200,86.4,87.824,89.057,0.46700 (100.467),7 14,2023/11/22 13:31:37,
112,5408800603,금동전기 주식회사,김명자,분석,156101505,86.6,87.825,89.057,0.46720 (100.4672),8 2,2023/11/23 09:53:56,
113,1328101794,주식회사 남양이앤씨,원용선,분석,156103350,86.6,87.826,89.058,0.46840 (100.4684),11 1,2023/11/24 09:41:58,
114,3078140955,태현전력 주식회사,이정숙,분석,156103505,86.6,87.826,89.059,0.46850 (100.4685),6 14,2023/11/23 16:45:21,
115,4568800195,주식회사 동부코리아통신,윤미옥,분석,156106427,86.6,87.828,89.06,0.47040 (100.4704),10 12,2023/11/23 13:58:34,
116,2208127086,디케이엠텍 주식회사,차영문,분석,156106580,86.6,87.828,89.06,0.47050 (100.4705),1 11,2023/11/24 09:48:36,
117,1068627747,주식회사 에이케이지씨,이구근,분석,156107811,86.6,87.828,89.061,0.47130 (100.4713),13 9,2023/11/22 15:22:03,
118,3458701320,주식회사 산호,임성숙,분석,156109349,86.6,87.829,89.062,0.47230 (100.4723),4 2,2023/11/23 17:46:58,
119,1308662150,주식회사 유아이티,강선구,분석,156109650,86.6,87.83,89.062,0.47249 (100.47249),9 13,2023/11/22 14:59:49,
120,1348700022,이앤엠 주식회사,김숙자,분석,156109810,86.6,87.83,89.062,0.47260 (100.4726),5 7,2023/11/23 10:00:07,
121,5548101960,주식회사 대광아이엔씨,손문,분석,156109960,86.6,87.83,89.062,0.47269 (100.47269),14 4,2023/11/22 10:35:58,
122,1198634055,주식회사 대한정보시스템,이용성,분석,156110580,86.6,87.83,89.063,0.47310 (100.4731),4 13,2023/11/22 01:09:19,
123,1308167830,주식회사 미디컴전자,정광영,분석,156111190,86.6,87.831,89.063,0.47349 (100.47349),2 8,2023/11/22 15:33:06,
124,8948600277,주식회사 마하사운드,변인규,분석,156111348,86.6,87.831,89.063,0.47360 (100.4736),11 14,2023/11/24 09:30:51,
125,1248114060,주식회사현신정보통신,김효정,분석,156113190,86.6,87.832,89.064,0.47479 (100.47479),4 7,2023/11/23 08:39:31,
126,1868701018,주식회사 소담정보통신,주옥,분석,156113194,86.6,87.832,89.064,0.47480 (100.4748),13 7,2023/11/22 10:12:48,
127,2148824685,육일정보통신 주식회사,김지곤,분석,156114750,86.6,87.833,89.065,0.47581 (100.47581),3 4,2023/11/23 16:48:59,
128,2078148017,(주)명신시스템,노근식,분석,156116270,86.6,87.834,89.066,0.47680 (100.4768),14 15,2023/11/23 16:18:43,
129,1283901651,한수전기통신공사,김한중,분석,156116577,86.6,87.834,89.066,0.47700 (100.477),2 7,2023/11/23 15:11:09,
130,1078642265,텔레플러스주식회사,황은성,분석,156116578,86.6,87.834,89.066,0.47700 (100.477),10 4,2023/11/17 13:53:12,
131,1418140603,주식회사 서진씨앤씨,김현정,분석,156119040,86.8,87.835,89.067,0.47860 (100.4786),1 14,2023/11/23 14:29:16,
132,1078688354,(주)혜인에스앤에스,유순희,분석,156120423,86.8,87.836,89.068,0.47950 (100.4795),1 14,2023/11/23 13:13:45,
133,5048620609,대신아이씨티 주식회사,정재덕,분석,156121650,86.8,87.837,89.069,0.48029 (100.48029),3 13,2023/11/22 16:18:32,
134,5478601711,주식회사 에이치제이엠(HJM),문희정,분석,156125190,86.8,87.839,89.071,0.48260 (100.4826),1 15,2023/11/22 17:40:04,
135,2040371641,한서전자,김영옥,분석,156125344,86.8,87.839,89.071,0.48270 (100.4827),11 7,2023/11/22 10:23:37,
136,1208663604,주식회사 한은씨앤씨,김기현,분석,156125500,86.8,87.839,89.071,0.48280 (100.4828),11 9,2023/11/23 16:50:39,
137,1238156183,서울전력주식회사,박태임,분석,156125805,86.8,87.84,89.071,0.48300 (100.483),2 1,2023/11/24 09:25:32,
138,1138165967,주식회사 다솔이앤씨,김선경,분석,156126683,86.8,87.84,89.072,0.48357 (100.48357),2 10,2023/11/23 16:04:49,
139,2208151999,현대에이치티 주식회사,이건구,분석,156127484,86.8,87.841,89.072,0.48409 (100.48409),6 14,2023/11/17 11:20:50,
140,4838600612,명신씨엔에스(주),노정희,분석,156130110,86.8,87.842,89.074,0.48579 (100.48579),8 3,2023/11/22 11:21:00,
141,8058801213,주식회사 알파정보통신,고기환,분석,156130727,86.8,87.843,89.074,0.48620 (100.4862),13 2,2023/11/20 16:54:15,
142,1078749469,주식회사 에이엠네트웍스,서정희,분석,156132260,86.8,87.843,89.075,0.48719 (100.48719),9 8,2023/11/23 09:15:38,
143,3428800519,(주)태원아이앤씨,강재이,분석,156132570,86.8,87.844,89.075,0.48739 (100.48739),3 11,2023/11/23 16:33:19,
144,1268634242,주식회사 웹센,심달호,분석,156134400,87.0,87.845,89.076,0.48858 (100.48858),3 7,2023/11/24 09:30:19,
145,1078679665,(주)젤루텍,이두규,분석,156134880,87.0,87.845,89.076,0.48890 (100.4889),8 5,2023/11/23 09:18:01,
146,1388134347,주식회사 패스넷,정정훈,분석,156136110,87.0,87.846,89.077,0.48970 (100.4897),12 6,2023/11/24 09:15:18,
147,6458700672,주식회사 비앤아이테크,김혜용,분석,156138571,87.0,87.847,89.079,0.49130 (100.4913),4 14,2023/11/22 16:23:39,
148,1321127073,아이넷정보통신,신동주,분석,156139490,87.0,87.848,89.079,0.49189 (100.49189),1 4,2023/11/24 09:38:53,
149,1248174165,(주)고려시스템,박가순,분석,156140720,87.0,87.849,89.08,0.49269 (100.49269),6 7,2023/11/22 11:16:33,
150,2068601178,주식회사 해인이티에프,오재근,분석,156141647,87.0,87.849,89.08,0.49330 (100.4933),6 14,2023/11/24 06:41:09,
151,1248171644,(주)대웅텔레콤,서성원,분석,156143650,87.0,87.85,89.081,0.49460 (100.4946),10 3,2023/11/23 09:30:51,
152,1243136230,중앙정보,김영민,분석,156146108,87.0,87.852,89.083,0.49620 (100.4962),3 14,2023/11/23 17:31:45,
153,1238122892,한국디지탈콘트롤 주식회사,신숙향,분석,156146260,87.0,87.852,89.083,0.49629 (100.49629),3 15,2023/11/23 09:01:25,
