순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,7418801210,주식회사 한국에이브이산업  [최종낙찰],이재숙,분석,97346900.0,85.0,87.745,88.585,0.09309 (100.09309),12 14,2022/01/28 07:04:41,
2,2130230588,태극정보통신,이상호,분석,97349316.0,85.0,87.747,88.587,0.09560 (100.0956),13 15,2022/01/28 09:41:13,
3,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,97349790.0,85.0,87.748,88.588,0.09609 (100.09609),6 7,2022/01/28 10:16:59,
4,2208865207,주식회사 소나텍,최성욱,분석,97357230.0,85.2,87.755,88.595,0.10380 (100.1038),8 1,2022/01/27 13:31:57,
5,1168161465,(주)솔루텍시스템,이인명,분석,97358983.0,85.2,87.757,88.596,0.10562 (100.10562),9 7,2022/01/28 11:36:41,
6,1138640850,주식회사 우솔네트웍스,유상열,분석,97361910.0,85.2,87.76,88.599,0.10866 (100.10866),4 6,2022/01/27 13:27:04,
7,2048129194,위성이앤씨(주),이양숙,분석,97363010.0,85.2,87.761,88.6,0.10980 (100.1098),5 1,2022/01/28 14:33:34,
8,1148135087,장한전산(주),이상철,분석,97366390.0,85.2,87.764,88.603,0.11330 (100.1133),15 11,2022/01/27 14:59:20,
9,1018176627,(주)엔터정보통신,이용구,분석,97366770.0,85.2,87.764,88.603,0.11370 (100.1137),15 6,2022/01/28 17:51:28,
10,1178164451,(주)지엠디텔레콤,김창윤,분석,97375157.0,85.4,87.772,88.611,0.12240 (100.1224),7 10,2022/01/28 12:20:33,
11,1088167041,(주)가디엘,최혜심,분석,97376995.0,85.4,87.774,88.613,0.12430 (100.1243),4 5,2022/02/03 09:36:57,
12,1328158074,주식회사 엘아이지시스템,윤종구,분석,97377080.0,85.4,87.774,88.613,0.12439 (100.12439),9 12,2022/01/28 09:25:42,
13,1078640952,(주)바비젼,이주일,분석,97377434.0,85.6,87.775,88.613,0.12476 (100.12476),4 7,2022/01/27 12:11:48,
14,2208626821,한성씨앤엔(주),한성,분석,97379500.0,85.6,87.777,88.615,0.12690 (100.1269),11 10,2022/01/28 04:31:20,
15,1018197466,주식회사콤위즈,정윤권,분석,97381620.0,85.6,87.779,88.617,0.12910 (100.1291),9 11,2022/01/27 15:40:20,
16,2078141917,합자회사 대성전업상사,권기원,분석,97382750.0,85.6,87.78,88.618,0.13027 (100.13027),9 3,2022/01/27 12:03:49,
17,2128145574,콤시스(주),서경환,분석,97384510.0,85.6,87.781,88.619,0.13210 (100.1321),15 6,2022/01/28 14:15:16,
18,2098211809,사단법인 해오름장애인협회,노영주,분석,97384799.0,85.6,87.782,88.62,0.13240 (100.1324),15 13,2022/02/03 09:41:26,
