순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2108122973,인터컴넷(주)  [최종낙찰],양지호,분석,167673347,85.0,87.745,88.288,-0.26850 (99.7315),13 9,2022/10/07 15:24:52,
2,2158686429,주식회사 비엔솔루트,김진형,분석,167675014,85.0,87.746,88.289,-0.26750 (99.7325),7 5,2022/10/12 08:02:41,
3,1168144224,제일정보건설 주식회사,김진철,분석,167681180,85.0,87.75,88.292,-0.26380 (99.7362),4 10,2022/10/12 08:47:52,
4,2018633767,주식회사 명진에스앤씨,이성훈,분석,167681670,85.0,87.75,88.293,-0.26351 (99.73649),7 15,2022/10/07 08:34:32,
5,1198687872,주식회사 스타버킷,김영섭,분석,167685180,85.0,87.752,88.294,-0.26140 (99.7386),9 15,2022/10/07 16:57:20,
6,1018139321,(주)세웅정보통신,장우진,분석,167686346,85.0,87.753,88.295,-0.26070 (99.7393),13 3,2022/10/11 09:11:57,
7,2158706984,도드람정보기술 주식회사,이명석,분석,167687510,85.0,87.753,88.296,-0.26001 (99.73999),2 10,2022/10/06 23:56:48,
8,3148189882,주식회사 제이케이씨엔에스,이동호,분석,167688180,85.0,87.754,88.296,-0.25960 (99.7404),6 5,2022/10/07 14:59:34,
9,2078129117,경우전기(주),김한정,분석,167690180,85.2,87.755,88.297,-0.25840 (99.7416),1 4,2022/10/11 09:47:52,
10,2208804175,주식회사 예준시스템,이인애,분석,167696840,85.2,87.758,88.3,-0.25441 (99.74559),15 6,2022/10/12 09:18:47,
11,1068619761,(주) 한걸음정보통신,정진원,분석,167698343,85.2,87.759,88.301,-0.25351 (99.74649),6 14,2022/10/06 18:24:57,
12,1358145603,한라인포넷(주),장경민,분석,167704341,85.2,87.763,88.304,-0.24991 (99.75009),15 12,2022/10/12 00:25:08,
13,1078212647,사단법인 한국장애인정치포럼,배영환,분석,167706800,85.2,87.764,88.306,-0.24843 (99.75157),3 14,2022/10/07 18:52:54,
14,1138640850,주식회사 우솔네트웍스,유상열,분석,167708510,85.4,87.765,88.307,-0.24740 (99.7526),15 9,2022/10/07 13:10:22,
15,1178153920,엠에스원디지털 주식회사,엄종만,분석,167709670,85.4,87.766,88.307,-0.24671 (99.75329),14 3,2022/10/11 18:19:14,
16,1048635974,주식회사 성원통신,송준형,분석,167710832,85.4,87.766,88.308,-0.24601 (99.75399),11 4,2022/10/12 08:16:52,
17,1068619820,주식회사유엔콘트롤,남성모,분석,167711000,85.4,87.766,88.308,-0.24591 (99.75409),1 4,2022/10/11 13:41:38,
18,1068660843,세중물산 주식회사,김용욱,분석,167715923,85.4,87.769,88.311,-0.24296 (99.75704),14 2,2022/10/07 10:59:37,
19,3578800544,디와이아이앤씨주식회사,주인웅,분석,167716507,85.4,87.77,88.311,-0.24260 (99.7574),12 9,2022/10/07 16:48:27,
20,1068644033,(주)코맥스디에스씨,안병호,분석,167718173,85.4,87.77,88.312,-0.24161 (99.75839),15 4,2022/10/11 09:27:12,
21,1208742187,주식회사 미소아이티,김재욱,분석,167719790,85.4,87.771,88.313,-0.24063 (99.75937),2 8,2022/10/07 10:13:03,
22,2158661490,(주)이베이테크,황경구,분석,167720170,85.4,87.772,88.313,-0.24041 (99.75959),15 5,2022/10/12 09:33:04,
23,2028159713,거산음향통신(주),김기만,분석,167725000,85.4,87.774,88.315,-0.23751 (99.76249),1 5,2022/10/05 11:39:04,
24,1088154468,(주)이젠정보통신,이동필,분석,167731840,85.6,87.778,88.319,-0.23340 (99.7666),10 9,2022/10/11 04:08:06,
25,2158747516,(주) 제이에스통신정보,한택수,분석,167734671,85.6,87.78,88.32,-0.23170 (99.7683),13 15,2022/10/11 08:26:29,
26,1198153514,다린전력(주),오승한,분석,167737100,85.6,87.781,88.322,-0.23025 (99.76975),8 7,2022/10/11 14:51:30,
27,2058139910,우현전기(주),채광식,분석,167742170,85.6,87.784,88.324,-0.22720 (99.7728),10 7,2022/10/12 09:26:04,
28,2068153517,뉴텔레콤(주),김을선,분석,167743500,85.8,87.785,88.325,-0.22641 (99.77359),13 11,2022/10/11 09:33:53,
29,2158643395,민네트워크(주),황상택,분석,167743760,85.8,87.785,88.325,-0.22625 (99.77375),1 11,2022/10/07 10:27:45,
30,2158133077,오티씨 주식회사,김희언,분석,167745337,85.8,87.786,88.326,-0.22530 (99.7747),7 13,2022/10/07 09:24:23,
31,2148675138,(주)대호아이티에스,임진덕,분석,167745500,85.8,87.786,88.326,-0.22521 (99.77479),14 3,2022/10/11 09:39:19,
32,1198118405,우광기전(주),이기진,분석,167746460,85.8,87.786,88.327,-0.22463 (99.77537),5 15,2022/10/12 08:31:27,
