순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1078162422,프라미스유 주식회사  [최종낙찰],박정은,분석,124571330,85.0,87.745,88.303,-0.25931 (99.74069),3 14,2020/11/04 09:49:27,
2,1178119238,주식회사 동양네트워크,김종렬,분석,124572198,85.0,87.746,88.304,-0.25860 (99.7414),9 14,2020/11/04 09:07:52,
3,1098611773,주식회사상현엔지니어링,이재권,분석,124573187,85.0,87.746,88.305,-0.25780 (99.7422),5 2,2020/11/03 09:04:09,
4,2048170015,(주)하남통신,김종화,분석,124574054,85.0,87.747,88.305,-0.25710 (99.7429),9 8,2020/11/03 10:28:44,
5,2048648634,주식회사 디에스에스지,이주미,분석,124577190,85.0,87.749,88.308,-0.25457 (99.74543),4 13,2020/11/03 15:30:10,
6,1048157634,쿠도커뮤니케이션(주),김용식,분석,124578260,85.0,87.75,88.308,-0.25371 (99.74629),11 15,2020/11/04 09:27:08,
7,1198606485,주식회사 에이치엠솔루션,이상진,분석,124578300,85.0,87.75,88.308,-0.25367 (99.74633),11 12,2020/11/03 15:23:00,
7,2178114305,주식회사 케이엠씨앤아이,서정만,분석,124578300,85.0,87.75,88.308,-0.25367 (99.74633),14 8,2020/11/04 09:53:32,
9,1058197338,(주)라인정보시스템,홍상희,분석,124579000,85.0,87.751,88.309,-0.25311 (99.74689),5 15,2020/11/04 09:03:33,
10,1738100739,주식회사 이음테크넷,임봉순,분석,124579253,85.0,87.751,88.309,-0.25290 (99.7471),10 12,2020/11/04 09:24:49,
11,1068648591,주식회사 투지시스템,김승택,분석,124579830,85.0,87.751,88.31,-0.25244 (99.74756),11 9,2020/11/03 09:19:19,
12,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,124581010,85.0,87.752,88.31,-0.25149 (99.74851),4 2,2020/11/03 08:47:54,
13,2148668087,주식회사 네오티스,이운학,분석,124581327,85.0,87.752,88.311,-0.25123 (99.74877),11 1,2020/11/02 16:24:57,
14,1098150316,(주)건우통신,노형환,분석,124581430,85.0,87.753,88.311,-0.25115 (99.74885),9 4,2020/11/03 16:49:17,
15,2158643395,민네트워크(주),황상택,분석,124582840,85.0,87.754,88.312,-0.25001 (99.74999),10 8,2020/11/03 17:16:47,
16,6918100014,에스큐앤티 주식회사(SQ&T Inc.),박윤지,분석,124583213,85.0,87.754,88.312,-0.24971 (99.75029),9 13,2020/11/02 09:20:33,
17,2148891087,세경네트웍스 주식회사,장중석,분석,124584450,85.2,87.755,88.313,-0.24871 (99.75129),13 14,2020/11/03 09:34:15,
18,1198682431,(주)대경시스텍,반기수,분석,124585441,85.2,87.756,88.313,-0.24791 (99.75209),9 10,2020/11/02 09:11:40,
19,1054180243,태우산전,강정자,분석,124585566,85.2,87.756,88.314,-0.24780 (99.7522),5 12,2020/11/03 13:07:59,
20,1098143872,보은전자방송통신(주),우영섭,분석,124586927,85.2,87.757,88.315,-0.24670 (99.7533),12 4,2020/11/03 10:15:33,
21,1098651964,셀코정보기술 주식회사,권영용,분석,124598593,85.4,87.766,88.323,-0.23728 (99.76272),7 14,2020/11/04 11:55:42,
22,1138190302,(주)우리젠,고상원,분석,124600000,85.4,87.767,88.324,-0.23614 (99.76386),1 7,2020/11/03 09:11:23,
23,1088193869,(주)동명텔레콤,김경은,분석,124600791,85.4,87.767,88.324,-0.23550 (99.7645),3 8,2020/11/02 10:15:46,
24,2148661411,(주)엘리시스,이시정,분석,124601000,85.4,87.767,88.325,-0.23534 (99.76466),12 10,2020/11/04 09:00:34,
25,2108149521,주식회사 구일일무인경비시스템,박종철,분석,124605100,85.4,87.771,88.327,-0.23202 (99.76798),15 9,2020/11/04 09:02:00,
26,2148669602,(주)우호텔레콤,이강록,분석,124605600,85.4,87.771,88.328,-0.23162 (99.76838),9 8,2020/11/03 16:15:27,
27,2048109261,영한산업(주),권지영,분석,124610000,85.4,87.774,88.331,-0.22806 (99.77194),3 15,2020/11/04 09:16:13,
28,2138198870,주식회사 근우,김재진,분석,124611300,85.6,87.775,88.332,-0.22701 (99.77299),13 5,2020/11/02 17:27:33,
29,8908701311,(주)에이디넷,주종명,분석,124612180,85.6,87.776,88.332,-0.22630 (99.7737),6 15,2020/11/02 15:40:05,
30,2158620617,미디어텔레콤(주),김용대,분석,124615986,85.6,87.779,88.335,-0.22323 (99.77677),11 5,2020/11/04 08:26:03,
31,2118603519,에쓰이씨 주식회사,이명규,분석,124616263,85.6,87.779,88.335,-0.22301 (99.77699),1 5,2020/11/03 16:17:33,
32,2078155629,씨티아이앤아이(주),김덕제,분석,124616574,85.6,87.779,88.336,-0.22275 (99.77725),15 10,2020/11/03 08:01:35,
33,1138111990,한경기전(주),박태용,분석,124617010,85.6,87.78,88.336,-0.22240 (99.7776),3 1,2020/11/03 08:58:47,
34,2158138830,주식회사와이드이엔씨,최주섭,분석,124619080,85.6,87.781,88.337,-0.22073 (99.77927),10 12,2020/11/03 14:41:36,
35,1118128082,(주)디투엔지니어링,김낙경,분석,124621340,85.6,87.783,88.339,-0.21890 (99.7811),14 13,2020/11/04 09:53:08,
36,1138611108,(주)도원디에스,이정우,분석,124621580,85.6,87.783,88.339,-0.21871 (99.78129),7 5,2020/11/02 13:37:18,
37,4028141375,주식회사 이레유비크,박임철,분석,124621834,85.6,87.783,88.339,-0.21850 (99.7815),11 6,2020/11/04 09:15:13,
38,2048601134,주식회사시원에스알아이,김종훈,분석,124622383,85.6,87.784,88.34,-0.21806 (99.78194),7 6,2020/11/04 09:02:22,
39,2055169402,청포음향,신동열,분석,124624804,85.8,87.785,88.341,-0.21611 (99.78389),1 10,2020/11/03 18:06:48,
40,2048174554,주식회사 창흥텔레콤,진경미,분석,124627100,85.8,87.787,88.343,-0.21425 (99.78575),12 6,2020/11/04 07:46:10,
41,1198664224,포스텍네트웍스 주식회사,김권일,분석,124628620,85.8,87.788,88.344,-0.21302 (99.78698),8 6,2020/11/03 17:34:25,
42,1208166080,(주)기산텔레콤,박병기,분석,124628800,85.8,87.789,88.344,-0.21288 (99.78712),7 3,2020/11/03 13:02:32,
43,2130230588,태극정보통신,이상호,분석,124630375,85.8,87.79,88.345,-0.21160 (99.7884),11 10,2020/11/02 14:58:17,
44,8208100418,주식회사 드웰링,전정환,분석,124631118,85.8,87.79,88.346,-0.21100 (99.789),4 15,2020/11/03 13:38:46,
45,2098130809,(주)엔트립,최종국,분석,124633120,85.8,87.792,88.347,-0.20939 (99.79061),15 4,2020/11/02 09:13:09,
46,1198191309,용진하이테크에너지 주식회사,김진석,분석,124633780,85.8,87.792,88.348,-0.20885 (99.79115),4 1,2020/11/03 09:42:31,
