순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1208111644,주식회사 광신전설  [최종낙찰],이범선,분석,25923890,85.0,87.745,88.326,-0.14169 (99.85831),13 5,2020/06/23 15:22:00,
2,2158687767,(주)에스앤디비즈,정성호,분석,25924000,85.0,87.745,88.327,-0.14126 (99.85874),11 12,2020/06/20 17:46:33,
3,6668701377,주식회사 미래정보통신,이희재,분석,25924066,85.0,87.746,88.327,-0.14100 (99.859),4 14,2020/06/23 08:47:55,
4,1138606420,(주)엠케이시큐리티,박상철,분석,25924200,85.0,87.746,88.327,-0.14048 (99.85952),2 5,2020/06/22 09:38:08,
5,2148824685,육일정보통신 주식회사,김영옥,분석,25924350,85.0,87.747,88.328,-0.13990 (99.8601),2 9,2020/06/22 13:37:42,
6,7608601328,주식회사 스마트캅스,김선희,분석,25924600,85.0,87.748,88.329,-0.13893 (99.86107),1 4,2020/06/22 11:13:27,
7,1388153946,주식회사 넷마루,손창국,분석,25924640,85.0,87.748,88.329,-0.13877 (99.86123),5 8,2020/06/22 10:09:38,
8,2208742342,주식회사 채울,박찬요,분석,25924970,85.0,87.749,88.33,-0.13749 (99.86251),13 4,2020/06/24 16:33:03,
9,1078619629,염광전기통신(주),최인재,분석,25925095,85.0,87.749,88.33,-0.13701 (99.86299),4 6,2020/06/22 18:02:42,
10,2128142640,팍스코이앤아이(주),송기민,분석,25925100,85.0,87.749,88.33,-0.13699 (99.86301),3 14,2020/06/23 16:19:54,
11,1268194167,(주)인포인네트웍스,전헌주,분석,25925212,85.0,87.75,88.331,-0.13655 (99.86345),8 14,2020/06/23 11:02:40,
12,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,25925420,85.0,87.75,88.331,-0.13574 (99.86426),10 1,2020/06/24 08:26:35,
13,1198656229,주식회사 경진네트워크,김응환,분석,25925559,85.0,87.751,88.332,-0.13520 (99.8648),3 12,2020/06/23 08:54:44,
14,1308609776,씨에스텔레콤(주),주종남,분석,25925560,85.0,87.751,88.332,-0.13520 (99.8648),14 10,2020/06/22 13:39:49,
15,1058164176,(주)신보파워텍,공민우,분석,25925620,85.0,87.751,88.332,-0.13497 (99.86503),3 8,2020/06/24 10:41:20,
16,1278194985,(주)디테코,임해수,분석,25925735,85.0,87.752,88.332,-0.13452 (99.86548),14 2,2020/06/22 14:41:14,
17,2148798098,주식회사 에이스뷰테크,김종오,분석,25926000,85.0,87.753,88.333,-0.13349 (99.86651),3 11,2020/06/22 10:02:09,
18,1060115808,영진정보통신,이종규,분석,25926020,85.0,87.753,88.333,-0.13341 (99.86659),3 4,2020/06/19 08:50:34,
19,1208633380,(주)에스에스통신,이종필,분석,25926101,85.0,87.753,88.334,-0.13310 (99.8669),14 8,2020/06/23 08:49:46,
20,1208609541,청강전기(주),김관호,분석,25926204,85.0,87.753,88.334,-0.13270 (99.8673),13 3,2020/06/24 10:09:19,
21,2048147116,(주)모아종합전설,이근효,분석,25926229,85.0,87.753,88.334,-0.13260 (99.8674),14 6,2020/06/23 16:23:42,
22,1138603869,(주)포스트엠비,안덕영,분석,25926641,85.2,87.755,88.336,-0.13100 (99.869),2 13,2020/06/23 09:25:32,
23,1048603486,우영메카(주),김규승,분석,25926848,85.2,87.756,88.336,-0.13020 (99.8698),3 12,2020/06/21 22:13:27,
24,2228128913,주식회사 대양종합전기,김춘근,분석,25927300,85.2,87.757,88.338,-0.12844 (99.87156),9 11,2020/06/24 09:10:02,
25,1048636288,(주)엠케이이엔씨,문광일,분석,25927480,85.2,87.758,88.338,-0.12775 (99.87225),8 5,2020/06/23 08:45:10,
26,2148805903,리조이스통신주식회사,최공휘,분석,25927542,85.2,87.758,88.339,-0.12750 (99.8725),10 6,2020/06/23 07:58:29,
27,1068638093,(주)엘케이시스코,이기일,분석,25927550,85.2,87.758,88.339,-0.12747 (99.87253),9 6,2020/06/23 10:04:38,
28,2128166526,아트에이브이 주식회사,권우철,분석,25927613,85.2,87.758,88.339,-0.12723 (99.87277),9 12,2020/06/19 17:35:05,
29,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,25927750,85.2,87.759,88.339,-0.12670 (99.8733),8 6,2020/06/23 10:17:00,
30,1148683959,제이엔에스텍주식회사,안종기,분석,25927830,85.2,87.759,88.34,-0.12639 (99.87361),10 7,2020/06/24 09:36:18,
31,2158749469,(주)더블유에프텍,이영길,분석,25928005,85.2,87.76,88.34,-0.12571 (99.87429),14 12,2020/06/22 10:46:51,
32,7468101628,주식회사 천호정보통신,백종현,분석,25928130,85.2,87.76,88.341,-0.12522 (99.87478),12 1,2020/06/24 09:24:02,
33,2158199031,한소리이앤씨주식회사,안홍희,분석,25928440,85.2,87.761,88.342,-0.12402 (99.87598),9 1,2020/06/23 09:09:46,
34,1298183408,주식회사 뉴인테크,곽순임,분석,25928590,85.2,87.762,88.342,-0.12344 (99.87656),4 2,2020/06/23 14:57:35,
