순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2088115241,한애전자(주),최용경,분석,428055780,86.336,86.588,0.29349 (100.29349),3 8,2018/08/30 11:00:00,
2,1228168629,주식회사 한울네트웍,박종주,분석,428058400,86.337,86.588,0.29411 (100.29411),11 8,2018/08/30 11:00:00,
3,1074870357,영진정보통신,김종규,분석,428063040,86.338,86.589,0.29520 (100.2952),3 8,2018/08/30 11:00:00,
4,2037683508,우리통신네트워크,김만수,분석,428075420,86.34,86.592,0.29810 (100.2981),13 2,2018/08/30 11:00:00,
5,1138166985,(주)에스앤티에스,이청대,분석,428078250,86.341,86.592,0.29876 (100.29876),1 2,2018/08/30 11:00:00,
6,1138603869,(주)포스트엠비,안덕영,분석,428089074,86.343,86.595,0.30130 (100.3013),2 4,2018/08/30 11:00:00,
7,1208782160,에스엔에스이서비스주식회사,정경식,분석,428089500,86.343,86.595,0.30139 (100.30139),14 3,2018/08/30 11:00:00,
8,1248625392,(주)파워텔레콤,조호연,분석,428092920,86.344,86.595,0.30220 (100.3022),5 7,2018/08/30 11:00:00,
9,1058192352,한아름정보통신(주),손경선,분석,428103990,86.346,86.598,0.30479 (100.30479),15 3,2018/08/30 11:00:00,
10,4028141375,주식회사 이레유비크,박임철,분석,428109130,86.347,86.599,0.30599 (100.30599),11 7,2018/08/30 11:00:00,
11,1128141680,주식회사엠케이씨티,장재철,분석,428110980,86.347,86.599,0.30643 (100.30643),3 9,2018/08/30 11:00:00,
12,1388114337,주식회사 신안정보통신,주을목,분석,428121090,86.349,86.601,0.30880 (100.3088),2 7,2018/08/30 11:00:00,
13,1180565240,성보전자통신,양행천,분석,428123650,86.35,86.602,0.30940 (100.3094),11 13,2018/08/30 11:00:00,
14,2208727337,주식회사주니파워네트웍스,노병준,분석,428133470,86.352,86.604,0.31170 (100.3117),10 7,2018/08/30 11:00:00,
15,1358102055,(주)단성,김천호,분석,428137303,86.353,86.604,0.31260 (100.3126),1 7,2018/08/30 11:00:00,
