순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2048182660,동원오비텍(주)  [최종낙찰],박동을,분석,113993500,85.0,87.745,87.688,-0.06422 (99.93578),3 10,2018/12/12 15:03:29,
2,2148123348,성제전기(주),김팔성,분석,113996036,85.0,87.747,87.69,-0.06199 (99.93801),4 3,2018/12/14 09:11:54,
3,1168137418,두레옵트로닉스 주식회사,최수현,분석,114002410,85.0,87.752,87.695,-0.05641 (99.94359),2 8,2018/12/12 17:08:45,
4,1068616819,(주)현성인포컴,박홍수,분석,114008001,85.2,87.757,87.699,-0.05150 (99.9485),11 12,2018/12/13 15:55:40,
5,1068180183,보람정보통신서비스(주),안창진,분석,114008580,85.2,87.757,87.7,-0.05100 (99.949),13 11,2018/12/07 16:04:30,
6,1148189360,(주)지오,오광연,분석,114008712,85.2,87.757,87.7,-0.05088 (99.94912),15 7,2018/12/12 10:31:34,
7,2120549052,태성통신,최재석,분석,114010574,85.2,87.759,87.701,-0.04925 (99.95075),6 10,2018/12/14 06:49:39,
8,1208178820,(주)아이티엑스엠투엠,박상열,분석,114010967,85.2,87.759,87.702,-0.04890 (99.9511),13 6,2018/12/12 10:57:28,
9,2158168163,블루엔이(주),정홍채,분석,114012790,85.2,87.76,87.703,-0.04731 (99.95269),5 13,2018/12/14 09:14:10,
10,1048155392,에이제이아이티(주),김수용,분석,114012910,85.2,87.76,87.703,-0.04720 (99.9528),11 10,2018/12/13 09:49:21,
11,2018604618,(주)씨피에스일렉트론,안영균,분석,114013930,85.2,87.761,87.704,-0.04631 (99.95369),6 11,2018/12/13 11:35:09,
12,2028104237,대선이엔씨(주),최승재,분석,114019758,85.4,87.766,87.708,-0.04120 (99.9588),4 15,2018/12/13 16:28:09,
13,1058161048,서울데이타통신(주),이희승,분석,114023170,85.4,87.768,87.711,-0.03821 (99.96179),7 9,2018/12/12 11:04:22,
14,1208633380,(주)에스에스통신,이종필,분석,114023740,85.4,87.769,87.711,-0.03771 (99.96229),7 5,2018/12/13 09:38:23,
15,2158603049,유니넷텍(주),김한호,분석,114024130,85.4,87.769,87.712,-0.03736 (99.96264),7 4,2018/12/13 20:43:53,
16,1198173261,(주)현대네트웍기술,조성익,분석,114024200,85.4,87.769,87.712,-0.03730 (99.9627),3 5,2018/12/12 10:59:15,
17,1188117816,(주)영원정보통신,전춘식,분석,114026823,85.4,87.771,87.714,-0.03500 (99.965),10 11,2018/12/11 14:57:19,
18,2208773239,주식회사 태영엔에스,김윤태,분석,114028600,85.4,87.772,87.715,-0.03345 (99.96655),14 4,2018/12/14 09:07:52,
19,2141167760,세기정보통신,송재홍,분석,114033320,85.6,87.776,87.719,-0.02931 (99.97069),9 5,2018/12/12 16:45:48,
20,2158749469,(주)더블유에프텍,이영길,분석,114034910,85.6,87.777,87.72,-0.02791 (99.97209),15 6,2018/12/04 11:00:41,
21,1198650754,비젼전자통신 주식회사,홍성수,분석,114036740,85.6,87.779,87.721,-0.02631 (99.97369),14 11,2018/12/12 11:48:42,
22,1068654531,(주)미래디앤에스,김용준,분석,114037201,85.6,87.779,87.722,-0.02591 (99.97409),7 9,2018/12/13 10:45:31,
23,1148676763,유토피아정보기술(주),안종섭,분석,114037909,85.6,87.78,87.722,-0.02529 (99.97471),1 3,2018/12/13 08:35:16,
24,1198191309,용진하이테크에너지 주식회사,김진석,분석,114042073,85.6,87.783,87.726,-0.02163 (99.97837),9 2,2018/12/13 16:19:59,
25,2100412872,유광미디어,김유성,분석,114042200,85.6,87.783,87.726,-0.02152 (99.97848),12 3,2018/12/13 14:13:11,
26,1198640708,주식회사 청아정보통신,윤석근,분석,114044960,85.8,87.785,87.728,-0.01910 (99.9809),7 6,2018/12/12 08:03:20,
27,1198168638,주식회사 연훈,박정호,분석,114045872,85.8,87.786,87.728,-0.01830 (99.9817),13 8,2018/12/13 10:13:51,
28,1098643616,주식회사 나래젠,박경환,분석,114045945,85.8,87.786,87.728,-0.01824 (99.98176),10 3,2018/12/11 18:45:21,
29,1098167078,(주)에스씨네트,이계영,분석,114049290,85.8,87.788,87.731,-0.01531 (99.98469),8 3,2018/12/04 07:50:12,
30,1041890207,삼정정보통신,이순봉,분석,114050780,85.8,87.789,87.732,-0.01400 (99.986),15 7,2018/12/11 14:40:34,
31,1278171963,(주)서광시스템,박영,분석,114051802,85.8,87.79,87.733,-0.01311 (99.98689),7 12,2018/12/13 15:41:16,
32,1068604045,솔텍인포넷 주식회사,이해진,분석,114054880,85.8,87.793,87.735,-0.01041 (99.98959),12 6,2018/12/12 11:13:44,
33,2048190516,주식회사동훈전설,정준모,분석,114055111,85.8,87.793,87.736,-0.01020 (99.9898),4 11,2018/12/13 13:50:52,
34,1058683498,주식회사 일동전력,오정미,분석,114058480,86.0,87.795,87.738,-0.00725 (99.99275),2 10,2018/12/14 08:14:10,
35,2098137137,주식회사우일씨앤아이,이준호,분석,114058945,86.0,87.796,87.738,-0.00684 (99.99316),12 3,2018/12/10 10:21:20,
36,1088603552,주식회사 아이앤씨테크,전민호,분석,114059950,86.0,87.797,87.739,-0.00596 (99.99404),1 13,2018/12/13 22:55:04,
37,1178152009,동아신호 주식회사,최종수,분석,114060470,86.0,87.797,87.74,-0.00551 (99.99449),13 14,2018/12/13 15:43:46,
38,1208762238,(주)컴스정보기술,김응관,분석,114061155,86.0,87.797,87.74,-0.00491 (99.99509),12 13,2018/12/05 16:17:46,
39,2038158134,(주)두전네트,손광현,분석,114063410,86.0,87.799,87.742,-0.00293 (99.99707),3 6,2018/12/11 11:41:12,
40,1081154276,영우정보통신,이영우,분석,114064300,86.0,87.8,87.743,-0.00215 (99.99785),6 11,2018/12/10 11:54:39,
41,1138183325,주식회사금강전력,오영선,분석,114064600,86.0,87.8,87.743,-0.00189 (99.99811),12 2,2018/12/07 17:32:52,
42,3018159868,주식회사일경네트워크,최도열,분석,114066745,86.0,87.802,87.744,-0.00001 (99.99999),2 6,2018/12/10 09:08:56,
43,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,114066746,86.0,87.802,87.745,0.00000 (100),6 5,2018/12/13 09:34:17,
44,1013899212,현대아이텍,김청호,분석,114066800,86.0,87.802,87.745,0.00004 (100.00004),10 7,2018/12/09 23:20:14,
45,2208602950,(주)세연텔레콤,홍성일,분석,114069100,86.0,87.804,87.746,0.00206 (100.00206),8 9,2018/12/14 09:03:31,
46,2158168275,천마정보통신(주),황범만,분석,114072000,86.2,87.806,87.749,0.00460 (100.0046),10 9,2018/12/14 01:54:44,
47,2148626637,(주)아이엔지시스템,김정화,분석,114073080,86.2,87.807,87.749,0.00555 (100.00555),1 6,2018/12/14 08:50:08,
48,1198616173,(주)와이드큐브,최원근,분석,114073245,86.2,87.807,87.75,0.00569 (100.00569),3 12,2018/12/05 09:59:35,
49,2208626592,(주)광현이앤씨,김관배,분석,114074545,86.2,87.808,87.751,0.00683 (100.00683),7 14,2018/12/04 09:44:44,
50,1138158414,(주)신우종합정보,김찬종,분석,114079615,86.2,87.812,87.754,0.01128 (100.01128),10 13,2018/12/12 11:31:34,
51,2068196840,주식회사 혜성이티에스,이상영,분석,114083057,86.2,87.814,87.757,0.01430 (100.0143),5 10,2018/12/14 08:24:19,
52,1198118405,우광기전(주),이기진,분석,114083400,86.4,87.815,87.757,0.01460 (100.0146),10 2,2018/12/14 09:04:59,
53,2208113641,주식회사 경동원,노연상,분석,114089924,86.4,87.82,87.762,0.02032 (100.02032),2 13,2018/12/06 10:14:07,
54,2048620126,(주)상부사종합건설,이상만,분석,114091256,86.4,87.821,87.763,0.02148 (100.02148),10 11,2018/12/14 08:19:43,
55,2208143387,(주)글로벌텔레콤,서승현,분석,114091800,86.4,87.821,87.764,0.02196 (100.02196),11 5,2018/12/10 11:49:52,
56,1060115808,영진정보통신,이종규,분석,114097815,86.6,87.826,87.768,0.02723 (100.02723),12 3,2018/12/04 10:00:31,
57,1198178757,주식회사우신아이앤씨,이화세,분석,114099245,86.6,87.827,87.77,0.02849 (100.02849),7 1,2018/12/13 17:55:47,
58,6058166688,(주)세계아이티씨,김황기,분석,114110430,86.8,87.835,87.778,0.03829 (100.03829),12 2,2018/12/13 10:17:14,
59,1068128718,서광통신 주식회사,최경석,분석,114123424,87.0,87.845,87.788,0.04968 (100.04968),10 12,2018/12/13 14:18:56,
60,2208604531,주식회사 월드린시스템즈,류준열,분석,114123500,87.0,87.845,87.788,0.04975 (100.04975),8 10,2018/12/14 09:11:27,
61,1388113508,(주)이엔티파워,장정수,분석,114123680,87.0,87.846,87.788,0.04991 (100.04991),8 11,2018/12/13 16:38:44,
62,3808700630,주식회사 퍼니포커스,김환영,분석,114125244,87.0,87.847,87.789,0.05128 (100.05128),4 10,2018/12/12 18:38:15,
63,1198611222,(주)제이에이티,이세창,분석,114126970,87.0,87.848,87.791,0.05279 (100.05279),7 13,2018/12/13 09:57:37,
64,1178119238,주식회사 동양네트워크,김종렬,분석,114127406,87.0,87.848,87.791,0.05318 (100.05318),4 7,2018/12/14 06:40:55,
65,1068608755,(주)디제이티,차시환,분석,114129368,87.0,87.85,87.793,0.05490 (100.0549),14 12,2018/12/13 22:51:04,
66,1138184945,에스엠티정보기술(주),이묵희,분석,114129660,87.0,87.85,87.793,0.05515 (100.05515),6 13,2018/12/11 15:48:55,
67,2098121862,거우전설주식회사,김영훈,분석,114131638,87.0,87.852,87.794,0.05689 (100.05689),14 9,2018/12/13 11:18:09,
68,2148734283,(주)뉴넷정보기술,김종원,분석,114132600,87.0,87.852,87.795,0.05773 (100.05773),15 2,2018/12/14 09:15:06,
69,1058693453,주식회사태융정보통신,문성준,분석,114132893,87.0,87.853,87.795,0.05799 (100.05799),8 2,2018/12/13 23:45:57,
