순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1048178207,주식회사 씨에스티씨  [최종낙찰],김현숙,분석,215819080,85.0,87.745,88.081,0.38310 (100.3831),7 8,2018/07/19 17:50:36,
2,2158602337,지엔네텔(주),고시영,분석,215819420,85.0,87.745,88.081,0.38325 (100.38325),12 11,2018/07/20 08:58:34,
3,1198640708,주식회사 청아정보통신,윤석근,분석,215826766,85.0,87.748,88.084,0.38667 (100.38667),6 10,2018/07/18 11:26:09,
4,2068627407,(주)미르에스디아이,김원식,분석,215830900,85.0,87.75,88.085,0.38859 (100.38859),9 15,2018/07/20 09:38:58,
5,2138638203,한국기술서비스(주),김병룡,분석,215833900,85.0,87.751,88.087,0.38999 (100.38999),1 8,2018/07/19 08:51:55,
6,1068679911,(주)효성정보통신,김도건,분석,215836708,85.0,87.752,88.088,0.39129 (100.39129),13 1,2018/07/19 09:16:56,
7,1058619564,주식회사 다상테크,김춘기,분석,215841650,85.0,87.754,88.09,0.39359 (100.39359),1 14,2018/07/20 09:27:27,
8,1138165967,(주)다솔이앤씨,김광순,분석,215848949,85.2,87.757,88.093,0.39699 (100.39699),2 13,2018/07/19 23:01:47,
9,2108108684,주식회사 대금이앤아이,김종우,분석,215851330,85.2,87.758,88.094,0.39810 (100.3981),1 13,2018/07/18 14:21:49,
10,2068120414,(주)일광기업,오도진,분석,215855135,85.2,87.759,88.095,0.39987 (100.39987),1 11,2018/07/19 09:08:11,
11,1068133832,(주)동양이엔씨,최두현,분석,215858630,85.2,87.761,88.097,0.40149 (100.40149),1 5,2018/07/19 10:08:52,
12,1138606420,(주)엠케이시큐리티,박상철,분석,215859900,85.2,87.761,88.097,0.40208 (100.40208),12 11,2018/07/20 08:36:23,
13,2148840477,주식회사 알비에스테크,김동헌,분석,215860788,85.2,87.762,88.098,0.40250 (100.4025),11 1,2018/07/20 07:29:24,
14,4028141375,주식회사 이레유비크,박임철,분석,215867020,85.2,87.764,88.1,0.40539 (100.40539),4 15,2018/07/19 15:41:16,
15,2108131394,(주)안나시스템,문병조,분석,215891320,85.4,87.774,88.11,0.41670 (100.4167),5 6,2018/07/19 16:04:22,
16,2048137258,대신엔에스(주),정동진,분석,215891700,85.4,87.774,88.11,0.41687 (100.41687),2 10,2018/07/18 17:12:33,
17,2148161231,(주)유엔터스,이래철,분석,215892390,85.6,87.775,88.111,0.41719 (100.41719),1 7,2018/07/19 08:56:41,
18,1208194567,아산정보통신(주),홍수길,분석,215894166,85.6,87.775,88.111,0.41802 (100.41802),6 7,2018/07/18 12:42:58,
19,5298100062,주식회사 알에프코리아,신현성,분석,215895430,85.6,87.776,88.112,0.41861 (100.41861),1 4,2018/07/19 09:40:19,
20,1208192633,(주)유니썬코리아,김형중,분석,215899460,85.6,87.777,88.113,0.42048 (100.42048),13 3,2018/07/19 16:04:53,
21,2048170015,(주)하남통신,김종화,분석,215900734,85.6,87.778,88.114,0.42107 (100.42107),15 5,2018/07/19 08:59:47,
22,2148711728,에이에이씨케이(주),주수양,분석,215904862,85.6,87.78,88.116,0.42299 (100.42299),6 8,2018/07/20 09:21:38,
23,2158643395,민네트워크(주),황상택,분석,215911815,85.6,87.782,88.118,0.42623 (100.42623),11 12,2018/07/18 19:27:57,
24,2208110305,주식회사 일신이앤드씨,홍영남,분석,215912388,85.6,87.783,88.119,0.42650 (100.4265),10 13,2018/07/19 16:48:55,
25,4108607408,주식회사 천운정보통신,김복중,분석,215912900,85.6,87.783,88.119,0.42673 (100.42673),1 6,2018/07/19 13:49:48,
26,2098122745,새결정보통신(주),고성진,분석,215915610,85.6,87.784,88.12,0.42799 (100.42799),5 2,2018/07/19 09:52:55,
27,2158665588,주식회사 지준시스템,김동현,분석,215917540,85.8,87.785,88.121,0.42889 (100.42889),4 14,2018/07/19 10:40:08,
28,1058730625,주식회사 신한네오텍,강미순,분석,215918290,85.8,87.785,88.121,0.42924 (100.42924),3 7,2018/07/18 10:50:38,
29,1198600031,(주)씨에스콘트롤즈,황순길,분석,215925502,85.8,87.788,88.124,0.43260 (100.4326),6 9,2018/07/18 16:06:39,
30,2018190031,주식회사 태건씨앤씨,김복수,분석,215928080,85.8,87.789,88.125,0.43379 (100.43379),9 5,2018/07/18 17:43:44,
31,1288610057,주식회사 청명씨앤아이,문현민,분석,215928082,85.8,87.789,88.125,0.43380 (100.4338),8 3,2018/07/20 08:28:51,
32,1018151121,주식회사 경원전력,최경택,분석,215930000,85.8,87.79,88.126,0.43469 (100.43469),7 2,2018/07/20 08:19:22,
33,2148134127,(주)대경텔레콤,오병도,분석,215931091,85.8,87.79,88.126,0.43519 (100.43519),15 12,2018/07/19 11:13:41,
34,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,215932380,85.8,87.791,88.127,0.43579 (100.43579),8 5,2018/07/19 10:39:09,
35,1058746675,(주)양지이엔지,백종현,분석,215934102,85.8,87.792,88.128,0.43660 (100.4366),4 14,2018/07/20 08:22:06,
36,1088122326,주식회사 주세움정보통신,염인덕,분석,215938610,85.8,87.793,88.129,0.43869 (100.43869),4 13,2018/07/19 16:17:53,
37,2068170480,(주)금성전력기술,김일혁,분석,215943130,86.0,87.795,88.131,0.44079 (100.44079),5 1,2018/07/19 09:43:12,
38,2148669602,(주)우호텔레콤,이강록,분석,215943560,86.0,87.795,88.131,0.44099 (100.44099),6 9,2018/07/19 15:47:15,
39,2148772161,주식회사 비에스아이시스템,박해용,분석,215946360,86.0,87.797,88.133,0.44230 (100.4423),8 14,2018/07/19 17:22:19,
40,5578100072,플러스원씨엔에스 주식회사,배익수,분석,215948292,86.0,87.797,88.133,0.44320 (100.4432),11 5,2018/07/19 17:37:14,
41,1108604272,소리콤 주식회사,정재홍,분석,215948937,86.0,87.798,88.134,0.44350 (100.4435),14 12,2018/07/20 06:26:42,
42,1188117437,탑인더스트리(주),이정임,분석,215949580,86.0,87.798,88.134,0.44379 (100.44379),11 1,2018/07/19 09:12:51,
43,2148673033,대일전기통신(주),김종엽,분석,215951000,86.0,87.798,88.134,0.44445 (100.44445),3 9,2018/07/18 10:12:20,
44,1078679665,(주)젤루텍,이두규,분석,215952591,86.0,87.799,88.135,0.44519 (100.44519),11 3,2018/07/20 09:34:56,
45,1128141680,주식회사엠케이씨티,장재철,분석,215957557,86.0,87.801,88.137,0.44750 (100.4475),13 15,2018/07/20 08:37:35,
46,1098154781,(주)공항엔지니어링,이은순,분석,215958400,86.0,87.801,88.138,0.44790 (100.4479),4 9,2018/07/19 18:45:39,
47,1188111165,주식회사 세원이엔피디,이왕종,분석,215977100,86.2,87.809,88.145,0.45659 (100.45659),2 12,2018/07/18 13:13:03,
48,1138132447,태진정보통신(주),정태수,분석,215977746,86.2,87.809,88.145,0.45690 (100.4569),15 2,2018/07/20 09:26:55,
49,1058606899,이화티티씨(주),이선정,분석,215980110,86.2,87.81,88.146,0.45799 (100.45799),15 6,2018/07/18 14:39:41,
50,2068196840,주식회사 혜성이티에스,이상영,분석,215981186,86.2,87.811,88.147,0.45850 (100.4585),2 8,2018/07/20 08:35:30,
51,2068643595,주식회사 정형텔레콤,심재호,분석,215981730,86.2,87.811,88.147,0.45875 (100.45875),4 11,2018/07/18 10:27:30,
52,2038164674,(주)컴버스테크,이돈원,분석,215987630,86.2,87.813,88.149,0.46149 (100.46149),13 7,2018/07/19 14:13:34,
53,2178113330,(주)오성에스이엠,오성표,분석,215990000,86.2,87.814,88.15,0.46259 (100.46259),2 11,2018/07/18 15:51:21,
54,1168175601,한빛인프라소닉(주),이한철,분석,215990320,86.2,87.814,88.151,0.46274 (100.46274),1 11,2018/07/18 15:57:31,
55,1068146133,(주)케이씨이,조정휘,분석,215990431,86.2,87.814,88.151,0.46280 (100.4628),1 6,2018/07/18 13:09:04,
56,1178164238,(주)에스브로텍,안경환,분석,215993100,86.4,87.816,88.152,0.46404 (100.46404),15 6,2018/07/18 15:31:29,
57,2208175308,아이크래프트 주식회사,박우진,분석,215999450,86.4,87.818,88.154,0.46699 (100.46699),5 6,2018/07/19 09:44:52,
58,6078616291,케이시스 주식회사,김중섭,분석,216010211,86.4,87.822,88.159,0.47200 (100.472),14 11,2018/07/18 15:26:40,
59,2148123348,성제전기(주),김팔성,분석,216010641,86.4,87.823,88.159,0.47220 (100.4722),6 9,2018/07/20 08:58:44,
60,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,216027410,86.6,87.829,88.166,0.48000 (100.48),12 2,2018/07/19 09:21:52,
61,2058126448,주식회사 순성이엔씨,양재희,분석,216034506,86.6,87.832,88.169,0.48330 (100.4833),1 14,2018/07/18 10:52:26,
62,2078149656,코리아데이타코퍼레이션(주),이기철,분석,216036000,86.6,87.833,88.169,0.48399 (100.48399),12 1,2018/07/18 10:37:35,
63,2048161869,(주)근영이엔씨,이성영,분석,216038000,86.6,87.834,88.17,0.48492 (100.48492),15 10,2018/07/19 17:50:13,
64,1068194348,(주)퓨젼아이앤씨,방극진,분석,216044730,86.8,87.837,88.173,0.48805 (100.48805),6 15,2018/07/19 17:47:55,
65,2048182831,주식회사 세명에스엠지,장병철,분석,216045040,86.8,87.837,88.173,0.48820 (100.4882),5 2,2018/07/19 09:56:51,
66,2158197601,(주)알파시큐넷,최창식,분석,216051000,86.8,87.839,88.175,0.49097 (100.49097),5 12,2018/07/20 09:07:39,
67,1198800016,주식회사 태영정보통신공사,김석주,분석,216070410,87.0,87.847,88.183,0.50000 (100.5),12 7,2018/07/18 11:18:30,
68,2128145574,콤시스(주),서경환,분석,216081160,87.0,87.851,88.188,0.50500 (100.505),15 10,2018/07/20 09:19:49,
69,2130249995,에스에스브이,박정선,분석,216086500,87.0,87.854,88.19,0.50748 (100.50748),13 15,2018/07/20 09:27:41,
70,1068136902,대일전기산업(주),임태원,분석,216106530,87.2,87.862,88.198,0.51680 (100.5168),4 9,2018/07/19 10:31:55,
71,2066762193,보성통신,문용권,분석,216114930,87.4,87.865,88.201,0.52070 (100.5207),3 2,2018/07/20 07:57:49,
72,3148642451,에스넷아이씨티 주식회사,김정순,분석,216120717,87.4,87.867,88.204,0.52339 (100.52339),13 6,2018/07/18 11:25:32,
73,2048614338,(주)오성에이브이시스템,심병섭,분석,216123490,87.4,87.869,88.205,0.52468 (100.52468),14 4,2018/07/18 10:19:39,
74,1208117027,세안이엔씨 주식회사,이은상,분석,216125275,87.4,87.869,88.206,0.52551 (100.52551),8 4,2018/07/20 08:45:21,
75,1041890207,삼정정보통신,이순봉,분석,216126530,87.4,87.87,88.206,0.52610 (100.5261),1 8,2018/07/19 17:43:56,
76,1168111572,남성기전(주),최전남,분석,216128240,87.4,87.87,88.207,0.52689 (100.52689),8 5,2018/07/18 17:13:46,
77,2048105154,우일정보기술 주식회사,이오,분석,216132710,87.4,87.872,88.209,0.52897 (100.52897),12 14,2018/07/19 18:40:36,
78,1078662029,(주)크로포스아이앤씨,주영일,분석,216137230,87.4,87.874,88.21,0.53108 (100.53108),7 2,2018/07/18 14:16:12,
79,1058683498,주식회사 일동전력,오정미,분석,216145200,87.6,87.877,88.214,0.53478 (100.53478),5 9,2018/07/20 08:29:45,
80,2158754394,씨스존 주식회사,정찬원,분석,216147160,87.6,87.878,88.215,0.53569 (100.53569),2 12,2018/07/19 09:28:38,
81,1288196628,코마정보통신(주),이경수,분석,216147590,87.6,87.878,88.215,0.53589 (100.53589),1 9,2018/07/19 04:57:04,
82,2188101953,주식회사 비츠로시스,김형진,분석,216166000,87.8,87.886,88.222,0.54446 (100.54446),9 10,2018/07/18 18:09:28,
83,1138184945,에스엠티정보기술(주),이묵희,분석,216169929,87.8,87.887,88.224,0.54628 (100.54628),5 12,2018/07/18 10:13:50,
84,2078147814,(주)대호엔지니어링,윤용상,분석,216193612,88.0,87.897,88.234,0.55730 (100.5573),3 13,2018/07/19 10:42:43,
85,1028135124,현대에이치디에스(주),최철식,분석,216194031,88.0,87.897,88.234,0.55750 (100.5575),8 15,2018/07/20 09:53:37,
86,2108117956,(주)선광전설,권순광,분석,216194500,88.0,87.897,88.234,0.55771 (100.55771),10 9,2018/07/18 15:20:29,
87,1068642694,우림정보시스템(주),조원희,분석,216197040,88.0,87.898,88.235,0.55889 (100.55889),14 10,2018/07/19 14:37:39,
88,1088190595,(주)성동인더스,홍성원,분석,216204781,88.0,87.902,88.238,0.56250 (100.5625),4 6,2018/07/20 09:40:01,
89,1078606385,대선아이넷(주),신일자,분석,216209000,88.0,87.903,88.24,0.56446 (100.56446),5 15,2018/07/19 17:01:29,
90,1180217524,대창 이엔씨,송효양,분석,216209080,88.0,87.903,88.24,0.56449 (100.56449),15 14,2018/07/19 22:14:46,
91,1138604612,(주)미래피엔엘,박명호,분석,216224650,88.2,87.91,88.246,0.57174 (100.57174),6 14,2018/07/20 09:41:00,
92,2068183592,(주)신광티앤이,이일환,분석,216238750,88.4,87.915,88.252,0.57830 (100.5783),14 13,2018/07/20 09:09:32,
