순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1188111452,동화전자산업(주)  [최종낙찰],김종화,분석,104829330,85.0,87.747,87.691,-0.06155 (99.93845),2 5,2014/06/17 08:02:31,
2,1218140540,영현정보통신(주),김두식,분석,104834110,85.0,87.751,87.694,-0.05699 (99.94301),14 9,2014/06/17 09:03:48,
3,1148600716,유티모스트아이엔에스(주),박흥태,분석,104836610,85.0,87.753,87.697,-0.05461 (99.94539),2 11,2014/06/16 08:53:55,
4,1078636235,(주)대교이앤에스,이찬수,분석,104836620,85.0,87.753,87.697,-0.05460 (99.9454),8 1,2014/06/16 09:35:50,
5,2068643969,(주)삼우미디텍,주흥돈,분석,104839000,85.2,87.755,87.699,-0.05233 (99.94767),15 7,2014/06/15 21:13:27,
6,1088156132,(주) 이엠피서비스,정구창,분석,104841490,85.2,87.757,87.701,-0.04995 (99.95005),15 4,2014/06/16 10:11:59,
7,1148189360,(주)지오,오광연,분석,104845630,85.2,87.76,87.704,-0.04601 (99.95399),11 12,2014/06/16 11:53:12,
8,1128143733,공간미디어(주),김성용,분석,104847729,85.2,87.762,87.706,-0.04401 (99.95599),4 12,2014/06/17 08:50:37,
9,1054168142,한국신호,황세룡,분석,104847732,85.2,87.762,87.706,-0.04400 (99.956),1 7,2014/06/13 14:12:06,
10,1058683498,(주)일동전력,김효신,분석,104848968,85.2,87.763,87.707,-0.04282 (99.95718),11 5,2014/06/17 08:38:21,
11,2018123565,에이치앤티(주),제만호,분석,104849300,85.2,87.764,87.707,-0.04251 (99.95749),14 12,2014/06/16 08:53:27,
12,2030130565,이수정보통신,이한수,분석,104852975,85.4,87.767,87.71,-0.03900 (99.961),9 14,2014/06/17 09:09:05,
13,1078688354,(주)혜인에스앤에스,유순희,분석,104855124,85.4,87.768,87.712,-0.03696 (99.96304),13 11,2014/06/13 11:33:03,
14,1278189667,제우일렉스주식회사,김승환,분석,104856100,85.4,87.769,87.713,-0.03603 (99.96397),5 4,2014/06/13 11:26:58,
15,1138188617,(주)기림전력,장일성,분석,104856751,85.4,87.77,87.713,-0.03540 (99.9646),13 11,2014/06/16 10:17:18,
16,1078715052,(주)에이스씨씨텍,신현종,분석,104858514,85.4,87.771,87.715,-0.03372 (99.96628),12 8,2014/06/16 11:00:26,
17,1068672072,(주)브이아이티정보통신,강상욱,분석,104858700,85.4,87.771,87.715,-0.03355 (99.96645),5 15,2014/06/16 11:44:18,
18,2208657396,(주)가온네트,오장환,분석,104861630,85.4,87.774,87.718,-0.03075 (99.96925),2 8,2014/06/12 15:31:32,
19,1298137942,자이온텔주식회사,예용기,분석,104862600,85.6,87.775,87.718,-0.02983 (99.97017),5 6,2014/06/13 13:04:38,
20,1058645500,태지종합건설(주),박원석,분석,104867560,85.6,87.779,87.722,-0.02510 (99.9749),9 1,2014/06/17 09:26:24,
21,1138150993,주식회사 우진정보,배재중,분석,104868000,85.6,87.779,87.723,-0.02468 (99.97532),10 14,2014/06/16 14:47:52,
22,1138612640,주식회사 라스콤,김영진,분석,104869128,85.6,87.78,87.724,-0.02360 (99.9764),13 12,2014/06/16 08:16:10,
23,1108168913,(주)다옴디앤아이,한병찬,분석,104876450,85.8,87.786,87.73,-0.01662 (99.98338),12 2,2014/06/16 09:45:41,
24,1054361600,한강통신건설,이원진,분석,104880190,85.8,87.789,87.733,-0.01306 (99.98694),15 1,2014/06/12 13:17:33,
25,2188120741,케이씨티정보통신(주),백형은,분석,104881330,85.8,87.79,87.734,-0.01197 (99.98803),11 1,2014/06/17 08:51:58,
26,2178112762,(주)예향텔레콤,김응식,분석,104882190,85.8,87.791,87.735,-0.01115 (99.98885),12 3,2014/06/16 09:41:23,
27,1208137120,(주)지티일렉콘,고광열,분석,104885548,85.8,87.794,87.738,-0.00795 (99.99205),7 11,2014/06/16 16:34:41,
28,6058121041,(주)동양아이텔,황일신,분석,104886961,86.0,87.795,87.739,-0.00660 (99.9934),9 11,2014/06/17 09:50:18,
29,1130293323,성진정보통신,문계철,분석,104890000,86.0,87.798,87.741,-0.00371 (99.99629),8 2,2014/06/16 09:20:45,
30,2098130809,(주)엔트립,최종국,분석,104891340,86.0,87.799,87.742,-0.00243 (99.99757),7 10,2014/06/13 07:14:22,
31,2148752525,(주)엘케이티네트워크,조완식,분석,104891502,86.0,87.799,87.743,-0.00227 (99.99773),4 11,2014/06/13 13:28:38,
32,2141167760,세기정보통신,송재홍,분석,104892310,86.0,87.8,87.743,-0.00150 (99.9985),2 4,2014/06/13 13:16:31,
33,1018195473,건영정보통신(주),이병옥,분석,104893800,86.0,87.801,87.744,-0.00008 (99.99992),9 11,2014/06/16 08:51:39,
34,1168152836,영은정보통신(주),이태영,분석,104893882,86.0,87.801,87.744,-0.00001 (99.99999),10 8,2014/06/13 09:15:32,
35,2041540082,도영정보통신,성귀자,분석,104898660,86.2,87.805,87.748,0.00455 (100.00455),5 3,2014/06/12 12:28:16,
36,2038163205,아이티케어(주),이영희,분석,104898800,86.2,87.805,87.749,0.00468 (100.00468),5 12,2014/06/13 10:28:47,
37,2158721947,(주)엠지브이보안시스템,김흥국,분석,104899982,86.2,87.806,87.75,0.00581 (100.00581),11 6,2014/06/14 17:37:41,
38,1188115778,대신통신기술(주),김지영,분석,104909000,86.2,87.814,87.757,0.01441 (100.01441),3 15,2014/06/17 09:46:13,
39,1208711248,(주)제이에이네트웍스,변성암,분석,104909300,86.2,87.814,87.757,0.01469 (100.01469),12 5,2014/06/16 13:46:00,
40,1048603486,우영메카(주),김규승,분석,104918600,86.4,87.822,87.765,0.02356 (100.02356),15 13,2014/06/12 18:40:50,
41,2128606988,원강정보통신 주식회사,우강원,분석,104918999,86.4,87.822,87.766,0.02394 (100.02394),1 5,2014/06/17 09:57:54,
42,1108174749,유프로시스(주),김종본,분석,104919790,86.4,87.823,87.766,0.02469 (100.02469),7 6,2014/06/13 11:01:14,
43,1098160833,(주)포트론,곽정례,분석,104920106,86.4,87.823,87.766,0.02499 (100.02499),6 15,2014/06/17 08:10:11,
44,1088149704,이엔트컴(주),백석환,분석,104920400,86.4,87.823,87.767,0.02528 (100.02528),9 15,2014/06/12 18:01:44,
45,2138627690,(주)이스텍,황복영,분석,104920736,86.4,87.823,87.767,0.02560 (100.0256),6 2,2014/06/17 09:07:01,
46,1188103874,(주)동남이앤에스,김학철,분석,104921760,86.4,87.824,87.768,0.02657 (100.02657),5 6,2014/06/16 09:27:39,
47,1013893125,나라전자,이호경,분석,104927760,86.6,87.829,87.773,0.03229 (100.03229),5 3,2014/06/16 11:07:04,
48,2078147911,(주)화이버정보통신,이상만,분석,104930072,86.6,87.831,87.775,0.03450 (100.0345),8 13,2014/06/13 14:48:08,
49,1138636870,주식회사 나우시스템,이종한,분석,104930170,86.6,87.831,87.775,0.03459 (100.03459),15 14,2014/06/17 09:58:56,
50,1328122746,하프트인(주),최민영,분석,104935360,86.8,87.836,87.779,0.03954 (100.03954),4 13,2014/06/16 17:34:52,
51,2208869047,양지전기 주식회사,박승연,분석,104937100,86.8,87.837,87.781,0.04120 (100.0412),7 5,2014/06/16 09:59:59,
52,2188101953,(주)비츠로시스,심종태,분석,104938799,86.8,87.838,87.782,0.04282 (100.04282),6 9,2014/06/16 14:18:17,
53,1188109785,주식회사 안세기술,이용안,분석,104940000,86.8,87.839,87.783,0.04396 (100.04396),10 15,2014/06/16 17:39:04,
54,1098133637,주식회사 화인컴,김창만,분석,104943700,86.8,87.843,87.786,0.04749 (100.04749),1 15,2014/06/16 09:56:57,
55,2048119395,(주)신해전기건설,이세윤,분석,104945569,86.8,87.844,87.788,0.04927 (100.04927),1 4,2014/06/17 09:03:34,
56,2098124011,(주)주암전기통신,정한석,분석,104948113,87.0,87.846,87.79,0.05170 (100.0517),12 15,2014/06/15 18:30:02,
57,1018126108,(주)일능,정운겸,분석,104951360,87.0,87.849,87.793,0.05479 (100.05479),9 11,2014/06/16 09:46:50,
58,1058169109,大朝電設 株式會社,장철호,분석,104952098,87.0,87.85,87.793,0.05549 (100.05549),13 14,2014/06/17 09:16:01,
59,2158187404,두이전기통신(주),김진수,분석,104953044,87.0,87.85,87.794,0.05640 (100.0564),10 2,2014/06/17 09:52:21,
60,1108142849,신명이앤아이주식회사,이상용,분석,104953350,87.0,87.851,87.794,0.05669 (100.05669),9 7,2014/06/16 09:11:33,
61,1208632760,(주)지티앤,은지훈,분석,104955300,87.0,87.852,87.796,0.05855 (100.05855),9 1,2014/06/16 10:24:32,
62,2208726454,한국랜트로비젼(주),조병진,분석,104967414,87.2,87.862,87.806,0.07010 (100.0701),11 10,2014/06/13 17:44:57,
63,2208128542,주식회사 삼일기업공사,박종웅,분석,104969160,87.2,87.864,87.807,0.07176 (100.07176),12 8,2014/06/16 14:49:38,
64,2130230588,태극정보통신,이상호,분석,104969669,87.2,87.864,87.808,0.07225 (100.07225),13 10,2014/06/17 08:34:42,
65,2148105563,(주)인성이엔씨,김규만,분석,104971998,87.4,87.866,87.81,0.07447 (100.07447),9 14,2014/06/17 08:44:49,
66,2018603701,소성정보기술 (주),김금남,분석,104975172,87.4,87.869,87.812,0.07749 (100.07749),4 13,2014/06/17 09:21:58,
67,2108128545,(주) 네오중앙데이타통신,박중호,분석,104975700,87.4,87.869,87.813,0.07799 (100.07799),1 2,2014/06/17 09:53:50,
68,1068194348,(주)퓨젼아이앤씨,임영출,분석,104976060,87.4,87.87,87.813,0.07834 (100.07834),12 11,2014/06/16 17:09:46,
69,2078141917,(합)대성전업상사,권두화,분석,104983909,87.6,87.876,87.82,0.08582 (100.08582),2 5,2014/06/13 15:40:49,
70,2068183592,(주)신광티앤이,이일환,분석,104984280,87.6,87.877,87.82,0.08617 (100.08617),15 5,2014/06/16 09:42:10,
71,1328146205,(주)다성아이앤에스,이명훈,분석,104986230,87.6,87.878,87.822,0.08803 (100.08803),14 2,2014/06/13 13:34:13,
72,1138191029,(주)나라케이앤피,김동운,분석,104987469,87.6,87.879,87.823,0.08921 (100.08921),4 14,2014/06/13 17:13:26,
73,2038158134,(주)두전네트,손광현,분석,104987952,87.6,87.88,87.823,0.08968 (100.08968),4 3,2014/06/16 10:32:54,
74,2178114305,(주)케이엠씨앤아이,서정만,분석,104996200,87.8,87.887,87.83,0.09754 (100.09754),3 1,2014/06/16 10:09:31,
75,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,105001700,87.8,87.891,87.835,0.10278 (100.10278),4 2,2014/06/17 09:08:04,
76,1108609336,삼광전기통신(주),구만회,분석,105003700,87.8,87.893,87.836,0.10469 (100.10469),12 6,2014/06/17 09:22:46,
77,2208163442,두우정보통신(주),김진수,분석,105004750,87.8,87.894,87.837,0.10569 (100.10569),6 12,2014/06/16 15:52:12,
78,1358131171,(주)금성전기통신공사,김윤환,분석,105006230,88.0,87.895,87.838,0.10710 (100.1071),5 10,2014/06/13 13:55:07,
79,1138148411,(주)풍천정보네트웍,김학봉,분석,105007500,88.0,87.896,87.84,0.10831 (100.10831),4 1,2014/06/14 08:46:05,
80,2148123348,성제전기(주),김팔성,분석,105008428,88.0,87.897,87.84,0.10920 (100.1092),7 12,2014/06/17 09:38:39,
81,1188116684,(주)랜원정보기술,박해영,분석,105008900,88.0,87.897,87.841,0.10965 (100.10965),7 12,2014/06/12 13:02:47,
82,2048126770,원영전력(주),유완상,분석,105012549,88.0,87.9,87.844,0.11312 (100.11312),4 1,2014/06/12 14:50:04,
83,1078651838,(주)캐스트 원,윤정순,분석,105013427,88.0,87.901,87.845,0.11396 (100.11396),15 1,2014/06/13 09:49:50,
84,1088179135,주왕정보통신(주),장진섭,분석,105013980,88.0,87.901,87.845,0.11449 (100.11449),9 13,2014/06/17 09:08:00,
85,1288135320,수호정보통신(주),김성수,분석,105014520,88.0,87.902,87.845,0.11500 (100.115),13 6,2014/06/16 11:41:22,
86,2048160856,(주)천양네트웍스,이국상,분석,105015700,88.0,87.903,87.846,0.11613 (100.11613),4 12,2014/06/16 14:50:57,
87,1068611721,우리보안 주식회사,이명재,분석,105016610,88.0,87.904,87.847,0.11700 (100.117),12 6,2014/06/16 17:33:23,
88,2188119278,한국씨네텍(주),김춘만,분석,105017840,88.2,87.905,87.848,0.11817 (100.11817),11 13,2014/06/13 08:24:12,
89,1058670315,주식회사 티엠엔에스,김진도,분석,105021650,88.2,87.908,87.851,0.12180 (100.1218),12 6,2014/06/17 09:22:17,
90,1068679911,(주)효성정보통신,김도건,분석,105023320,88.2,87.909,87.853,0.12339 (100.12339),4 6,2014/06/16 08:37:12,
91,1188111165,주식회사 세원이엔피디,이왕종,분석,105023840,88.2,87.91,87.853,0.12389 (100.12389),10 7,2014/06/12 17:06:23,
92,1148188624,주식회사 케이씨에이,문대원,분석,105026570,88.2,87.912,87.855,0.12649 (100.12649),8 3,2014/06/16 09:25:43,
93,1198174839,(주)선진솔루션,송성재,분석,105027510,88.2,87.913,87.856,0.12739 (100.12739),9 7,2014/06/15 23:02:00,
94,1018211295,사)한국장애인이워크협회,조무호,분석,105030300,88.4,87.915,87.859,0.13005 (100.13005),14 11,2014/06/16 09:46:49,
95,1168172133,(주)유니드정보기술,김광훈,분석,105031182,88.4,87.916,87.859,0.13089 (100.13089),14 7,2014/06/12 16:52:12,
96,2208143387,(주)글로벌텔레콤,서승현,분석,105031850,88.4,87.916,87.86,0.13153 (100.13153),1 15,2014/06/16 11:11:14,
97,1088603552,(주)아이앤씨테크,김대진,분석,105032250,88.4,87.917,87.86,0.13191 (100.13191),8 1,2014/06/16 11:36:48,
98,1088159691,(주)다우텔레콤,이영순,분석,105035380,88.4,87.919,87.863,0.13489 (100.13489),10 4,2014/06/17 09:04:01,
99,2148134127,(주)대경텔레콤,오병도,분석,105038800,88.4,87.922,87.866,0.13815 (100.13815),5 10,2014/06/16 15:12:25,
100,2158602337,지엔네텔(주),고시영,분석,105039950,88.4,87.923,87.867,0.13925 (100.13925),5 4,2014/06/17 11:31:22,
101,2128151509,한선전자통신(주),박일권,분석,105043504,88.6,87.926,87.87,0.14264 (100.14264),6 14,2014/06/17 09:40:56,
102,2048137831,(주)서흥정보통신,정영도,분석,105044400,88.6,87.927,87.87,0.14349 (100.14349),6 2,2014/06/16 11:40:04,
103,2158640364,(주)엠오에스강북,최선학,분석,105047500,88.6,87.929,87.873,0.14645 (100.14645),6 10,2014/06/17 09:20:12,
104,1058153698,진우산전(주),정진태,분석,105049650,88.6,87.931,87.875,0.14849 (100.14849),7 6,2014/06/16 09:52:47,
105,1188110211,(주)텔레텍코리아,윤광수,분석,105051220,88.6,87.933,87.876,0.14999 (100.14999),6 11,2014/06/13 09:04:11,
106,2100412872,유광미디어,김유성,분석,105051480,88.6,87.933,87.876,0.15024 (100.15024),7 3,2014/06/17 08:33:33,
107,2128145574,지커뮤니케이션(주),서경환,분석,105051630,88.6,87.933,87.876,0.15038 (100.15038),13 2,2014/06/17 09:14:53,
108,1041477924,바로데이타통신,이홍일,분석,105052063,88.6,87.933,87.877,0.15080 (100.1508),3 5,2014/06/17 10:26:30,
109,1058199938,삼호전자통신(주),홍정봉,분석,105055310,88.8,87.936,87.88,0.15389 (100.15389),15 2,2014/06/16 09:45:29,
110,1138190302,(주)우리젠,고상원,분석,105055420,88.8,87.936,87.88,0.15400 (100.154),5 1,2014/06/17 09:11:45,
111,1058705558,주식회사 오시스네트웍스,강현소,분석,105055446,88.8,87.936,87.88,0.15402 (100.15402),15 10,2014/06/12 12:42:41,
112,1058686587,(주)참슬테크,김금순,분석,105056049,88.8,87.937,87.88,0.15460 (100.1546),14 6,2014/06/13 17:03:18,
113,1078731896,(주)비시텍코리아,임헌욱,분석,105057727,88.8,87.938,87.882,0.15619 (100.15619),12 3,2014/06/12 18:01:50,
114,2068179365,(주)디노시스,성태동,분석,105058040,88.8,87.938,87.882,0.15649 (100.15649),7 8,2014/06/16 11:42:27,
115,1208198485,에스디엔정보통신(주),이병철,분석,105058054,88.8,87.938,87.882,0.15651 (100.15651),5 15,2014/06/17 11:59:04,
116,1138608637,(주) 다누아이앤티,고대선,분석,105058570,88.8,87.939,87.882,0.15700 (100.157),9 5,2014/06/17 09:15:06,
