순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,339231802,86.337,86.892,0.64600 (100.646),,0000/00/00 00:00:00,
2,6058121041,(주)동양아이텔,황일신,분석,339237860,86.338,86.894,0.64779 (100.64779),,0000/00/00 00:00:00,
3,1248669842,주식회사엔서브,남궁훈,분석,339261170,86.344,86.9,0.65471 (100.65471),,0000/00/00 00:00:00,
4,2178122426,(주)웨이브원,윤달호,분석,339265020,86.345,86.901,0.65585 (100.65585),,0000/00/00 00:00:00,
5,4098636368,공감일렉트리시티 주식회사,서기웅,분석,339272922,86.347,86.903,0.65819 (100.65819),,0000/00/00 00:00:00,
6,1068147942,태양이엠씨(주),선오규,분석,339278070,86.348,86.904,0.65972 (100.65972),,0000/00/00 00:00:00,
7,2208716640,주식회사 아이텍파워,정찬원,분석,339280580,86.349,86.905,0.66047 (100.66047),,0000/00/00 00:00:00,
8,2298100750,(주)세홍산전,김태형,분석,339281012,86.349,86.905,0.66060 (100.6606),,0000/00/00 00:00:00,
9,1288708320,주식회사 도경정보통신,신숙자,분석,339288430,86.351,86.907,0.66280 (100.6628),,0000/00/00 00:00:00,
10,3448700497,주식회사 이앤엠테크,김수희,분석,339295500,86.353,86.909,0.66489 (100.66489),,0000/00/00 00:00:00,
11,1208137023,한국전기교통(주),김선호,분석,339295842,86.353,86.909,0.66499 (100.66499),,0000/00/00 00:00:00,
12,1078763383,주식회사 아이티블럭,배경원,분석,339295970,86.353,86.909,0.66503 (100.66503),,0000/00/00 00:00:00,
13,1198183944,(주)선인프라,엄선식,분석,339308145,86.356,86.912,0.66865 (100.66865),,0000/00/00 00:00:00,
14,2148619102,유석산업(주),최현호,분석,339308313,86.356,86.912,0.66869 (100.66869),,0000/00/00 00:00:00,
15,1308600867,샘정보산업주식회사,이용우,분석,339325840,86.361,86.916,0.67390 (100.6739),,0000/00/00 00:00:00,
16,1278190728,주식회사 휴먼시스템,김준형,분석,339338300,86.364,86.92,0.67759 (100.67759),,0000/00/00 00:00:00,
17,2208726231,주식회사 디씨앤미디어,차갑열,분석,339342440,86.365,86.921,0.67882 (100.67882),,0000/00/00 00:00:00,
18,1378617753,주식회사 승경,김성균,분석,339351020,86.367,86.923,0.68137 (100.68137),,0000/00/00 00:00:00,
19,1058746506,(주)파워일렉,이정림,분석,339365610,86.371,86.926,0.68569 (100.68569),,0000/00/00 00:00:00,
20,1308664390,주식회사 금화전력,배성윤,분석,339372000,86.372,86.928,0.68759 (100.68759),,0000/00/00 00:00:00,
21,1068648117,주식회사 티원엘에스,김영규,분석,339373365,86.373,86.928,0.68800 (100.688),,0000/00/00 00:00:00,
22,2048187419,(주)디지털우민,문장석,분석,339375210,86.373,86.929,0.68854 (100.68854),,0000/00/00 00:00:00,
23,1278183907,주식회사 범양이엔씨,안선희,분석,339378420,86.374,86.93,0.68949 (100.68949),,0000/00/00 00:00:00,
24,7068100034,주식회사 디에스원,박준하,분석,339384487,86.376,86.931,0.69129 (100.69129),,0000/00/00 00:00:00,
25,1978600685,주식회사 에스에이텍,박순영,분석,339410400,86.382,86.938,0.69898 (100.69898),,0000/00/00 00:00:00,
