순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148724941,한빛시스템주식회사  [최종낙찰],윤명호,분석,263497687.0,85.0,87.745,87.979,-0.42871 (99.57129),12 4,2023/11/20 15:43:19,
2,2158640952,(주)에스티탑,민기동,분석,263499002.0,85.0,87.746,87.979,-0.42820 (99.5718),12 2,2023/11/20 09:05:36,
3,1288138083,주식회사 유앤후레쉬,우재명,분석,263513870.0,85.0,87.751,87.984,-0.42255 (99.57745),1 12,2023/11/20 19:24:58,
4,4908801461,주식회사 긱스퍼,이정아,분석,263517661.0,85.0,87.753,87.985,-0.42110 (99.5789),14 7,2023/11/20 11:38:17,
5,2298119166,(주)삼영기업,금동흠,분석,263518970.0,85.0,87.753,87.986,-0.42061 (99.57939),11 1,2023/11/20 17:07:32,
6,1061248998,비젼네트워크,김덕기,분석,263519837.0,85.0,87.753,87.986,-0.42028 (99.57972),12 9,2023/11/20 18:33:42,
7,2068125141,주식회사 스테이지넷,임영규,분석,263523967.0,85.2,87.755,87.987,-0.41871 (99.58129),4 6,2023/11/20 15:35:14,
8,2048170015,(주)하남통신,김종화,분석,263523993.0,85.2,87.755,87.987,-0.41870 (99.5813),10 6,2023/11/20 20:57:52,
9,1078165206,앤아이에스(주),정성호,분석,263527647.0,85.2,87.756,87.989,-0.41730 (99.5827),13 10,2023/11/21 11:01:28,
10,1328105709,(주)왕선전설,조정현,분석,263531852.0,85.2,87.758,87.99,-0.41570 (99.5843),6 2,2023/11/21 07:07:30,
11,1068180219,(주)네트웍리더,권철영,분석,263538421.0,85.2,87.76,87.992,-0.41320 (99.5868),10 4,2023/11/17 15:38:50,
12,1098643839,주식회사 케이비정보통신,지인현,분석,263539735.0,85.2,87.76,87.993,-0.41270 (99.5873),15 6,2023/11/21 09:21:06,
13,1198191309,용진하이테크에너지 주식회사,김진석,분석,263541840.0,85.2,87.761,87.993,-0.41190 (99.5881),2 13,2023/11/20 16:03:11,
14,1148137386,(주)유일엔지니어링,송수길,분석,263544072.0,85.2,87.762,87.994,-0.41105 (99.58895),15 4,2023/11/17 15:07:22,
15,5478101768,하스트 주식회사,김종혁,분석,263545254.0,85.2,87.762,87.995,-0.41060 (99.5894),15 14,2023/11/21 10:00:46,
16,1068651233,(주)나사씨엔에스,신희태,분석,263550247.0,85.2,87.764,87.996,-0.40870 (99.5913),13 1,2023/11/20 19:46:54,
17,2148752224,(주)아이젠시스템즈,안상용,분석,263552500.0,85.4,87.765,87.997,-0.40785 (99.59215),13 7,2023/11/17 17:03:44,
18,1078749469,주식회사 에이엠네트웍스,서정희,분석,263558130.0,85.4,87.767,87.999,-0.40571 (99.59429),6 10,2023/11/19 20:52:40,
19,2148667152,주식회사 어니언소프트웨어,조창희,분석,263559450.0,85.4,87.767,87.999,-0.40520 (99.5948),14 13,2023/11/17 16:48:45,
20,1108164955,(주) 호디,이용훈,분석,263560000.0,85.4,87.767,88.0,-0.40499 (99.59501),6 13,2023/11/20 09:52:17,
21,2068625393,주식회사 성림전설,박상동,분석,263565257.0,85.4,87.769,88.001,-0.40299 (99.59701),13 6,2023/11/17 10:59:58,
22,2158197106,주식회사통해,전용일,분석,263568801.0,85.4,87.771,88.002,-0.40164 (99.59836),3 9,2023/11/20 11:18:20,
23,8028800189,주식회사 아이앤서브,박광열,분석,263572110.0,85.4,87.772,88.004,-0.40039 (99.59961),14 1,2023/11/21 09:54:59,
24,1178186611,주식회사 에프에이일렉콤,박인숙,분석,263583622.0,85.6,87.776,88.007,-0.39600 (99.604),12 5,2023/11/20 22:36:03,
25,1238128751,세종텔레콤 주식회사,이병국,분석,263595970.0,85.6,87.78,88.012,-0.39131 (99.60869),14 9,2023/11/21 08:12:53,
26,1380715369,영인 아이티 기술사 사무소,함영만,분석,263596236.0,85.6,87.78,88.012,-0.39120 (99.6088),3 8,2023/11/17 09:50:21,
27,1208762238,(주)컴스정보기술,김응관,분석,263604121.0,85.6,87.783,88.014,-0.38820 (99.6118),12 3,2023/11/21 08:47:51,
28,1288141176,주식회사 와이씨스템,장영찬,분석,263610427.0,85.8,87.785,88.016,-0.38580 (99.6142),15 9,2023/11/20 09:17:51,
29,1078757203,주식회사 비에스파워,정병섭,분석,263613300.0,85.8,87.786,88.017,-0.38471 (99.61529),11 10,2023/11/19 19:07:00,
30,1088153848,(주)신지전설,황경옥,분석,263615680.0,85.8,87.787,88.018,-0.38381 (99.61619),12 3,2023/11/21 09:04:33,
31,2028162708,(주)에스텍시스템,이병화,분석,263628030.0,85.8,87.791,88.022,-0.37911 (99.62089),9 14,2023/11/20 08:16:53,
32,1108194750,주식회사 씨큐넷,하준균,분석,263632390.0,85.8,87.793,88.024,-0.37745 (99.62255),11 2,2023/11/21 08:45:56,
33,3158800929,에이블이엔씨 주식회사,김주형,분석,263635393.0,85.8,87.794,88.025,-0.37630 (99.6237),4 6,2023/11/20 09:35:34,
34,1108155460,주식회사 자유전설,김상중,분석,263645640.0,86.0,87.798,88.028,-0.37241 (99.62759),15 7,2023/11/21 08:35:38,
35,2148768177,(주)프라임엔시스템,윤재중,분석,263646700.0,86.0,87.798,88.028,-0.37200 (99.628),10 15,2023/11/21 09:59:32,
36,1348120104,(주)씨월드정보기술,남형연,분석,263646956.0,86.0,87.798,88.029,-0.37190 (99.6281),6 9,2023/11/20 16:59:16,
37,4168128895,(주)비아이씨스템,방인식,분석,263648520.0,86.0,87.799,88.029,-0.37131 (99.62869),3 7,2023/11/20 08:37:48,
38,1068127039,진명이엔씨(주),박창호,분석,263650373.0,86.0,87.799,88.03,-0.37060 (99.6294),6 5,2023/11/17 14:16:42,
39,2098141039,(주)벨에어테크,최트로이,분석,263655812.0,86.0,87.801,88.031,-0.36853 (99.63147),2 10,2023/11/17 13:28:55,
40,2168107645,(주)한신기전통신,한아름,분석,263657480.0,86.0,87.802,88.032,-0.36790 (99.6321),10 1,2023/11/20 00:31:33,
41,2048620126,(주)상부사종합건설,이상만,분석,263658782.0,86.0,87.802,88.032,-0.36740 (99.6326),7 3,2023/11/21 05:47:24,
42,2078149729,주식회사 지앤에스기술,문창수,분석,263664038.0,86.0,87.804,88.034,-0.36540 (99.6346),11 5,2023/11/21 09:05:04,
43,2068213088,사단법인장애인동반성장협회,정영석,분석,263670300.0,86.2,87.806,88.036,-0.36302 (99.63698),6 11,2023/11/21 09:08:22,
44,2178125840,(주)에이디엠,정채옥,분석,263677440.0,86.2,87.809,88.039,-0.36031 (99.63969),6 8,2023/11/20 15:38:54,
45,1198615820,프리커스(주),최훈,분석,263681173.0,86.2,87.81,88.04,-0.35888 (99.64112),6 10,2023/11/17 13:52:56,
46,1098647062,주식회사 조아정보통신,박민응,분석,263686164.0,86.2,87.812,88.042,-0.35699 (99.64301),12 5,2023/11/18 11:59:01,
47,5568600996,주영전자통신 주식회사,임채열,분석,263693471.0,86.4,87.815,88.044,-0.35420 (99.6458),8 10,2023/11/17 10:28:10,
48,7148800617,주식회사 성진정보통신,문계철,분석,263695836.0,86.4,87.815,88.045,-0.35330 (99.6467),5 9,2023/11/17 13:22:23,
49,1108175622,동해아이앤티(주),이기봉,분석,263708400.0,86.4,87.82,88.049,-0.34852 (99.65148),1 8,2023/11/20 19:05:04,
50,2208132347,(주)태양기술개발,안규철,분석,263712084.0,86.4,87.821,88.05,-0.34712 (99.65288),11 14,2023/11/20 09:55:09,
51,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,263713182.0,86.4,87.822,88.051,-0.34670 (99.6533),9 14,2023/11/20 09:40:07,
52,7758100985,삼아씨디에스 유한회사,인준환,분석,263713640.0,86.4,87.822,88.051,-0.34653 (99.65347),6 4,2023/11/20 09:28:21,
53,1068611721,우리보안 주식회사,이명재,분석,263714758.0,86.4,87.822,88.051,-0.34610 (99.6539),9 10,2023/11/21 08:10:45,
