순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1208147588,서현정보통신(주)  [최종낙찰],배상만,분석,263811110,85.0,87.745,88.028,-0.23571 (99.76429),7 14,2019/12/30 16:23:38,
2,1168135502,(주)비엠더코리아,구진회,분석,263823800,85.0,87.75,88.033,-0.23088 (99.76912),1 8,2020/01/01 19:30:30,
3,1138132447,태진정보통신(주),정태수,분석,263824524,85.0,87.75,88.033,-0.23060 (99.7694),6 4,2019/12/31 09:04:56,
4,1138604679,(주) 투데이게이트,김익훈,분석,263826390,85.0,87.751,88.034,-0.22990 (99.7701),8 2,2019/12/27 09:06:44,
5,5588600575,주식회사 문형이엔씨,안문희,분석,263829120,85.0,87.751,88.034,-0.22886 (99.77114),15 6,2019/12/30 16:08:56,
6,1058682164,(주)울트라텔레콤,김성철,분석,263837935,85.2,87.755,88.037,-0.22550 (99.7745),12 9,2019/12/30 17:21:46,
7,1048120291,청음통신 주식회사,임광희,분석,263843000,85.2,87.756,88.039,-0.22358 (99.77642),3 10,2020/01/02 09:48:34,
8,2048197877,(주)그린주의,김현미,분석,263848864,85.2,87.758,88.041,-0.22135 (99.77865),10 7,2020/01/02 07:32:16,
9,2128196243,신광씨앤티 주식회사,박광선,분석,263850820,85.2,87.759,88.042,-0.22060 (99.7794),14 3,2019/12/26 17:26:40,
10,1074968483,국제정보통신,조광자,분석,263851478,85.2,87.759,88.042,-0.22035 (99.77965),2 8,2019/12/27 09:24:44,
11,2048620126,(주)상부사종합건설,이상만,분석,263856303,85.2,87.761,88.044,-0.21852 (99.78148),7 14,2020/01/02 07:57:37,
12,7188100420,주식회사 오투정보통신,양성윤,분석,263876300,85.4,87.768,88.05,-0.21091 (99.78909),3 6,2019/12/30 15:14:09,
13,1098153915,하비넷정보통신(주),이종훈,분석,263879228,85.4,87.769,88.051,-0.20980 (99.7902),2 11,2019/12/30 09:59:40,
14,2028158261,(주)수화정보통신,김승균,분석,263882836,85.4,87.77,88.052,-0.20843 (99.79157),9 2,2020/01/02 09:29:22,
15,2308100158,국제컨트로닉스 주식회사,김경록,분석,263886030,85.4,87.771,88.053,-0.20721 (99.79279),2 5,2019/12/29 22:35:34,
16,1108170025,(주)원비즈시스템,박의영,분석,263886172,85.4,87.771,88.053,-0.20716 (99.79284),3 7,2019/12/30 17:15:02,
17,1328127945,부민통신 주식회사,박창욱,분석,263886320,85.4,87.771,88.054,-0.20710 (99.7929),10 15,2020/01/01 16:05:24,
18,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,263886418,85.4,87.771,88.054,-0.20707 (99.79293),6 10,2019/12/30 18:32:19,
19,1098603593,주식회사 완일이씨에스,김경창,분석,263895000,85.4,87.774,88.056,-0.20380 (99.7962),11 2,2020/01/02 08:25:56,
20,1108157338,(주)메트로컴넷,최선민,분석,263896707,85.6,87.775,88.057,-0.20315 (99.79685),1 2,2019/12/31 09:34:07,
21,1188120761,(주)동화이엔씨,이재원,분석,263901300,85.6,87.777,88.059,-0.20141 (99.79859),1 13,2020/01/02 09:44:29,
22,1108609224,주식회사 두루스코,김옥연,분석,263902122,85.6,87.777,88.059,-0.20110 (99.7989),9 1,2020/01/02 09:17:43,
23,1208117027,세안이엔씨 주식회사,이은상,분석,263903937,85.6,87.778,88.059,-0.20041 (99.79959),12 1,2020/01/02 08:59:05,
24,2058126341,종합전기 주식회사,김유훈,분석,263905253,85.6,87.778,88.06,-0.19990 (99.8001),5 3,2020/01/02 09:07:00,
25,1198664224,포스텍네트웍스 주식회사,김권일,분석,263918996,85.6,87.783,88.064,-0.19468 (99.80532),1 14,2019/12/27 09:51:41,
26,1058606899,이화티티씨(주),이선정,분석,263923396,85.6,87.784,88.066,-0.19301 (99.80699),2 9,2019/12/31 14:31:01,
27,1078682044,명승파워넷 주식회사,공건식,분석,263930500,85.8,87.787,88.068,-0.19030 (99.8097),8 15,2019/12/30 10:51:15,
28,1298119624,우일계전공업 주식회사,백노현,분석,263932970,85.8,87.788,88.069,-0.18936 (99.81064),13 9,2019/12/31 16:15:11,
29,1198165586,제이케이앤티텔레콤(주),전찬화,분석,263934846,85.8,87.788,88.07,-0.18865 (99.81135),12 10,2019/12/26 13:04:07,
30,1068180878,주식회사 신보,정재문,분석,263939750,85.8,87.79,88.071,-0.18679 (99.81321),14 8,2019/12/30 13:52:45,
31,1058674193,(주)다인트론,서선동,분석,263940750,85.8,87.79,88.072,-0.18641 (99.81359),9 2,2019/12/30 16:33:28,
32,1018151121,주식회사 경원전력,최경택,분석,263947589,85.8,87.793,88.074,-0.18380 (99.8162),8 3,2020/01/02 08:03:22,
33,1098611773,주식회사상현엔지니어링,이재권,분석,263952586,86.0,87.795,88.076,-0.18190 (99.8181),5 3,2019/12/30 09:38:27,
34,2098155983,주식회사 케이텍솔루션,임경택,분석,263956792,86.0,87.796,88.077,-0.18031 (99.81969),14 10,2019/12/30 09:04:09,
35,1138669143,홈넷홈 주식회사,이정원,분석,263957098,86.0,87.796,88.077,-0.18019 (99.81981),1 2,2019/12/30 09:06:39,
36,2198125754,알티엘산업 주식회사,이근태,분석,263957140,86.0,87.796,88.077,-0.18017 (99.81983),9 10,2019/12/31 09:42:58,
37,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,263957850,86.0,87.796,88.077,-0.17990 (99.8201),5 10,2019/12/26 10:33:07,
38,2198111833,주식회사 대영아이오티,전인구,분석,263958361,86.0,87.797,88.078,-0.17971 (99.82029),6 11,2019/12/31 09:02:25,
39,2118193336,(주)국제비엠에스,윤도선,분석,263976900,86.0,87.803,88.084,-0.17266 (99.82734),5 15,2019/12/30 08:44:19,
40,1138655784,주식회사 유씨큐넷,김경,분석,263977830,86.0,87.803,88.084,-0.17230 (99.8277),10 2,2020/01/02 09:17:20,
41,2066762193,보성통신,문용권,분석,263984610,86.2,87.806,88.086,-0.16973 (99.83027),12 14,2020/01/02 08:51:40,
42,2040371641,한서전자,김영옥,분석,263986507,86.2,87.806,88.087,-0.16900 (99.831),6 4,2019/12/30 09:15:29,
43,2208106252,(주)중선아이티씨,김방희,분석,263994000,86.2,87.809,88.089,-0.16616 (99.83384),4 6,2019/12/30 17:57:23,
44,1048635917,주식회사 비전에스엔씨,김국배,분석,263996330,86.2,87.81,88.09,-0.16527 (99.83473),7 12,2019/12/27 09:28:33,
45,2078141917,합자회사 대성전업상사,권기원,분석,263997500,86.2,87.81,88.091,-0.16482 (99.83518),11 4,2019/12/31 14:32:33,
46,1108175767,(주)에스에이치전기,김성태,분석,263998080,86.2,87.81,88.091,-0.16460 (99.8354),4 2,2019/12/30 14:48:29,
47,2298138601,(주)우원씨앤이,이운재,분석,264000182,86.2,87.811,88.092,-0.16380 (99.8362),8 12,2019/12/30 13:59:12,
48,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,264003600,86.2,87.812,88.093,-0.16250 (99.8375),13 9,2019/12/31 15:32:06,
49,1068127271,주식회사 농협네트웍스,권남회,분석,264008616,86.2,87.814,88.094,-0.16060 (99.8394),8 10,2020/01/02 09:22:31,
50,2158189983,주식회사아이티벨리,김기운,분석,264009856,86.2,87.814,88.095,-0.16013 (99.83987),1 7,2019/12/31 15:41:26,
51,1058164176,(주)신보파워텍,공민우,분석,264015877,86.4,87.817,88.097,-0.15784 (99.84216),3 8,2020/01/02 09:20:18,
52,1048636288,(주)엠케이이엔씨,문광일,분석,264015890,86.4,87.817,88.097,-0.15783 (99.84217),2 5,2019/12/31 08:10:58,
53,2148669602,(주)우호텔레콤,이강록,분석,264018720,86.4,87.818,88.098,-0.15675 (99.84325),7 15,2019/12/31 10:52:30,
54,1068609792,(주)아이티로그인,김태현,분석,264019350,86.4,87.818,88.098,-0.15652 (99.84348),2 12,2020/01/02 08:53:11,
55,1058618361,한글정보통신(주),최경환,분석,264019903,86.4,87.818,88.098,-0.15630 (99.8437),2 13,2020/01/02 09:26:08,
56,2118759096,(주)사운드레이스,장명훈,분석,264025160,86.4,87.82,88.1,-0.15431 (99.84569),7 9,2019/12/31 10:46:27,
57,4108607408,주식회사 천운정보통신,김복중,분석,264029900,86.4,87.821,88.101,-0.15250 (99.8475),9 6,2019/12/31 09:26:53,
58,1078636235,(주)대교이앤에스,이찬수,분석,264033332,86.4,87.823,88.103,-0.15120 (99.8488),3 8,2019/12/30 09:46:13,
59,1208659755,(주)정운정보통신,곽덕문,분석,264035352,86.4,87.823,88.103,-0.15043 (99.84957),1 5,2019/12/30 17:18:44,
60,1180565240,성보전자통신,양행천,분석,264036640,86.4,87.824,88.104,-0.14994 (99.85006),10 5,2020/01/02 06:38:14,
61,2118645407,흥일정보통신(주),정본영,분석,264037521,86.4,87.824,88.104,-0.14960 (99.8504),7 3,2019/12/31 09:32:06,
62,1068642995,(주)비엠시스솔루션,김시천,분석,264039626,86.6,87.825,88.105,-0.14880 (99.8512),13 9,2020/01/02 08:40:30,
63,1068164354,(주)코알라전자시스템,장종기,분석,264049350,86.6,87.828,88.108,-0.14511 (99.85489),15 1,2019/12/30 08:31:28,
64,1108190808,노드정보기술(주),정상권,분석,264053022,86.6,87.83,88.109,-0.14371 (99.85629),12 1,2020/01/02 09:34:56,
65,2068601178,주식회사 해인이티에프,오재근,분석,264058568,86.6,87.831,88.111,-0.14160 (99.8584),10 6,2019/12/26 14:16:30,
66,1098150316,(주)건우통신,노형환,분석,264064000,86.6,87.833,88.113,-0.13954 (99.86046),7 12,2019/12/27 17:23:07,
67,1068136902,대일전기산업(주),임태원,분석,264068750,86.8,87.835,88.114,-0.13773 (99.86227),1 15,2019/12/31 08:39:19,
68,2208114219,서림기전개발(주),송석웅,분석,264070300,86.8,87.836,88.115,-0.13714 (99.86286),3 13,2020/01/02 09:05:55,
69,2048624438,에스엘테크 주식회사,김한주,분석,264072490,86.8,87.836,88.116,-0.13631 (99.86369),7 4,2019/12/31 09:23:52,
70,1388113508,(주)이엔티파워,장정수,분석,264078180,86.8,87.838,88.118,-0.13414 (99.86586),12 11,2019/12/30 15:08:29,
71,1138185890,(주)두손씨에스티,최수경,분석,264080940,86.8,87.839,88.118,-0.13309 (99.86691),15 1,2019/12/31 08:46:37,
72,1058645500,태지종합건설(주),박소연,분석,264082200,86.8,87.84,88.119,-0.13261 (99.86739),11 15,2020/01/02 09:19:22,
73,2208865207,주식회사 소나텍,최성욱,분석,264085110,86.8,87.841,88.12,-0.13151 (99.86849),12 6,2019/12/31 13:37:30,
74,2148123348,성제전기(주),김팔성,분석,264085906,86.8,87.841,88.12,-0.13120 (99.8688),12 4,2020/01/02 09:03:58,
75,1198800016,주식회사 태영정보통신공사,김석주,분석,264087100,86.8,87.841,88.121,-0.13075 (99.86925),14 2,2019/12/28 16:58:11,
76,2208719934,주식회사 지제이전기통신,김진수,분석,264087480,86.8,87.842,88.121,-0.13061 (99.86939),3 6,2019/12/30 13:43:00,
77,2208680918,(주)엠디엠알,이재원,분석,264088362,86.8,87.842,88.121,-0.13027 (99.86973),9 12,2019/12/29 12:12:28,
