순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1068184554,(주)송화전기통신  [최종낙찰],고진홍,분석,217931900,75.0,87.745,87.547,-0.22513 (99.77487),2 7,2020/03/27 14:56:14,
2,1068150525,주식회사 캐스트윈,김낙희,분석,217936540,75.0,87.746,87.549,-0.22301 (99.77699),9 5,2020/03/30 09:06:05,
3,1208178820,(주)아이티엑스엠투엠,박상열,분석,217937600,75.0,87.747,87.549,-0.22252 (99.77748),4 9,2020/03/30 11:09:25,
4,1298141752,에이플시스템즈(주),윤진경,분석,217937850,75.0,87.747,87.549,-0.22241 (99.77759),2 5,2020/03/27 14:38:34,
5,2188119278,한국씨네텍(주),김춘만,분석,217944800,75.0,87.75,87.552,-0.21923 (99.78077),3 6,2020/03/30 18:54:50,
6,1228164604,주식회사 렛츠텔레콤,안승수,분석,217945070,75.0,87.75,87.552,-0.21910 (99.7809),1 11,2020/03/30 10:07:45,
7,1028132281,현대씨앤알 주식회사,이문복,분석,217946156,75.0,87.75,87.553,-0.21860 (99.7814),14 6,2020/03/30 14:32:09,
8,1188119624,탑정보통신(주),오영권,분석,217950523,75.0,87.752,87.554,-0.21660 (99.7834),1 4,2020/03/31 09:49:09,
9,1198618088,주식회사 하이넷 네트웍스,김동순,분석,217953140,75.0,87.753,87.555,-0.21541 (99.78459),15 13,2020/03/27 10:39:48,
10,1128143733,공간미디어(주),김명숙,분석,217953144,75.0,87.753,87.555,-0.21541 (99.78459),3 15,2020/03/31 07:58:58,
11,2158171649,(주)삼삼통신기술,이성오,분석,217954890,75.0,87.754,87.556,-0.21461 (99.78539),4 6,2020/03/30 09:39:54,
12,1138163218,(주)신성하이텍,성성모,분석,217956540,75.2,87.755,87.557,-0.21385 (99.78615),4 12,2020/03/30 11:27:28,
13,4178600013,블랙썬 주식회사,이희부,분석,217957300,75.2,87.755,87.557,-0.21350 (99.7865),8 2,2020/03/31 09:45:54,
14,2118691842,(주)아이센트,문원상,분석,217957730,75.2,87.755,87.557,-0.21331 (99.78669),3 15,2020/03/27 10:16:13,
15,1208612783,주식회사 나오디지탈,안병우,분석,217958700,75.2,87.755,87.558,-0.21286 (99.78714),7 4,2020/03/30 10:06:11,
16,1058688514,(주)엠티에스정보기술,신현준,분석,217959400,75.2,87.756,87.558,-0.21254 (99.78746),11 5,2020/03/30 09:46:34,
17,1078682044,명승파워넷 주식회사,공건식,분석,217959700,75.2,87.756,87.558,-0.21240 (99.7876),5 7,2020/03/27 11:13:48,
18,1078161011,(주)장수커뮤니케이션즈,김현수,분석,217963410,75.2,87.757,87.56,-0.21070 (99.7893),13 8,2020/03/30 11:14:37,
19,1198118405,우광기전(주),이기진,분석,217964940,75.2,87.758,87.56,-0.21000 (99.79),3 11,2020/03/31 08:29:04,
20,1138634061,엔케이전기 주식회사,양남규,분석,217966030,75.2,87.758,87.561,-0.20951 (99.79049),7 5,2020/03/30 10:02:00,
21,2208658565,주식회사 주인정보시스템,김근호,분석,217966600,75.2,87.759,87.561,-0.20924 (99.79076),10 9,2020/03/27 10:27:41,
22,1018116968,(주)넥슨정보통신,신양인,분석,217974550,75.2,87.762,87.564,-0.20560 (99.7944),8 3,2020/03/30 14:08:50,
23,1018144159,주식회사 넥선,박민호,분석,217974990,75.2,87.762,87.564,-0.20540 (99.7946),14 6,2020/03/27 10:47:46,
24,2208197511,(주)다산지앤지,유철종,분석,217980533,75.2,87.764,87.566,-0.20287 (99.79713),2 10,2020/03/27 12:58:54,
25,1148642486,주식회사 큐브정보통신,유봉수,분석,217981300,75.2,87.764,87.567,-0.20251 (99.79749),13 2,2020/03/27 11:55:01,
26,1138106099,기전통신(주),윤기영,분석,217987602,75.4,87.767,87.569,-0.19963 (99.80037),11 14,2020/03/30 18:22:15,
27,1098172945,(주)마커스코리아,이헌철,분석,217989850,75.4,87.768,87.57,-0.19860 (99.8014),7 9,2020/03/31 09:45:03,
28,1380715369,영인 아이티 기술사 사무소,함영만,분석,217991150,75.4,87.768,87.571,-0.19800 (99.802),7 3,2020/03/30 10:47:52,
29,1138694303,향원전자통신 주식회사,이진영,분석,217992480,75.4,87.769,87.571,-0.19740 (99.8026),13 14,2020/03/30 18:16:20,
30,2118603519,서울전자통신(주),이명규,분석,217994142,75.4,87.77,87.572,-0.19664 (99.80336),1 8,2020/03/30 10:16:00,
31,1218140540,영현정보통신(주),김두식,분석,218000447,75.4,87.772,87.574,-0.19375 (99.80625),8 10,2020/03/31 09:26:28,
32,2118759096,(주)사운드레이스,장명훈,분석,218014520,75.6,87.778,87.58,-0.18731 (99.81269),14 5,2020/03/31 09:13:15,
33,2208869047,양지전기 주식회사,박승연,분석,218018670,75.6,87.78,87.582,-0.18541 (99.81459),11 1,2020/03/27 10:16:15,
34,5518100318,주식회사 씨스테크,류니나,분석,218024130,75.6,87.782,87.584,-0.18291 (99.81709),8 12,2020/03/31 00:25:51,
35,6188134896,주식회사 동신정보통신,임춘섭,분석,218026780,75.6,87.783,87.585,-0.18169 (99.81831),7 3,2020/03/31 10:16:45,
36,1078679665,(주)젤루텍,이두규,분석,218029810,75.6,87.784,87.586,-0.18031 (99.81969),6 15,2020/03/30 10:05:12,
37,1208663604,주식회사 한은씨앤씨,김기현,분석,218045100,75.8,87.79,87.592,-0.17331 (99.82669),4 15,2020/03/31 08:52:52,
38,5278600284,주식회사 수앤씨,이종수,분석,218051653,75.8,87.793,87.595,-0.17031 (99.82969),7 5,2020/03/27 10:31:55,
39,2028104237,대선이엔씨(주),최승재,분석,218054003,75.8,87.794,87.596,-0.16923 (99.83077),7 13,2020/03/30 15:24:01,
40,1058162163,주식회사대한종합산전,이섭,분석,218055300,75.8,87.794,87.597,-0.16864 (99.83136),4 14,2020/03/27 10:15:04,
41,2088113302,주식회사 에스원,노희찬,분석,218055580,75.8,87.794,87.597,-0.16851 (99.83149),8 4,2020/03/30 10:27:55,
42,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,218059954,76.0,87.796,87.598,-0.16650 (99.8335),8 7,2020/03/31 09:30:56,
43,2048624438,에스엘테크 주식회사,김한주,분석,218060390,76.0,87.796,87.599,-0.16631 (99.83369),13 15,2020/03/30 09:24:48,
44,1098651964,셀코정보기술 주식회사,권영용,분석,218068909,76.0,87.8,87.602,-0.16240 (99.8376),11 12,2020/03/31 10:02:02,
