순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1308609475,주식회사 씨티넷  [최종낙찰],한준덕,분석,76782859,85.0,87.745,88.248,-0.22510 (99.7749),8 14,2020/10/06 12:48:24,
2,1268665556,주식회사신정,허진무,분석,76782937,85.0,87.745,88.248,-0.22500 (99.775),13 6,2020/10/08 09:19:26,
3,1268600043,대연시스템주식회사,김순태,분석,76783501,85.0,87.746,88.248,-0.22426 (99.77574),5 13,2020/10/07 09:50:30,
4,1068648117,주식회사 티원엘에스,김영규,분석,76784463,85.0,87.747,88.249,-0.22300 (99.777),4 5,2020/10/06 16:44:40,
5,1028135124,현대에이치디에스(주),고해룡,분석,76785455,85.0,87.748,88.251,-0.22170 (99.7783),13 5,2020/10/06 10:57:18,
6,1108185552,한양이이씨 주식회사,문주환,분석,76786150,85.0,87.749,88.251,-0.22079 (99.77921),15 13,2020/10/06 10:42:40,
7,2208177117,(주)네비웍스,원준희,분석,76786658,85.0,87.749,88.252,-0.22013 (99.77987),10 14,2020/10/05 17:17:32,
8,8418801179,주식회사 태경정보통신,나정은,분석,76787364,85.0,87.75,88.253,-0.21920 (99.7808),12 13,2020/10/06 17:24:51,
9,1108176581,주식회사 비에스텍,윤희주,분석,76788257,85.0,87.751,88.254,-0.21803 (99.78197),1 10,2020/10/08 09:07:55,
10,1178188899,주식회사 시큐렉스,최영희,분석,76788440,85.0,87.752,88.254,-0.21779 (99.78221),13 10,2020/10/08 09:52:47,
11,8318100359,주식회사 태영이엔지,곽민석,분석,76788662,85.0,87.752,88.254,-0.21750 (99.7825),6 14,2020/10/07 11:08:37,
12,1074870357,영진정보통신,김종규,분석,76789730,85.0,87.753,88.255,-0.21610 (99.7839),12 9,2020/10/05 16:26:35,
13,1198649126,태광에스엠주식회사,전현용,분석,76790417,85.0,87.754,88.256,-0.21521 (99.78479),13 2,2020/10/08 09:07:12,
14,1358619643,주식회사현화아이티에스,윤기훈,분석,76790730,85.0,87.754,88.257,-0.21480 (99.7852),14 10,2020/10/08 08:55:32,
15,1238173799,주식회사 알엠케이,이윤미,분석,76791100,85.2,87.755,88.257,-0.21431 (99.78569),14 5,2020/10/07 09:45:36,
16,1238613802,주식회사 지성정보통신,박연홍,분석,76791650,85.2,87.756,88.258,-0.21359 (99.78641),9 12,2020/10/06 11:31:40,
17,2038149028,대륭중공건설(주),박임우,분석,76791812,85.2,87.756,88.258,-0.21338 (99.78662),10 6,2020/10/06 16:54:00,
18,2298134357,주식회사 디라직,박성기,분석,76792320,85.2,87.756,88.258,-0.21271 (99.78729),9 15,2020/10/08 09:06:21,
19,2318102601,주식회사 우정정보통신,박시우,분석,76792560,85.2,87.757,88.259,-0.21240 (99.7876),11 6,2020/10/07 13:34:12,
20,1208609672,(주)디에스티인터내셔날,김형태,분석,76793000,85.2,87.757,88.259,-0.21182 (99.78818),12 4,2020/10/06 16:00:30,
21,1308124466,삼형전자 주식회사,박영원,분석,76793269,85.2,87.758,88.26,-0.21147 (99.78853),2 12,2020/10/08 08:50:14,
22,1388182607,주식회사 블랙홀,김선희,분석,76793930,85.2,87.758,88.26,-0.21060 (99.7894),2 15,2020/10/06 10:18:57,
23,3078140727,(주)에이치엠아이,장유진,분석,76794700,85.2,87.759,88.261,-0.20960 (99.7904),3 11,2020/10/05 19:23:07,
24,1108175767,(주)에스에이치전기,김성태,분석,76794920,85.2,87.76,88.261,-0.20931 (99.79069),1 3,2020/10/07 20:23:38,
25,1288160023,지앤티테크주식회사,구연희,분석,76795303,85.2,87.76,88.262,-0.20881 (99.79119),6 10,2020/10/06 10:38:08,
26,2098112984,(주)고덕종합건설,나기선,분석,76795530,85.2,87.76,88.262,-0.20851 (99.79149),11 2,2020/10/07 09:51:15,
27,1328612506,주식회사 그린아이티코리아,강원식,분석,76795642,85.2,87.76,88.262,-0.20836 (99.79164),13 15,2020/10/07 10:22:44,
28,1098150316,(주)건우통신,노형환,분석,76795839,85.2,87.761,88.262,-0.20810 (99.7919),6 12,2020/10/07 16:15:29,
29,2068617141,(주)텔코아,황민석,분석,76796070,85.2,87.761,88.263,-0.20780 (99.7922),5 14,2020/10/06 16:50:57,
30,1248757061,신광정보기술 주식회사,모상후,분석,76796300,85.2,87.761,88.263,-0.20750 (99.7925),3 8,2020/10/07 09:45:35,
31,1300742921,태진네트웍스,정일선,분석,76797200,85.2,87.762,88.264,-0.20632 (99.79368),7 1,2020/10/06 17:02:24,
32,1068602542,주식회사 유셀네트웍스,김구동,분석,76797260,85.2,87.762,88.264,-0.20624 (99.79376),3 11,2020/10/07 13:56:54,
33,2078152132,(주)홍남테크,김홍길,분석,76797360,85.2,87.763,88.264,-0.20611 (99.79389),8 15,2020/10/07 18:54:28,
34,2148752525,(주)엘티네트워크,조완식,분석,76797364,85.2,87.763,88.264,-0.20611 (99.79389),10 12,2020/10/06 14:36:10,
35,1328131639,(주)동보안전,장동엽,분석,76797440,85.2,87.763,88.264,-0.20601 (99.79399),4 15,2020/10/08 08:57:04,
36,2148626637,(주)아이엔지시스템,김정화,분석,76798750,85.2,87.764,88.266,-0.20429 (99.79571),14 11,2020/10/06 10:30:07,
37,4118146506,케이엠티시스템 주식회사,김정식,분석,76800962,85.4,87.767,88.268,-0.20139 (99.79861),4 5,2020/10/08 09:05:32,
38,2048197877,(주)그린주의,김현미,분석,76801096,85.4,87.767,88.269,-0.20122 (99.79878),1 7,2020/10/07 15:34:02,
39,1240367481,중앙통신,이대근,분석,76801106,85.4,87.767,88.269,-0.20120 (99.7988),13 9,2020/10/07 20:19:16,
40,1348690167,이맥시스템 주식회사,유해국,분석,76801182,85.4,87.767,88.269,-0.20110 (99.7989),4 7,2020/10/06 09:31:02,
41,1758100768,주식회사 이너스텍,정창용,분석,76802251,85.4,87.769,88.27,-0.19970 (99.8003),1 3,2020/10/08 09:31:25,
42,1098165008,주식회사 아이스기술,강신섭,분석,76802634,85.4,87.769,88.27,-0.19920 (99.8008),5 8,2020/10/07 12:33:51,
43,1328167592,한양전기 주식회사,조미희,분석,76802710,85.4,87.769,88.27,-0.19910 (99.8009),8 1,2020/10/07 15:38:26,
44,1118114477,주식회사 대흥데이타통신,박상영,분석,76803168,85.4,87.77,88.271,-0.19850 (99.8015),4 8,2020/10/06 11:12:00,
45,1198141207,(주)텍센,권유찬,분석,76803550,85.4,87.77,88.271,-0.19800 (99.802),13 9,2020/10/08 09:07:16,
46,1358173389,대유정보통신주식회사,이기화,분석,76803625,85.4,87.77,88.271,-0.19790 (99.8021),15 10,2020/10/07 12:00:50,
47,1448124451,주식회사 에스엠정보,류원기,분석,76805530,85.4,87.773,88.274,-0.19541 (99.80459),10 3,2020/10/07 09:35:23,
48,2068163183,(주)트라콘스,김도운,분석,76805534,85.4,87.773,88.274,-0.19540 (99.8046),13 14,2020/10/06 16:43:53,
49,1148639981,(주)태영에스엔에스,박태건,분석,76805643,85.4,87.773,88.274,-0.19526 (99.80474),4 6,2020/10/08 07:17:41,
50,1208668967,주식회사 대웅아이피에스,서영준,분석,76805920,85.4,87.773,88.274,-0.19490 (99.8051),6 12,2020/10/07 09:48:46,
51,1188120761,(주)동화이엔씨,이재원,분석,76806140,85.4,87.773,88.274,-0.19461 (99.80539),2 6,2020/10/08 10:50:33,
52,1068679911,(주)효성정보통신,김도건,분석,76806370,85.4,87.774,88.275,-0.19431 (99.80569),2 12,2020/10/06 22:52:07,
53,1148692327,주식회사 우진미디어테크,김상범,분석,76807214,85.6,87.775,88.276,-0.19320 (99.8068),6 15,2020/10/08 08:36:09,
54,4548600346,주식회사우현씨엔에스,이광우,분석,76807440,85.6,87.775,88.276,-0.19291 (99.80709),7 10,2020/10/07 10:18:32,
55,6058166688,(주)세계아이티씨,김황기,분석,76808000,85.6,87.776,88.276,-0.19217 (99.80783),6 8,2020/10/07 09:17:33,
56,2138198870,주식회사 근우,김재진,분석,76808500,85.6,87.776,88.277,-0.19152 (99.80848),5 6,2020/10/06 18:57:45,
57,1248623598,대성이엔에프(주),김태성,분석,76808649,85.6,87.776,88.277,-0.19132 (99.80868),15 7,2020/10/08 08:50:39,
58,1258191959,주식회사 에이원정보통신,장효덕,분석,76808960,85.6,87.777,88.278,-0.19092 (99.80908),14 11,2020/10/05 15:51:12,
59,1058159732,주식회사 양지,윤준영,분석,76809640,85.6,87.778,88.278,-0.19003 (99.80997),8 11,2020/10/07 12:23:52,
60,5278600284,주식회사 수앤씨,이종수,분석,76810801,85.6,87.779,88.28,-0.18851 (99.81149),15 8,2020/10/06 10:39:45,
61,1058739913,(주)비디엔에프,최경훈,분석,76810878,85.6,87.779,88.28,-0.18840 (99.8116),4 10,2020/10/07 12:56:50,
62,1198600031,(주)씨에스콘트롤즈,황순길,분석,76811259,85.6,87.78,88.28,-0.18791 (99.81209),3 6,2020/10/07 14:07:05,
62,1298149040,주식회사 범양전력,박병주,분석,76811259,85.6,87.78,88.28,-0.18791 (99.81209),4 13,2020/10/06 18:07:31,
64,2148675138,(주)대호아이티에스,임진덕,분석,76812870,85.6,87.781,88.282,-0.18580 (99.8142),9 4,2020/10/07 09:11:40,
65,1178142651,주식회사 조은미디어,조태수,분석,76813170,85.6,87.782,88.282,-0.18540 (99.8146),2 11,2020/10/07 23:39:56,
66,1268178721,주식회사 인석텔,이규첨,분석,76813550,85.6,87.782,88.283,-0.18490 (99.8151),5 11,2020/10/07 14:45:04,
67,2188122429,주식회사금성계전,이한식,분석,76814160,85.6,87.783,88.284,-0.18411 (99.81589),15 11,2020/10/06 08:49:44,
68,2148710582,모던웨이브(주),원회광,분석,76814466,85.6,87.783,88.284,-0.18370 (99.8163),10 7,2020/10/07 09:42:47,
69,1308129699,새서울정보통신 주식회사,오상원,분석,76814500,85.6,87.783,88.284,-0.18366 (99.81634),14 2,2020/10/07 10:52:34,
70,1238194585,(주)에스티엔비,김유철,분석,76815620,85.8,87.785,88.285,-0.18219 (99.81781),7 12,2020/10/08 08:41:11,
71,2208197511,(주)다산지앤지,유철종,분석,76815687,85.8,87.785,88.285,-0.18211 (99.81789),6 13,2020/10/06 20:38:42,
72,2098133373,주식회사 씨스넷,이명재,분석,76816832,85.8,87.786,88.287,-0.18061 (99.81939),12 10,2020/10/07 09:13:11,
73,1278605997,주식회사 아이엠피,정혜영,분석,76817840,85.8,87.788,88.288,-0.17929 (99.82071),12 7,2020/10/06 07:36:52,
74,1278194985,(주)디테코,임해수,분석,76818232,85.8,87.788,88.288,-0.17877 (99.82123),14 10,2020/10/07 11:31:22,
75,2068165221,유니슨전기(주),유창진,분석,76818284,85.8,87.788,88.288,-0.17870 (99.8213),14 6,2020/10/06 11:31:16,
76,1068609792,(주)아이티로그인,김태현,분석,76818436,85.8,87.788,88.288,-0.17850 (99.8215),2 6,2020/10/07 08:35:52,
77,1348675166,주식회사 누리콘,정해창,분석,76818555,85.8,87.788,88.289,-0.17835 (99.82165),11 13,2020/10/07 13:32:53,
78,1608100107,주식회사 지엘건부,김양희,분석,76818741,85.8,87.789,88.289,-0.17811 (99.82189),11 6,2020/10/08 07:26:45,
79,1108174749,유프로시스(주),김종본,분석,76818894,85.8,87.789,88.289,-0.17790 (99.8221),9 1,2020/10/06 12:27:48,
80,1358101930,한동건설(주),신동협,분석,76819000,85.8,87.789,88.289,-0.17777 (99.82223),10 13,2020/10/06 09:41:16,
81,2018199051,나루씨앤씨주식회사,이상협,분석,76819047,85.8,87.789,88.289,-0.17770 (99.8223),10 8,2020/10/07 13:54:52,
82,1358143584,주식회사 해비치이앤티,김정현,분석,76819398,85.8,87.789,88.29,-0.17724 (99.82276),4 2,2020/10/06 17:36:57,
83,1058645500,태지종합건설(주),정지혜,분석,76819674,85.8,87.79,88.29,-0.17688 (99.82312),7 1,2020/10/08 08:47:29,
84,1018151121,주식회사 경원전력,최경택,분석,76819710,85.8,87.79,88.29,-0.17684 (99.82316),8 3,2020/10/08 08:06:03,
85,2188601661,주식회사 디에이치정보기술,김현진,분석,76820580,85.8,87.791,88.291,-0.17570 (99.8243),1 12,2020/10/06 17:15:13,
