순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2178122426,원케이블서비스(주),윤달호,분석,64631950,87.747,86.29,-1.65709 (98.34291),10 1,2015/04/20 10:27:21,
2,1208166080,(주)기산텔레콤,박병기,분석,64634430,87.75,86.294,-1.65332 (98.34668),14 7,2015/04/20 16:12:09,
3,2208691899,(주)한결아이앤씨,이상억,분석,64635000,87.751,86.295,-1.65245 (98.34755),2 14,2015/04/21 17:56:38,
4,2148108857,대동종합전설 주식회사,문대중,분석,64635771,87.752,86.296,-1.65128 (98.34872),15 6,2015/04/21 10:13:14,
5,2148764564,(주)싸이버원,육동현,분석,64637530,87.754,86.298,-1.64860 (98.3514),8 4,2015/04/21 10:00:49,
6,1058714080,(주) 한일이앤에스,박완교,분석,64638383,87.755,86.299,-1.64730 (98.3527),14 13,2015/04/21 16:58:56,
7,1238154375,주식회사 씨케이테크피아,이동수,분석,64639170,87.756,86.3,-1.64611 (98.35389),14 10,2015/04/21 14:02:55,
8,1088122326,대산전자통신(주),김동선,분석,64644280,87.763,86.307,-1.63833 (98.36167),9 15,2015/04/22 07:29:46,
9,1028135124,현대에이치디에스(주),이영문,분석,64644760,87.764,86.308,-1.63760 (98.3624),5 6,2015/04/20 17:50:48,
10,2018147460,태성전기통신(주),이덕우,분석,64646210,87.766,86.31,-1.63540 (98.3646),5 9,2015/04/21 18:27:16,
11,2048170015,(주)하남통신,김종화,분석,64646467,87.766,86.31,-1.63500 (98.365),1 13,2015/04/21 10:29:40,
12,1200399230,건영정보통신,김재곤,분석,64649030,87.77,86.313,-1.63110 (98.3689),7 13,2015/04/21 09:20:08,
13,1138145530,송림기술주식회사,채동훈,분석,64649818,87.771,86.314,-1.62991 (98.37009),14 12,2015/04/21 17:04:56,
14,1098162433,광명정보통신(주),김형준,분석,64652383,87.774,86.318,-1.62600 (98.374),6 10,2015/04/22 09:02:02,
15,1068180183,보람정보통신서비스(주),안창진,분석,64652390,87.774,86.318,-1.62599 (98.37401),10 6,2015/04/22 09:50:57,
16,1138183325,주식회사금강전력,오영선,분석,64655080,87.778,86.321,-1.62190 (98.3781),8 10,2015/04/21 18:43:52,
17,2158138510,신신전기(주),하대청,분석,64655406,87.778,86.322,-1.62140 (98.3786),4 14,2015/04/21 09:12:21,
18,1248106672,(주)데스코,이상혁,분석,64657324,87.781,86.324,-1.61848 (98.38152),9 6,2015/04/20 18:35:11,
19,2078124989,청보음향(주),지한영,분석,64658100,87.782,86.325,-1.61730 (98.3827),8 3,2015/04/21 10:42:18,
20,6042996444,세일,이종보,분석,64662000,87.787,86.331,-1.61137 (98.38863),13 15,2015/04/21 18:14:34,
21,1198637085,(주) 하이네트워크,이준수,분석,64662509,87.788,86.331,-1.61060 (98.3894),11 7,2015/04/21 10:26:41,
22,1198664210,하하정보통신 주식회사,송정식,분석,64666300,87.793,86.336,-1.60483 (98.39517),14 2,2015/04/20 12:32:27,
