순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2208865207,주식회사 소나텍  [최종낙찰],최성욱,분석,116804307,85.0,87.745,88.414,0.44223 (100.44223),7 15,2023/07/05 13:08:08,
2,1068606738,(주)퓨쳐아이티,정정민,분석,116804700,85.0,87.745,88.414,0.44257 (100.44257),8 1,2023/07/07 08:23:45,
3,2148847295,티에스퓨처 주식회사,김명성,분석,116805079,85.0,87.746,88.415,0.44290 (100.4429),6 4,2023/07/06 22:37:56,
4,2058140076,(주)제일첨단테크,김성수,분석,116808554,85.0,87.748,88.417,0.44589 (100.44589),11 5,2023/07/07 09:44:54,
5,2098141039,(주)벨에어테크,최트로이,분석,116808614,85.0,87.748,88.417,0.44595 (100.44595),8 2,2023/07/05 13:46:40,
6,3078139254,주식회사 다승텔레콤,오세좌,분석,116817784,85.2,87.756,88.424,0.45386 (100.45386),2 15,2023/07/06 17:31:47,
7,1138123972,(주)일광테크,임기철,분석,116819220,85.2,87.757,88.425,0.45510 (100.4551),14 2,2023/07/05 10:09:29,
8,1358131171,(주)금성전기통신공사,김윤환,분석,116820600,85.2,87.758,88.426,0.45629 (100.45629),14 13,2023/07/05 10:35:24,
9,2078153558,(주)동광지에스,이덕하,분석,116828300,85.2,87.764,88.432,0.46293 (100.46293),9 11,2023/07/06 09:41:48,
10,2118743406,보성통신기술(주),오영배,분석,116830470,85.4,87.765,88.434,0.46480 (100.4648),11 12,2023/07/06 17:38:40,
11,2158768281,태일정보시스템(주),이미자,분석,116831040,85.4,87.766,88.434,0.46529 (100.46529),14 15,2023/07/06 10:17:58,
12,5298100062,주식회사 알에프코리아,신현성,분석,116833470,85.4,87.768,88.436,0.46739 (100.46739),10 1,2023/07/06 09:22:06,
13,1358145603,한라인포넷(주),장경민,분석,116833709,85.4,87.768,88.436,0.46759 (100.46759),10 13,2023/07/06 23:37:09,
14,2208660663,주식회사 데이타렉스,김정국,분석,116838300,85.4,87.771,88.44,0.47155 (100.47155),4 8,2023/07/06 14:38:24,
15,2048187419,(주)디지털우민,문장석,분석,116844030,85.6,87.776,88.444,0.47650 (100.4765),2 6,2023/07/06 14:38:39,
16,2208151999,현대에이치티 주식회사,이건구,분석,116851990,85.6,87.782,88.45,0.48336 (100.48336),14 5,2023/07/05 14:30:03,
17,1288141176,주식회사 와이씨스템,장영찬,분석,116852490,85.6,87.782,88.45,0.48380 (100.4838),3 1,2023/07/06 09:49:18,
18,1098643839,주식회사 케이비정보통신,지인현,분석,116853648,85.6,87.783,88.451,0.48480 (100.4848),8 9,2023/07/07 09:02:08,
19,1328800173,난방산업 주식회사,강경옥,분석,116855350,85.6,87.784,88.453,0.48626 (100.48626),1 8,2023/07/06 09:43:33,
20,1128152663,한국아이디정보(주),송찬호,분석,116855380,85.8,87.785,88.453,0.48629 (100.48629),13 1,2023/07/06 15:11:29,
21,2108130492,명신정보통신(주),서철,분석,116860311,85.8,87.788,88.456,0.49054 (100.49054),8 7,2023/07/06 08:59:57,
22,1148676763,유토피아정보기술(주),안종섭,분석,116861200,85.8,87.789,88.457,0.49131 (100.49131),15 8,2023/07/05 10:30:27,
23,1138649133,빅썬시스템즈 주식회사,권태일,분석,116862800,85.8,87.79,88.458,0.49269 (100.49269),15 7,2023/07/05 10:02:56,
24,1088149704,썬시큐원(주),백석환,분석,116865130,85.8,87.792,88.46,0.49470 (100.4947),15 9,2023/07/06 05:42:49,
25,2158674452,(주)새별네트웍스,현경순,분석,116869667,86.0,87.796,88.463,0.49861 (100.49861),7 4,2023/07/05 17:10:42,
26,1028137710,서광종합개발 주식회사,이정익,분석,116873240,86.0,87.798,88.466,0.50170 (100.5017),11 12,2023/07/07 09:04:06,
27,2158673512,주식회사 페타바이트,정세영,분석,116873460,86.0,87.798,88.466,0.50189 (100.50189),10 7,2023/07/06 19:50:41,
28,2198111833,주식회사 대영아이오티,전인구,분석,116873587,86.0,87.799,88.466,0.50200 (100.502),10 6,2023/07/07 09:13:00,
29,7048701285,주식회사 하랑에스아이,김호중,분석,116876830,86.0,87.801,88.469,0.50479 (100.50479),2 8,2023/07/06 09:25:31,
30,1078825334,스마트네트웍스 주식회사,박정옥,분석,116880440,86.0,87.804,88.472,0.50791 (100.50791),15 13,2023/07/05 18:44:23,
31,1198141207,(주)텍센,권유찬,분석,116881700,86.2,87.805,88.473,0.50899 (100.50899),5 13,2023/07/07 09:27:09,
32,1078640952,(주)바비젼,이주일,분석,116884950,86.2,87.807,88.475,0.51180 (100.5118),7 5,2023/07/05 12:33:12,
33,1108182195,주식회사 벨아이앤에스,한성욱,분석,116885208,86.2,87.808,88.475,0.51202 (100.51202),2 5,2023/07/05 10:18:22,
34,2158171237,(주)모빌텍,오승환,분석,116893004,86.2,87.814,88.481,0.51875 (100.51875),1 5,2023/07/06 10:04:12,
35,2048614338,(주)오성에이브이시스템,김승모,분석,116898510,86.4,87.818,88.485,0.52350 (100.5235),5 2,2023/07/06 16:17:24,
36,1138175669,(주)용상전기통신,권혁기,분석,116898742,86.4,87.818,88.485,0.52370 (100.5237),13 6,2023/07/07 09:26:09,
37,2208197511,(주)다산지앤지,유철종,분석,116900830,86.4,87.82,88.487,0.52550 (100.5255),11 1,2023/07/05 17:16:12,
38,1208799720,주식회사 틴들코리아,백성주,분석,116903370,86.4,87.822,88.489,0.52769 (100.52769),1 8,2023/07/06 15:46:11,
39,1128107625,(주)삼정전기통신,김상민,분석,116903890,86.4,87.822,88.489,0.52814 (100.52814),8 6,2023/07/05 11:49:40,
40,2024700576,성온엘패밀리,이미경,분석,116904305,86.4,87.822,88.49,0.52850 (100.5285),14 2,2023/07/07 09:50:53,
41,1198158412,애드넷정보통신(주),박상흥,분석,116904524,86.4,87.822,88.49,0.52868 (100.52868),3 9,2023/07/05 16:54:20,
42,1138611622,(주)이담에스티,최명순,분석,116905230,86.4,87.823,88.49,0.52929 (100.52929),7 15,2023/07/07 08:04:30,
43,1088178984,(주)포소드,마명철,분석,116908351,86.6,87.825,88.493,0.53199 (100.53199),5 8,2023/07/07 09:35:02,
44,1198653668,에코아이넷(주),박은희,분석,116914507,86.6,87.83,88.497,0.53730 (100.5373),7 9,2023/07/06 08:57:07,
45,4098163161,(주)동우커뮤니케이션,송준성,분석,116914790,86.6,87.83,88.498,0.53754 (100.53754),9 3,2023/07/06 12:10:37,
46,1068157019,(주)세호영상,박석신,분석,116923000,86.8,87.837,88.504,0.54462 (100.54462),14 15,2023/07/06 08:43:27,
47,2037683508,우리통신네트워크,김만수,분석,116924939,86.8,87.838,88.505,0.54630 (100.5463),13 7,2023/07/05 15:22:20,
48,1108139892,(주)이화텔레콤,윤영배,분석,116924940,86.8,87.838,88.505,0.54630 (100.5463),2 12,2023/07/05 10:17:30,
49,1198687872,주식회사 스타버킷,김영섭,분석,116925170,86.8,87.838,88.505,0.54649 (100.54649),8 13,2023/07/06 13:33:49,
50,2148612657,주식회사 와이어블(Wiable Corp.),장석하,분석,116928860,86.8,87.841,88.508,0.54968 (100.54968),7 15,2023/07/07 09:47:01,
51,2128606988,원강정보통신 주식회사,우강원,분석,116930200,86.8,87.842,88.509,0.55083 (100.55083),4 5,2023/07/06 16:16:20,
52,1058133654,백상코퍼레이션(주),김중권,분석,116930800,86.8,87.843,88.51,0.55135 (100.55135),6 7,2023/07/06 14:54:42,
53,2068125404,(주)대경인트라넷,이강열,분석,116938000,87.0,87.848,88.515,0.55756 (100.55756),12 1,2023/07/06 17:06:23,
54,2338109463,주식회사 아이티에스서비스,지영일,분석,116938531,87.0,87.849,88.516,0.55802 (100.55802),6 9,2023/07/05 12:25:17,
55,1138188878,주식회사 신영이엔티,이찬세,분석,116939010,87.0,87.849,88.516,0.55843 (100.55843),10 12,2023/07/06 15:58:48,
56,1088186937,(주)네오텔링크,박귀남,분석,116942211,87.0,87.851,88.518,0.56120 (100.5612),13 8,2023/07/06 10:28:40,
57,2128608050,(주)엔큐컨설팅,유관우,분석,116949980,87.2,87.857,88.524,0.56790 (100.5679),4 11,2023/07/06 04:30:28,
58,2038164825,(주)스피드정보통신,선의석,분석,116950270,87.2,87.858,88.524,0.56815 (100.56815),12 14,2023/07/06 09:57:05,
59,2021295047,협진전기통신공사,최종운,분석,116953260,87.2,87.86,88.527,0.57073 (100.57073),7 12,2023/07/06 21:11:45,
60,2068694508,주식회사 웰정보기술,강희춘,분석,116954644,87.2,87.861,88.528,0.57192 (100.57192),15 12,2023/07/07 09:24:32,
61,2068682619,주식회사 엠플러스통신,신동수,분석,116956932,87.2,87.863,88.529,0.57389 (100.57389),6 10,2023/07/05 14:23:09,
62,1138640850,주식회사 우솔네트웍스,유상열,분석,116958090,87.2,87.864,88.53,0.57489 (100.57489),6 14,2023/07/05 10:27:56,
63,1108127950,서경전기(주),이종환,분석,116958520,87.2,87.864,88.531,0.57526 (100.57526),13 10,2023/07/06 08:47:33,
64,1054180243,태우산전,강정자,분석,116964640,87.4,87.869,88.535,0.58054 (100.58054),12 2,2023/07/05 13:15:49,
65,2128144255,경방전기통신(주),장기인,분석,116965403,87.4,87.869,88.536,0.58120 (100.5812),3 4,2023/07/06 12:57:42,
66,1068663404,주식회사 씨씨티비네오텍,최영근,분석,116965511,87.4,87.869,88.536,0.58130 (100.5813),2 10,2023/07/05 10:13:33,
67,1178164451,(주)지엠디텔레콤,김창윤,분석,116966090,87.4,87.87,88.536,0.58179 (100.58179),8 5,2023/07/07 09:16:51,
68,1058792785,주식회사 신석,김민경,분석,116967830,87.4,87.871,88.538,0.58330 (100.5833),8 7,2023/07/05 13:56:12,
69,6338800846,원흥이엔씨 주식회사,최재혁,분석,116969221,87.4,87.872,88.539,0.58450 (100.5845),11 12,2023/07/06 10:37:10,
