순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138618417,(주)씨에스플러스  [최종낙찰],장준영,분석,125022900,85.0,87.746,87.849,0.11900 (100.119),1 4,2016/11/11 08:54:23,
2,1078688280,콘텐츠스퀘어주식회사,함규식,분석,125023137,85.0,87.746,87.849,0.11919 (100.11919),7 15,2016/11/10 13:49:28,
3,2068123425,에프투텔레콤(주),최기동,분석,125025395,85.0,87.748,87.851,0.12100 (100.121),9 10,2016/11/09 08:29:47,
4,2098134713,키엔컴 주식회사,최성덕,분석,125026643,85.0,87.749,87.852,0.12199 (100.12199),11 7,2016/11/10 11:08:04,
5,4098163161,(주)동우커뮤니케이션,송준성,분석,125026650,85.0,87.749,87.852,0.12200 (100.122),8 4,2016/11/08 17:58:52,
6,1098625336,(주)쏘울아이티,최은정,분석,125028260,85.0,87.75,87.853,0.12329 (100.12329),6 2,2016/11/10 10:07:43,
7,1078667984,(주)알림시스템,김현자,분석,125029140,85.0,87.75,87.853,0.12399 (100.12399),9 4,2016/11/11 09:02:51,
8,2158145215,동원전척(주),박도수,분석,125030010,85.0,87.751,87.854,0.12469 (100.12469),7 13,2016/11/10 08:58:25,
9,1078148769,진한전설주식회사,최원석,분석,125030578,85.0,87.751,87.854,0.12515 (100.12515),3 6,2016/11/11 09:05:31,
10,1058133654,백상기업(주),김풍원,분석,125032200,85.0,87.753,87.855,0.12644 (100.12644),4 15,2016/11/11 09:32:10,
11,2188119278,한국씨네텍(주),김춘만,분석,125032760,85.0,87.753,87.856,0.12689 (100.12689),14 3,2016/11/11 08:33:34,
12,1068627183,한국씨텍(주),박재규,분석,125042500,85.2,87.76,87.863,0.13469 (100.13469),11 9,2016/11/09 09:51:29,
13,1088155278,금하개발(주),김채모,분석,125045250,85.2,87.762,87.865,0.13690 (100.1369),12 14,2016/11/10 13:30:46,
13,1198670032,주식회사 미래엔씨티,정상배,분석,125045250,85.2,87.762,87.865,0.13690 (100.1369),5 6,2016/11/10 13:46:37,
15,2048137258,대신엔에스(주),정동진,분석,125045880,85.2,87.762,87.865,0.13740 (100.1374),5 6,2016/11/10 09:24:43,
16,2118161547,(주)필네트,박영만,분석,125046999,85.2,87.763,87.866,0.13830 (100.1383),6 10,2016/11/08 11:03:30,
17,1058660665,(주)일신전업,김한경,분석,125047130,85.2,87.763,87.866,0.13840 (100.1384),6 2,2016/11/11 09:13:44,
18,2208691899,(주)한결아이앤씨,이상억,분석,125050000,85.4,87.765,87.868,0.14070 (100.1407),5 11,2016/11/10 17:20:17,
19,1088107572,동광전기건설(주),이동은,분석,125051007,85.4,87.766,87.869,0.14151 (100.14151),1 3,2016/11/10 17:34:10,
20,2208667614,(주)로버텍,김현성,분석,125051618,85.4,87.766,87.869,0.14199 (100.14199),9 3,2016/11/11 08:52:08,
21,1098198023,주식회사 케이에프텔,이향순,분석,125052411,85.4,87.767,87.87,0.14263 (100.14263),3 7,2016/11/08 11:04:42,
