순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2068183592,(주)신광티앤이,이일환,분석,98095590,87.747,84.659,-3.51687 (96.48313),,2016/02/18 14:48:35,
2,1342965705,주식회사 우신전기,김효동,분석,98095910,87.747,84.659,-3.51656 (96.48344),,2016/02/18 10:13:39,
3,2068631916,주식회사 세화에스엠,김유상,분석,98097520,87.749,84.66,-3.51498 (96.48502),,2016/02/19 09:53:42,
4,2198128028,(주)성신네트워크,강성범,분석,98097700,87.749,84.66,-3.51480 (96.4852),,2016/02/16 09:39:57,
5,1078151662,(주)한국스카다,윤장섭,분석,98098850,87.75,84.661,-3.51367 (96.48633),,2016/02/17 14:27:19,
6,1138132447,태진정보통신(주),정태수,분석,98099016,87.75,84.662,-3.51350 (96.4865),,2016/02/18 07:05:32,
7,1178133716,청용파워텍주식회사,박대석,분석,98099800,87.751,84.662,-3.51273 (96.48727),,2016/02/17 15:42:38,
8,3148108782,지영정보통신(주),이창봉,분석,98101892,87.753,84.664,-3.51068 (96.48932),,2016/02/19 09:11:23,
9,1188120761,(주)동화이엔씨,이재원,분석,98107370,87.758,84.669,-3.50529 (96.49471),,2016/02/17 15:37:35,
10,1018151121,주식회사 경원전력,최경택,분석,98107959,87.758,84.669,-3.50471 (96.49529),,2016/02/18 08:11:05,
11,1248657273,송주전기(주),한덕규,분석,98112000,87.762,84.673,-3.50073 (96.49927),,2016/02/17 16:53:12,
12,2158684718,주식회사 덕양이앤이,원유송,분석,98113560,87.763,84.674,-3.49920 (96.5008),,2016/02/19 09:20:36,
13,1248150692,주식회사 탑엔지니어링,최성달,분석,98113680,87.763,84.674,-3.49908 (96.50092),,2016/02/19 09:17:58,
14,1278617116,(주)원광전기,오명숙,분석,98114530,87.764,84.675,-3.49824 (96.50176),,2016/02/18 13:22:42,
15,1088107572,동광전기건설(주),이동은,분석,98119248,87.768,84.679,-3.49360 (96.5064),,2016/02/18 17:13:54,
16,1428114068,주식회사 호맘코리아,한유선,분석,98127350,87.776,84.686,-3.48564 (96.51436),,2016/02/15 15:14:54,
17,1268671835,주식회사 이명종합전기,김정숙,분석,98128695,87.777,84.687,-3.48431 (96.51569),,2016/02/18 21:53:12,
18,1108127950,서경전기(주),이종환,분석,98129821,87.778,84.688,-3.48321 (96.51679),,2016/02/18 09:35:33,
19,1118101759,신원전설(주),심한섭,분석,98130128,87.778,84.688,-3.48290 (96.5171),,2016/02/19 09:04:33,
20,1118128082,(주)디투엔지니어링,김낙경,분석,98133690,87.781,84.692,-3.47940 (96.5206),,2016/02/19 09:44:15,
21,6858600111,주식회사 온세아이씨씨,김현곤,분석,98135000,87.782,84.693,-3.47811 (96.52189),,2016/02/18 15:28:17,
22,3028122535,주식회사 대영전기,박용인,분석,98137700,87.785,84.695,-3.47546 (96.52454),,2016/02/17 19:48:57,
23,2118698428,테크노빌리지 주식회사,유인목,분석,98138800,87.786,84.696,-3.47437 (96.52563),,2016/02/17 18:26:49,
24,2218111156,삼양에코너지(주),김윤호,분석,98138970,87.786,84.696,-3.47421 (96.52579),,2016/02/12 16:36:03,
25,1328134223,(주)지엔티,하동현,분석,98139470,87.786,84.696,-3.47371 (96.52629),,2016/02/17 10:35:40,
26,1058660665,(주)일신전업,김한경,분석,98141520,87.788,84.698,-3.47170 (96.5283),,2016/02/19 10:07:35,
27,2048620126,(주)상부사종합건설,이상만,분석,98144360,87.791,84.701,-3.46891 (96.53109),,2016/02/19 09:44:17,
28,1358174490,(주)신화전공,최준원,분석,98149690,87.796,84.705,-3.46366 (96.53634),,2016/02/18 11:44:55,
29,1388117654,(주)태영종합건설,고광용,분석,98152000,87.798,84.707,-3.46139 (96.53861),,2016/02/18 09:46:16,
30,1293139979,국민전력주식회사,김말숙,분석,98152280,87.798,84.708,-3.46112 (96.53888),,2016/02/19 10:05:55,
31,1328190680,은광전력주식회사,고관숙,분석,98157205,87.802,84.712,-3.45627 (96.54373),,2016/02/19 07:54:02,
32,1358133655,(주)육전사,배영배,분석,98157560,87.803,84.712,-3.45592 (96.54408),,2016/02/18 11:20:16,
33,2108128486,(주)경신전기이엔지,윤상호,분석,98159300,87.804,84.714,-3.45421 (96.54579),,2016/02/19 06:14:43,
34,1188111020,한영정보통신(주),박대서,분석,98160430,87.805,84.715,-3.45310 (96.5469),,2016/02/17 11:14:41,
35,,주식회사 나원이엔씨,김상원,분석,98163800,87.808,84.717,-3.44978 (96.55022),,2016/02/15 09:28:40,
36,1308177890,(주)정광파워텍,이원복,분석,98165310,87.809,84.719,-3.44830 (96.5517),,2016/02/17 15:26:59,
37,2078131175,(주)경우이앤씨,이성일,분석,98166620,87.811,84.72,-3.44701 (96.55299),,2016/02/16 11:19:07,
38,2118691240,거성일렉콤(주),박성래,분석,98170780,87.814,84.724,-3.44292 (96.55708),,2016/02/19 10:15:23,
39,1268601590,주식회사 풍산이엔씨,윤근화,분석,98172930,87.816,84.725,-3.44080 (96.5592),,2016/02/17 10:51:44,
40,1278630481,서화이엔지(주),노동해,분석,98180450,87.823,84.732,-3.43341 (96.56659),,2016/02/19 12:51:30,
41,1358138382,신명엔지니어링(주),김재기,분석,98181340,87.824,84.733,-3.43253 (96.56747),,2016/02/18 20:59:03,
42,2098131114,파워포인트(주),이옥희,분석,98183605,87.826,84.735,-3.43031 (96.56969),,2016/02/19 09:05:24,
43,1408180655,주식회사 신진이앤아이,김호진,분석,98185435,87.827,84.736,-3.42851 (96.57149),,2016/02/19 09:33:38,
44,2138634060,(주)일산이엔씨,윤회중,분석,98187170,87.829,84.738,-3.42680 (96.5732),,2016/02/12 14:47:45,
45,2118166538,일진종합전설 주식회사,이종웅,분석,98191500,87.833,84.741,-3.42254 (96.57746),,2016/02/19 09:19:11,
