순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2108118504,보성전기산업(주)  [최종낙찰],강준구,분석,60137600,85.0,87.746,87.77,0.02936 (100.02936),5 6,2016/07/12 09:46:26,
2,2018147460,태성전기통신(주),이덕우,분석,60139460,85.0,87.748,87.773,0.03245 (100.03245),5 14,2016/07/19 08:28:14,
3,1098626994,(주)에이치엔엠,성기용,분석,60139866,85.0,87.749,87.774,0.03312 (100.03312),10 7,2016/07/13 09:28:09,
4,1178188899,주식회사 시큐렉스,최영희,분석,60141954,85.0,87.752,87.777,0.03660 (100.0366),10 11,2016/07/18 08:49:33,
5,2178112762,캔얼텍 주식회사,김응식,분석,60142486,85.0,87.753,87.777,0.03748 (100.03748),7 8,2016/07/12 15:17:16,
6,1178164238,(주)에스브로텍,안경환,분석,60142800,85.0,87.753,87.778,0.03800 (100.038),10 7,2016/07/18 11:03:25,
7,2068153517,뉴텔레콤(주),김을선,분석,60143220,85.0,87.754,87.778,0.03870 (100.0387),4 13,2016/07/18 10:29:09,
8,2158784530,주식회사 대운텔레시스,장안성,분석,60143395,85.0,87.754,87.779,0.03899 (100.03899),8 1,2016/07/18 13:22:49,
9,2068193071,(주)에디슨전기,하영복,분석,60143850,85.2,87.755,87.779,0.03975 (100.03975),7 11,2016/07/17 09:35:18,
10,1138628948,주식회사 씨큐프라임,이승열,분석,60144900,85.2,87.756,87.781,0.04150 (100.0415),8 1,2016/07/18 14:22:04,
11,2098130809,(주)엔트립,최종국,분석,60145120,85.2,87.757,87.781,0.04186 (100.04186),3 5,2016/07/12 09:08:52,
12,1208147588,서현정보통신(주),배상만,분석,60145520,85.2,87.757,87.782,0.04253 (100.04253),6 2,2016/07/18 10:16:58,
13,1138618789,이노뎁(주),이성진,분석,60146641,85.2,87.759,87.783,0.04439 (100.04439),9 13,2016/07/19 09:33:39,
14,2118603519,서울전자통신(주),이명규,분석,60150129,85.2,87.764,87.789,0.05020 (100.0502),8 11,2016/07/18 15:31:40,
15,1078167709,온세텔레콤(주),박준학,분석,60151391,85.4,87.766,87.79,0.05229 (100.05229),9 13,2016/07/15 11:18:37,
16,5048133604,(주)다온네트웍스,김진환,분석,60153050,85.4,87.768,87.793,0.05505 (100.05505),5 13,2016/07/13 16:48:36,
17,2148632162,신영전자통신(주),김성식,분석,60153100,85.4,87.768,87.793,0.05514 (100.05514),5 14,2016/07/18 21:28:40,
18,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,60153375,85.4,87.769,87.793,0.05559 (100.05559),11 8,2016/07/18 16:07:08,
19,2188101953,(주)비츠로시스,김형진,분석,60153857,85.4,87.769,87.794,0.05640 (100.0564),14 11,2016/07/18 10:10:43,
20,1148626472,주식회사 엠오에스강남,곽봉군,분석,60154000,85.4,87.77,87.794,0.05663 (100.05663),7 13,2016/07/15 16:40:32,
21,1138633645,주식회사 와이넷,석지윤,분석,60155430,85.4,87.772,87.796,0.05901 (100.05901),15 14,2016/07/18 15:58:17,
22,1098625336,(주)쏘울아이티,최은정,분석,60155900,85.4,87.772,87.797,0.05979 (100.05979),2 10,2016/07/18 09:35:28,
23,1078682044,명승파워넷 주식회사,공건식,분석,60157160,85.4,87.774,87.799,0.06189 (100.06189),1 10,2016/07/15 10:38:22,
24,1198629800,주식회사 메카넷,천수연,분석,60157300,85.4,87.774,87.799,0.06212 (100.06212),4 10,2016/07/18 23:36:13,
25,1208178820,(주)아이티엑스엠투엠,박상열,분석,60159510,85.6,87.778,87.802,0.06580 (100.0658),7 4,2016/07/15 10:12:01,
26,2048603296,주식회사누리씨아이에스,김연준,분석,60160350,85.6,87.779,87.803,0.06720 (100.0672),4 12,2016/07/14 15:08:23,
27,2208110305,(주)일신이앤드씨,홍영남,분석,60160950,85.6,87.78,87.804,0.06819 (100.06819),9 13,2016/07/19 13:38:24,
28,1108175622,동해아이앤티(주),이기봉,분석,60164400,85.8,87.785,87.809,0.07393 (100.07393),10 1,2016/07/19 10:01:04,
29,1048635974,주식회사 성원통신,송준형,분석,60164961,85.8,87.786,87.81,0.07487 (100.07487),3 4,2016/07/19 08:58:05,
30,1208194567,아산정보통신(주),홍수길,분석,60165505,85.8,87.786,87.811,0.07577 (100.07577),15 6,2016/07/18 09:59:25,
31,1078776699,주식회사 대성아이엔티,이성광,분석,60165510,85.8,87.786,87.811,0.07578 (100.07578),2 1,2016/07/14 17:26:09,
32,1208137120,(주)지티일렉콘,고광열,분석,60165541,85.8,87.786,87.811,0.07583 (100.07583),13 15,2016/07/18 17:46:39,
33,1018143596,부기테크(주),은철우,분석,60166240,85.8,87.787,87.812,0.07699 (100.07699),7 5,2016/07/19 13:41:43,
34,2108122973,인터컴넷(주),양지호,분석,60166783,85.8,87.788,87.813,0.07790 (100.0779),8 6,2016/07/14 16:54:02,
35,2148854189,(주)태원전기,김응식,분석,60169427,85.8,87.792,87.817,0.08229 (100.08229),8 2,2016/07/14 16:17:53,
36,2068694508,주식회사 웰정보기술,강희춘,분석,60169730,85.8,87.793,87.817,0.08280 (100.0828),5 3,2016/07/18 15:19:47,
37,1018195473,건영정보통신(주),이병옥,분석,60169950,85.8,87.793,87.817,0.08316 (100.08316),5 9,2016/07/18 08:39:43,
38,1118129252,광원전설(주),김영선,분석,60170209,85.8,87.793,87.818,0.08360 (100.0836),15 14,2016/07/19 11:55:27,
39,2148759208,(주)로드반,김형준,분석,60171000,85.8,87.794,87.819,0.08491 (100.08491),11 6,2016/07/12 11:18:38,
40,2078147911,(주)화이버정보통신,이상만,분석,60171687,86.0,87.795,87.82,0.08605 (100.08605),12 11,2016/07/18 16:13:45,
41,2208667614,(주)로버텍,김현성,분석,60172254,86.0,87.796,87.821,0.08700 (100.087),3 1,2016/07/18 08:42:03,
42,1028132281,현대씨앤알 주식회사,이성재,분석,60172300,86.0,87.796,87.821,0.08707 (100.08707),2 9,2016/07/18 11:44:59,
43,1068615367,대성아이넷(주),이충은,분석,60174007,86.0,87.799,87.823,0.08991 (100.08991),2 8,2016/07/19 09:34:32,
44,1138683636,주식회사 온택,허윤훈,분석,60174700,86.0,87.8,87.824,0.09107 (100.09107),14 3,2016/07/18 10:00:15,
45,1101185132,메이폴정보통신,박용진,분석,60175439,86.0,87.801,87.825,0.09229 (100.09229),13 10,2016/07/17 22:42:37,
46,1138185963,주식회사 스마트메카,이명주,분석,60176300,86.0,87.802,87.827,0.09373 (100.09373),5 14,2016/07/15 11:09:13,
47,1078746443,(주)라인테크놀로지,유현식,분석,60176660,86.0,87.803,87.827,0.09433 (100.09433),8 5,2016/07/18 13:40:38,
48,1058762452,주식회사 제이엠시스,최지만,분석,60177000,86.0,87.803,87.828,0.09489 (100.09489),9 5,2016/07/18 13:28:45,
49,1168130055,주식회사 상기,장효상,분석,60177790,86.0,87.804,87.829,0.09621 (100.09621),15 8,2016/07/19 12:52:37,
50,2140562973,대산정보통신공사,오도균,분석,60181090,86.2,87.809,87.834,0.10169 (100.10169),4 6,2016/07/18 23:01:15,
51,1198192370,(주)신관산업,이철재,분석,60181330,86.2,87.809,87.834,0.10209 (100.10209),3 5,2016/07/18 17:35:32,
52,1108179439,(주)공간하이테크,홍진학,분석,60181511,86.2,87.81,87.834,0.10239 (100.10239),13 4,2016/07/15 16:51:18,
53,2028140892,주식회사 웰리브솔루션,노재섭,분석,60182099,86.2,87.811,87.835,0.10337 (100.10337),4 2,2016/07/15 13:39:02,
54,1148633857,에스엠이엔지(주),이관휴,분석,60182350,86.2,87.811,87.836,0.10379 (100.10379),11 10,2016/07/18 09:17:46,
55,1048159651,(주)성우음향정보통신,송민자,분석,60183675,86.2,87.813,87.838,0.10599 (100.10599),8 6,2016/07/18 17:19:41,
56,2068120414,(주)일광기업,오도진,분석,60184626,86.2,87.814,87.839,0.10758 (100.10758),10 14,2016/07/15 09:05:52,
57,1098155422,창공정보통신(주),김배명,분석,60184690,86.2,87.814,87.839,0.10768 (100.10768),4 8,2016/07/19 09:58:01,
58,2018604618,(주)씨피에스일렉트론,안영균,분석,60186269,86.4,87.817,87.841,0.11031 (100.11031),12 1,2016/07/13 14:11:16,
59,2158102574,株式會社 基電社,김민호,분석,60186600,86.4,87.817,87.842,0.11086 (100.11086),1 2,2016/07/19 10:06:29,
60,1198632979,성민전기 주식회사,김미영,분석,60187104,86.4,87.818,87.843,0.11170 (100.1117),2 7,2016/07/19 09:21:56,
61,1128148359,(주)펜타콤씨엔씨,최상록,분석,60188010,86.4,87.819,87.844,0.11320 (100.1132),10 12,2016/07/15 14:50:43,
62,2148668087,주식회사 네오티스,이운학,분석,60189210,86.4,87.821,87.846,0.11520 (100.1152),12 6,2016/07/15 13:56:29,
63,1068627183,한국씨텍(주),박재규,분석,60190710,86.4,87.823,87.848,0.11770 (100.1177),13 14,2016/07/19 09:40:25,
64,2158756733,주식회사 케이원,이재환,분석,60190771,86.4,87.823,87.848,0.11780 (100.1178),8 7,2016/07/19 09:46:49,
65,1018126108,(주)일능,정운겸,분석,60191320,86.4,87.824,87.849,0.11871 (100.11871),1 11,2016/07/18 10:00:35,
66,2068123425,에프투텔레콤(주),최기동,분석,60192694,86.6,87.826,87.851,0.12100 (100.121),11 6,2016/07/19 09:41:02,
